time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,vertical_velocity_975_std,4.48753285613623,0.7262873652465214,-1.8312743182699434,2.706741726598585,2.9069665173685735
2,vertical_velocity_975_std,4.71710178047495,1.1607926285388637,-2.146126464432128,2.5435381319500037,1.3856160200418117
3,vertical_velocity_975_std,5.092470049777432,0.8066656551719616,-2.413137208762579,1.8717206912242659,-0.10437345821489263
4,vertical_velocity_975_std,5.561045411804514,-0.12620507501542927,-2.0752890331759093,1.6141218902897336,-1.4753901492289696
5,vertical_velocity_975_std,5.442736028170555,-1.2572069005494524,-0.6508943069226927,0.5647851214046254,-2.525511605425957
6,vertical_velocity_975_std,5.171488546038875,-2.3120243401209,0.6570007253437743,0.1790335100845316,-2.2761973277374277
7,vertical_velocity_975_std,4.4512317433401725,-3.3758845328437337,1.4223779522853943,0.021140122817005964,-1.5978030343158347
8,vertical_velocity_975_std,3.4706669336484564,-3.2182108158944107,2.1803639951747207,-0.22533367825756448,-1.2098230614542897
9,vertical_velocity_975_std,3.2727436466511177,-2.972872405965101,2.501006938727613,-0.5320155631975066,0.3169796376596026
10,vertical_velocity_975_std,2.8200552947846376,-2.159207413799017,2.0237836577074084,-1.0689411846994896,1.7786874434677051
11,vertical_velocity_975_std,2.789441177898914,-0.9285121138647552,1.1894154953263536,-1.9573887549560323,2.865141710682589
12,vertical_velocity_975_std,2.635024026614803,0.46275977725201994,0.3112261283868509,-1.9524888869042982,3.238531016758097
13,vertical_velocity_975_std,1.4127615975994958,1.090038388266564,-0.7589156337254919,-2.7717996614714973,2.6938086025641943
14,vertical_velocity_975_std,1.5434897984225338,2.346489387106519,-1.3367741744612116,-2.322250810028267,1.946560716015545
15,vertical_velocity_975_std,1.0589977141174396,3.2180217754791345,-1.4301584426172036,-1.3448562406264515,0.004362548134346953
16,vertical_velocity_975_std,0.9582905136531349,3.740103964078173,-0.583434221905793,-0.4007104464587066,-1.368031948146356
17,vertical_velocity_975_std,0.5127716378208481,3.4393532147037162,0.6012820952949846,0.08190029202188681,-1.7662287521768283
18,vertical_velocity_975_std,-0.48640471434026594,3.157784987024547,1.0575383814223085,0.37370132088508307,-1.6640633345345268
19,vertical_velocity_975_std,-0.7755717911920396,2.744573693639953,1.9679865873836664,0.9257971665587533,-1.2184888201485802
20,vertical_velocity_975_std,-1.1112843290765329,2.679476560180238,2.5722101895902347,1.0302404611391918,-0.6177317487869887
21,vertical_velocity_975_std,-1.8494658827595694,1.7978914325512363,2.8503341111380442,0.41250332192031414,0.09628183253213501
22,vertical_velocity_975_std,-1.6415687544091464,1.2986952041810131,3.2907994686835824,-0.27032483537683155,-0.10951114046052585
23,vertical_velocity_975_std,-2.681448742193391,1.2698218660596035,2.1832875254363744,-0.5011578242102714,0.16548014483446222
24,vertical_velocity_975_std,-2.8304340731086057,0.26296304452636554,0.20633787716474178,-0.7070934926495551,-0.3392265037269281
25,vertical_velocity_975_std,-2.7669527044828564,0.1119253962747265,-0.8211506104666063,-1.5693089356108125,-0.8163435009821562
26,vertical_velocity_975_std,-2.5300360742102073,-0.30734388965067777,-1.571626230694231,-1.844735281517073,-1.002050321240821
27,vertical_velocity_975_std,-2.8419335069889438,-0.6326992254605901,-2.0154102241803544,-1.869254169434142,-1.3599532920042003
28,vertical_velocity_975_std,-2.8549070383813975,-1.219009590840332,-2.233693005316256,-1.6052379330490596,-1.4886894524068872
29,vertical_velocity_975_std,-3.265972169230715,-1.3350729685919398,-2.1903599018147557,-1.1802667906083588,-1.0860626607575379
30,vertical_velocity_975_std,-3.637679059338784,-1.9596380665638835,-1.791230580756111,-0.8903098104777029,-0.49985046624667206
31,vertical_velocity_975_std,-3.9782628764004184,-2.42456445099545,-0.7133129155615116,-0.2048821809193525,0.03916449420518065
32,vertical_velocity_975_std,-4.0622032304539335,-2.648162109305178,0.21364223989524012,0.6159609392136937,1.1159214997204179
33,vertical_velocity_975_std,-4.172170608295003,-1.9785894448175694,0.15325003114646488,2.351319148631108,1.2812583387066123
34,vertical_velocity_975_std,-4.469893463139417,-1.0581912940270042,0.11911070243584895,2.538515851146596,1.0608898593592975
35,vertical_velocity_975_std,-4.56072569861244,-0.6296388329808604,-0.314456178433816,2.5685816331753113,0.9475494824945075
36,vertical_velocity_975_std,-4.880934040340443,0.22938913100511796,-0.6237106510470016,2.818755151392295,0.6821307134513095
