time_step,variable,PCA_1,PCA_2
1,convective_snowfall_mean,5.294589325893427,3.5754215505908378
2,convective_snowfall_mean,5.515281203781814,3.740910223192857
3,convective_snowfall_mean,6.088699928175532,2.6649615242837967
4,convective_snowfall_mean,6.38276747518593,1.3212740029864312
5,convective_snowfall_mean,6.43229470060969,1.7267446765818635
6,convective_snowfall_mean,6.491232658233622,2.038563736086457
7,convective_snowfall_mean,6.177341080040596,1.7282177960417242
8,convective_snowfall_mean,5.800749631098982,1.1224932848998275
9,convective_snowfall_mean,5.8741313146271255,-1.4620899835496566
10,convective_snowfall_mean,5.177532546560386,-2.3535298499292603
11,convective_snowfall_mean,4.3815225279982934,-3.2444821125198557
12,convective_snowfall_mean,3.601300100556878,-3.5290849269203903
13,convective_snowfall_mean,2.597044478170923,-3.6537847282987648
14,convective_snowfall_mean,1.7286363138276384,-3.6466190343812563
15,convective_snowfall_mean,0.8663858514725883,-3.5521775337020345
16,convective_snowfall_mean,-0.5649206564016752,-3.122699333795434
17,convective_snowfall_mean,-1.3370335221810095,-2.659214402658047
18,convective_snowfall_mean,-2.178528933816465,-2.0015607071414854
19,convective_snowfall_mean,-2.551288755182275,-1.646469044027329
20,convective_snowfall_mean,-2.8546185705858362,-1.3396922250624164
21,convective_snowfall_mean,-3.395303574493908,-0.6517023439145179
22,convective_snowfall_mean,-3.673531174769058,-0.27398250609239155
23,convective_snowfall_mean,-3.8886829155103193,-0.041653534769643806
24,convective_snowfall_mean,-3.9405119972465528,0.19357950646775146
25,convective_snowfall_mean,-4.041624628194669,0.3583666790375278
26,convective_snowfall_mean,-4.244478312665311,0.4964973093322711
27,convective_snowfall_mean,-4.240654428991239,0.6775809719251935
28,convective_snowfall_mean,-4.253583883334403,1.0540803740851934
29,convective_snowfall_mean,-4.251709536461682,1.3616748045394873
30,convective_snowfall_mean,-4.152322950313519,1.5498430928069853
31,convective_snowfall_mean,-3.8997928043532033,1.6031889057942657
32,convective_snowfall_mean,-3.7571505609311293,1.9596486471728458
33,convective_snowfall_mean,-3.7224209138047404,1.4039883190458702
34,convective_snowfall_mean,-3.8768346110783805,1.6000276526450306
35,convective_snowfall_mean,-3.631881817804754,1.6940856643151068
36,convective_snowfall_mean,-3.9526345881132823,1.30759354493117
