,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
0,9.71054739853965,5.412723609862679,-2.903897259599517,-0.8822564063805163,0.8151214364915679,-0.5868881506093295,0.2435606516240384
1,9.56897805764329,4.908468701305868,-2.2840257526294474,-0.7631261952853491,0.752322783992993,-0.2471099605723196,-0.010497014918035397
2,9.284572840864083,3.701612707306652,-1.4694631947199708,-0.5959913651557013,0.5077744337115067,-0.14113266221646537,-0.35307669826367183
3,9.123095079778473,2.93173000242492,-0.737488147407136,-0.44018705731575447,-0.02811723548075267,0.18146831910600794,-0.5378782970010455
4,8.78756225623105,2.456380433412269,-0.5041711841871058,0.20258104737343435,-0.38510965382841567,0.4919364425106576,0.03247437690843758
5,8.390503508179581,1.8000449128569724,-0.3523958891934364,0.5812857740916912,-0.5868321757832267,0.5230699427609173,0.4060905731562696
6,7.728799608804016,1.1569401283823324,0.033443370260494945,0.7212085089692761,-0.5804063679452366,0.5001279861094021,0.5812128087050462
7,7.282862759248885,-0.2017594285831943,0.9721262581313267,0.6448642077619836,-1.1407023069148226,-0.0503753138465439,0.044858386170164036
8,6.552581600212756,-0.7562067263644999,1.1919324977551646,0.8648022133764797,-0.7605603998758981,-0.050116357507166184,0.12689847649107666
9,6.012342794893919,-1.4346730981253681,1.4441156553376924,1.2347736823899211,-0.6427074994542039,-0.07030209734747032,0.21595257289915581
10,5.418929441950168,-1.892053235253578,1.9114738341401496,0.7938682073970317,-0.5165678654032746,-0.3489805731558975,-0.34869762464695764
11,4.836438577923764,-2.316010802800544,2.036880506855533,1.0343225091077566,-0.35075492628014676,-0.3139033580311015,-0.1638168812991807
12,4.248039584772194,-2.6518280401180796,2.029220519993059,0.7060621164066103,-0.17776063995195565,-0.6411422687110326,-0.5331586763161099
13,3.348203101233144,-2.815566987002451,1.8646193784054348,-0.09638266803743006,-0.06551519490137939,0.24000365739491125,-0.836870914182987
14,2.4371835543338376,-3.1053351748322258,1.7549168461608504,-0.29931693074195503,0.6403533195474911,0.4527405430446497,-0.29197084927529077
15,1.8362978960325314,-3.083098487895293,1.4526342472014708,-0.5598158361577323,1.062268523064189,0.4574226512689421,-0.07236549897045853
16,0.8532652113306283,-2.864383706659039,0.9579273090744129,-0.7149610046946064,1.3107512137367,0.1821651175108668,0.28430770137934525
17,0.15843866545227867,-2.961198463409755,0.7359148161212469,-0.5641683732201973,1.4150103092841881,0.24955108911619212,0.6029465111019923
18,-0.6063796325497712,-3.092893145766423,0.2820955983367975,-0.8159591619745548,1.4012902157335527,0.18234951635000046,0.6593726923158809
19,-1.6106000809878933,-3.0223684449184813,-0.17801815968732776,-1.3218086604268382,0.7251565796664888,-0.28027426328789773,0.28992660170037804
20,-2.225822235244853,-2.97030205920842,-0.7288842587277015,-1.3940716829922337,0.41938275749302945,-0.33518606828080183,0.2855045983003973
21,-3.336180042992116,-2.654258954934971,-1.6200596911229836,-1.5768433862648175,-1.1012766402765626,-0.8602059608452673,-0.34332485326833473
22,-3.9541056739689586,-2.676259355852442,-1.7388930884466256,-1.3614085792571102,-1.2682672376724742,-0.8720430775797552,-0.3510234061540583
23,-4.590525157688997,-2.425250891626941,-1.9133203944075095,-1.013987723779007,-1.0576841735636262,-0.46606653006037446,0.07684691146146215
24,-5.117275391938357,-2.0810749457397146,-2.1958786173582747,-0.1196478997981988,-0.8943666715798401,0.1989038568300487,0.6994406811363195
25,-5.535141700861375,-1.731127006179756,-2.2104920501362844,0.05442669143462917,-0.8200223699433089,0.44703591375548174,0.6433676443458191
26,-6.2226078911040235,-0.8488877653969842,-2.109471413781936,0.8155322833369422,-0.12543444078640942,0.755904617922332,-0.1902444120476491
27,-6.664152777424878,-0.5212885663967809,-2.1503834412658716,1.0819675859264746,0.2273464741386632,1.00287952539322,-0.2045424813902524
28,-7.142847312525964,0.17089259253873876,-1.7531174308093642,1.2806594587490314,0.29874157378828303,1.0642292530013062,-0.8035201005518178
29,-7.5289266998518585,0.650535000227068,-1.479296846601336,1.5363493360838036,0.4975986946545234,0.6695101388888255,-1.0174094925058121
30,-7.741669536710424,1.7783385613748666,-0.32751917670773406,2.0102606897724242,0.8254481380997997,-1.4197555709526533,-0.1262051382834307
31,-8.070249450664003,2.201196620358948,0.01988626100705837,2.0742889714652133,0.9473039776805182,-1.633644158295909,-0.19445981109001587
32,-8.096505942592474,3.75157838903438,1.9332867166858847,0.4951858521681427,-0.2102459800508587,-0.405822828812701,1.2976212744001712
33,-8.622553803022825,4.559518101788665,2.2739459925265386,0.04734305536240944,-0.39762051996291803,0.44673179396265844,1.0310623353200599
34,-9.020745570346831,4.995744598102316,2.593858238068215,-1.0187937841167638,-0.38538892964326305,0.5173957366801246,0.11952617186852942
35,-9.492353036948664,5.630120928088262,3.168497950728235,-2.6410554755744893,-0.35052920178492447,0.15952309850614196,-1.261908819119434
