storm_number,variable,PCA_1
1,relative_humidity_900_min,10.828631584451237
2,relative_humidity_900_min,7.510790105358095
3,relative_humidity_900_min,-0.8997203933119263
5,relative_humidity_900_min,-6.1894908845214776
6,relative_humidity_900_min,-6.8088427212936145
7,relative_humidity_900_min,-2.227790014106747
8,relative_humidity_900_min,-3.490079714125819
11,relative_humidity_900_min,-0.7131819112956638
12,relative_humidity_900_min,-0.16982583291886139
13,relative_humidity_900_min,0.2989633718708129
16,relative_humidity_900_min,3.4894345806077176
19,relative_humidity_900_min,13.740962339296223
21,relative_humidity_900_min,2.6896376316806205
26,relative_humidity_900_min,-2.0418618265568207
27,relative_humidity_900_min,1.6999062026099916
29,relative_humidity_900_min,3.1501872760178973
31,relative_humidity_900_min,0.08147517596072011
32,relative_humidity_900_min,-5.78294101894725
33,relative_humidity_900_min,-3.6454949049228422
34,relative_humidity_900_min,0.3024357983294478
38,relative_humidity_900_min,2.4974076850143128
39,relative_humidity_900_min,-0.32133952068796856
43,relative_humidity_900_min,6.858541740133036
44,relative_humidity_900_min,-3.5171009743337165
45,relative_humidity_900_min,-5.0790799185443944
46,relative_humidity_900_min,-4.755366733235448
47,relative_humidity_900_min,4.853378238552518
48,relative_humidity_900_min,-2.654044029721179
49,relative_humidity_900_min,-4.1972130445831475
50,relative_humidity_900_min,-3.6697385169385184
51,relative_humidity_900_min,2.684457492136984
53,relative_humidity_900_min,-3.647900206113781
54,relative_humidity_900_min,-0.5272761292356646
56,relative_humidity_900_min,1.9181044203825575
58,relative_humidity_900_min,-4.326024393927675
60,relative_humidity_900_min,-5.233112802806501
61,relative_humidity_900_min,-6.597972621858115
62,relative_humidity_900_min,2.358497460925957
63,relative_humidity_900_min,-3.2179580419927363
64,relative_humidity_900_min,-0.45337074485925366
65,relative_humidity_900_min,2.1926302046234873
66,relative_humidity_900_min,10.788664816737858
67,relative_humidity_900_min,-3.0952735100967224
68,relative_humidity_900_min,16.5870824420244
69,relative_humidity_900_min,1.6390561216331014
71,relative_humidity_900_min,-2.5709092650592256
72,relative_humidity_900_min,-2.292685263906218
73,relative_humidity_900_min,5.527107836224329
76,relative_humidity_900_min,-2.8790714268561888
77,relative_humidity_900_min,-1.7246439141416368
78,relative_humidity_900_min,4.730024702809968
79,relative_humidity_900_min,-2.3044575443835744
80,relative_humidity_900_min,-4.714787038436921
81,relative_humidity_900_min,-5.950021327955468
82,relative_humidity_900_min,-4.951328294632104
83,relative_humidity_900_min,-5.651487415327607
85,relative_humidity_900_min,0.6215095113634569
86,relative_humidity_900_min,18.67848870409826
87,relative_humidity_900_min,-4.625852379247117
89,relative_humidity_900_min,3.211368816171416
90,relative_humidity_900_min,-1.2588181354039025
93,relative_humidity_900_min,-3.86035846482667
95,relative_humidity_900_min,-2.8923233779019326
