,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21
0,-1.8852717530955856,5.58802253002487,-3.3047431218844867,4.172396911638632,-0.8246484600451214,-0.9693336811538921,-2.2298073805691083,1.4874539731224614,0.5198107028518621,0.7479847694238037,2.030938528756988,-0.1397290613312708,-0.2796981043676164,-0.6101958739401391,-1.08941503928493,-0.23428358354057974,0.390726356735512,-0.24279822076487007,0.6350912500635365,0.22222423404113367,-0.2969347300747531
1,-1.721256252145051,6.6461694124466275,-3.282265184864415,2.92566291326833,-0.6120243684067486,-0.9753455514890267,0.14767299955918595,0.3769781075991038,0.5391940448704251,-1.0698278624847415,-1.0014596950295849,-0.8349218340318959,-0.2664597798227579,0.1937443996343039,0.23610899810888997,-0.06355807340829943,-0.4633431594127885,0.5619394745295588,-0.3134062878941204,-0.34279926304936803,-0.22141354474362396
2,-1.4013506483562692,5.7841445963674385,-0.6644028724221891,-0.09567251201752795,0.03662832586031008,-1.1626033308451382,1.7462059272824733,0.518057135917119,0.030462271766087606,-0.44317344123455743,-1.404958469090686,-0.04964081429612693,0.10554725037099008,0.9522832249648002,1.9511074203117331,-0.015161836865027239,-0.4393546917378077,-0.4692306692381035,0.4060883852756499,-0.3139561370002679,0.46529467030998967
3,-1.5687640366230866,5.398413360721791,-0.07381239397094645,-0.6218401717380951,0.7255676339003273,1.4186834226841105,1.1978302578938715,0.257594278502776,0.4117805681235173,1.1960704771822614,0.0019371785993646355,1.3244973664980688,1.1778456530622625,0.16968891597792643,0.08558846461034803,-0.07303273882231247,0.3930391318699624,-0.22182508892244732,-0.7202967968220086,1.256348905781471,0.3214085271613611
4,-1.7799030533964113,4.568313427910669,0.4461968755180242,-1.9850678520380851,1.5602221234141314,1.5837848573925901,0.6890891701119234,-0.6083983473158545,0.3709028209684743,0.612005167553254,0.5223452691694279,0.16149670735409102,0.8831490534902176,0.25252885335052894,-0.4276652973464936,-0.18554351208774109,0.2003666610343957,0.5032637668085213,-0.3801083324005517,-0.19068860689389114,-0.28438273560889976
5,-0.5921725013028919,3.8666371107803412,1.047049826846372,-2.5529893461688893,1.1675960742572615,0.12017418449023157,0.7657736731503337,-1.0843248656328157,-0.7640728335824559,0.4201564568797694,0.10505839482359204,0.16361674768963416,0.29736067612508743,-0.4985184709080919,-1.6150564031970787,0.08332786203887371,-1.0697200241184988,0.5572121679828576,-0.33053684209270834,-0.8978855900003028,0.1457915554387853
6,0.7743979517604566,3.4583001292015916,1.6803806367229994,-2.0427229116890997,0.696684212702077,1.2743383719691144,0.2701159751717965,-1.65968880596262,0.5116699736796675,0.16568419356078287,0.5049966704262548,-0.5365612386490579,-0.7876333105986473,-0.7591756189152714,0.33283109351401985,1.5030736653927421,0.4252365828080513,-0.7198729649141207,1.231187424060795,-0.40153339057050186,-0.21353942070231946
7,1.7537517610277817,2.4724758998595453,2.5762728312764565,-1.356336717146737,0.5933415819065697,-0.25111025221645106,-0.8151446537245391,-1.1924997206701227,-0.7602315740540195,0.8851949684384766,-1.5688705697754741,-0.13521627546223214,-1.255586692780653,-0.9053841786786366,-0.2225243311223194,-0.19600489590861714,0.8616525852773216,-0.11021112907581992,0.354274279760806,0.427676934984137,0.3199782226673198
8,2.081570176373213,1.010582177853922,1.503969996584156,-1.7171416196355385,-1.0754077875450179,-1.5764989903300193,-0.7086518973054342,0.10245568083872697,-0.12973770977349103,0.09462134279443063,-0.7573013094145324,0.1404796859009608,-1.1000582528162233,-0.6740618394546611,0.10946615027103694,-0.5948142343637641,-0.23944098696044785,0.3541080495992737,-0.42341525303377586,0.690146130785585,-0.33027615446119013
9,2.384539699297992,0.11889179101351174,1.3370460417213907,-1.9111744093326681,-2.097497787260856,-2.420691350048909,-0.7787302161387476,0.6636473686057053,0.0035694915980702727,-0.18614241365600726,-0.5765909664772694,0.09828391053075584,-0.7865840564346492,0.4197546797005286,-0.2694517872732534,0.6909148881131387,-0.7714980453731511,0.16954119388330077,0.16301734317720587,0.7177373775875214,-0.5190285958509141
