storm_number,variable,PCA_1,PCA_2
1,convective_available_potential_energy_max,-1.9957969092045669,2.2369229722377453
2,convective_available_potential_energy_max,1.8058645668106037,-0.8599346749531666
3,convective_available_potential_energy_max,1.3854541300134093,2.816537659475459
5,convective_available_potential_energy_max,-3.810235217053555,-1.5315644998054463
6,convective_available_potential_energy_max,-4.477024399346003,-1.4683750819921921
7,convective_available_potential_energy_max,-1.637064466382058,-1.4305927076497995
8,convective_available_potential_energy_max,0.05450908420494395,-1.3340243871411916
11,convective_available_potential_energy_max,1.4055256663724611,-1.271787588347353
12,convective_available_potential_energy_max,1.2361295586659269,-0.23262155658403352
13,convective_available_potential_energy_max,-1.4280829177431065,-3.033853670026342
16,convective_available_potential_energy_max,6.4036341425495795,-3.8151061459509608
19,convective_available_potential_energy_max,-0.9578734791080934,-1.0403457376174279
21,convective_available_potential_energy_max,-1.6940368069066931,-0.17528373659621513
26,convective_available_potential_energy_max,-2.7573133054152077,-0.4182905958327382
27,convective_available_potential_energy_max,1.0464559111145189,-3.582662749181199
29,convective_available_potential_energy_max,-1.6936329985096186,-1.9071243978088603
31,convective_available_potential_energy_max,5.823383382512928,1.3332846502636349
32,convective_available_potential_energy_max,1.8912123262663856,6.988029505686369
33,convective_available_potential_energy_max,-0.34221137903607907,-0.08198160788550866
34,convective_available_potential_energy_max,-0.28707668325401664,-0.6779119620770785
38,convective_available_potential_energy_max,-1.7031582796700586,-1.451500173652196
39,convective_available_potential_energy_max,2.5547102583692687,0.530582176918217
43,convective_available_potential_energy_max,-4.6846822521662626,0.8431879594075671
44,convective_available_potential_energy_max,-1.4200677235339734,0.9458896607432595
45,convective_available_potential_energy_max,-4.387841341760869,0.11074869393639501
46,convective_available_potential_energy_max,2.669123943737736,-1.1753950845842256
47,convective_available_potential_energy_max,-2.116074264401169,0.21390204637592836
48,convective_available_potential_energy_max,4.761734641479415,2.0405349479209316
49,convective_available_potential_energy_max,0.8027707338709903,3.971339366558034
50,convective_available_potential_energy_max,1.7316363298000863,-2.7234143154571275
51,convective_available_potential_energy_max,-1.5279276471147383,-1.6262525915154213
53,convective_available_potential_energy_max,-3.284042753777192,3.481608856842751
54,convective_available_potential_energy_max,-3.7126750593116484,-0.4284991737853894
56,convective_available_potential_energy_max,-1.3383560099211704,-2.8968302068904346
58,convective_available_potential_energy_max,-3.9779091360114656,1.484338411873954
60,convective_available_potential_energy_max,-4.922975990222507,-1.5235252398157995
61,convective_available_potential_energy_max,-2.5512022187287795,2.3269881526097693
62,convective_available_potential_energy_max,-2.4381055506100653,-1.1527042527433036
63,convective_available_potential_energy_max,-0.7455545193137446,2.0484296769662866
64,convective_available_potential_energy_max,1.2185609695286428,1.8538498116099238
65,convective_available_potential_energy_max,22.49097665808728,-3.6147937023579426
66,convective_available_potential_energy_max,-1.2227937718231496,2.400639645696029
67,convective_available_potential_energy_max,3.2938180207903978,2.308178915347395
68,convective_available_potential_energy_max,-3.76050882183869,0.5237615419455136
69,convective_available_potential_energy_max,-0.7950194806437944,0.6556832033321196
71,convective_available_potential_energy_max,12.923917189963102,0.7231256781848834
72,convective_available_potential_energy_max,-4.616002375823136,-0.43349346556010043
73,convective_available_potential_energy_max,-3.507553283384225,1.2309223593323124
76,convective_available_potential_energy_max,0.024354165443472135,6.096352554088422
77,convective_available_potential_energy_max,3.7654520736311787,-3.901135895120021
78,convective_available_potential_energy_max,-2.3932961909207022,1.1058174588563325
79,convective_available_potential_energy_max,-0.03834138668219529,2.5272145829184143
80,convective_available_potential_energy_max,-1.2020697912136968,-3.420838449450265
81,convective_available_potential_energy_max,-0.1332086798257182,-0.8492673140428159
82,convective_available_potential_energy_max,-1.1571177405252417,-0.9151201016771926
83,convective_available_potential_energy_max,-4.245980342968493,-0.007774755480908933
85,convective_available_potential_energy_max,-4.3296997198477545,-0.9540638061477683
86,convective_available_potential_energy_max,-4.256962137154894,-2.4122672113839765
87,convective_available_potential_energy_max,-5.100065205729181,-1.9238298838610361
89,convective_available_potential_energy_max,-2.263896533860069,2.960430761049078
90,convective_available_potential_energy_max,18.752714523948562,2.8684255732056108
93,convective_available_potential_energy_max,-2.606432578797448,-1.7035236162434535
95,convective_available_potential_energy_max,5.4779310723801435,-0.6510364841634547
