storm_number,variable,PCA_1,PCA_2
1,relative_humidity_200_std,2.1345710248212266,-1.2815412237899897
2,relative_humidity_200_std,3.5827078682525313,-1.47139193911577
3,relative_humidity_200_std,-0.7850169519306549,1.252598455731215
5,relative_humidity_200_std,-3.5700497622815175,0.17234366159436149
6,relative_humidity_200_std,-3.509966235458651,0.2127112067343375
7,relative_humidity_200_std,-2.870895269084163,0.4162035193014694
8,relative_humidity_200_std,-4.117111195779356,0.5341434148418305
11,relative_humidity_200_std,-2.733276979373228,0.26504154094269466
12,relative_humidity_200_std,-2.1398486210447123,-0.008549010524830971
13,relative_humidity_200_std,-2.615005623518284,0.02106919569642444
16,relative_humidity_200_std,-1.3224406385138439,-0.07114240293411238
19,relative_humidity_200_std,9.228719056606655,1.1595245147611868
21,relative_humidity_200_std,4.836521277509673,-4.133931251008927
26,relative_humidity_200_std,-2.8512133974527694,0.31027323256499145
27,relative_humidity_200_std,-2.5726323632618437,0.0019457541314180913
29,relative_humidity_200_std,-0.5193386049773634,0.3263841496411241
31,relative_humidity_200_std,-3.418412637171606,0.5460770908317942
32,relative_humidity_200_std,-2.22176235690336,0.3877526243714607
33,relative_humidity_200_std,-1.4521057305040497,0.719788353302727
34,relative_humidity_200_std,-2.7370667334836174,-0.15427227693051135
38,relative_humidity_200_std,0.4170751481868475,-0.3823587017899574
39,relative_humidity_200_std,-0.9594358812123364,0.6381326588784839
43,relative_humidity_200_std,7.869748706861492,-3.4429515523511065
44,relative_humidity_200_std,-2.212242294990572,-0.18757269780760732
45,relative_humidity_200_std,-3.1635575853330966,0.19803002450066984
46,relative_humidity_200_std,-3.606946784767896,0.31886264759459565
47,relative_humidity_200_std,-1.738656340255806,0.36721202533691133
48,relative_humidity_200_std,-1.5996652340666042,0.9466734022564168
49,relative_humidity_200_std,-2.415634695997724,0.08997196755477703
50,relative_humidity_200_std,-2.6762037758571067,0.16511542120098602
51,relative_humidity_200_std,4.877406929707008,2.55907885535229
53,relative_humidity_200_std,-2.8821789791189882,-0.12935848143286752
54,relative_humidity_200_std,-2.0107958418094496,-0.021735177367685352
56,relative_humidity_200_std,-1.3793401485498584,-0.4637463364926899
58,relative_humidity_200_std,3.802962732490295,1.0578146577807275
60,relative_humidity_200_std,-3.206368290965559,0.000803849657081707
61,relative_humidity_200_std,-3.5773234602073614,0.30886856118897815
62,relative_humidity_200_std,4.01748346211445,-0.15554935668183764
63,relative_humidity_200_std,-3.7848210768210135,0.3618816822779386
64,relative_humidity_200_std,-3.571770440017629,-0.08922076373848778
65,relative_humidity_200_std,-1.7203261581321687,-0.3828041217896272
66,relative_humidity_200_std,3.4796317261823604,-4.465486159781124
67,relative_humidity_200_std,-2.348170797407241,0.16245044014898594
68,relative_humidity_200_std,7.777367436620908,-2.564095085286255
69,relative_humidity_200_std,4.238893125681927,-0.8376157356842534
71,relative_humidity_200_std,-2.8338568005963527,0.4632171074675243
72,relative_humidity_200_std,-0.02136590206745608,-0.02926349443988179
73,relative_humidity_200_std,10.990268640469758,-1.1494806635908745
76,relative_humidity_200_std,-3.339074734434897,0.4857217094556552
77,relative_humidity_200_std,-2.743984969844408,1.0316054438088633
78,relative_humidity_200_std,-0.870729677741917,0.16965757182881847
79,relative_humidity_200_std,-3.428234398568662,0.02641326717012246
80,relative_humidity_200_std,-4.045049081260264,0.5279102724505972
81,relative_humidity_200_std,-4.045310051294994,0.4376415895827484
82,relative_humidity_200_std,-3.98405666698553,0.42539331911746137
83,relative_humidity_200_std,-3.9714196514474738,0.29059013958017077
85,relative_humidity_200_std,9.162484645860046,4.811099588566211
86,relative_humidity_200_std,32.15560166028247,2.6629595325509348
87,relative_humidity_200_std,-0.269557756420175,0.9167583612664281
89,relative_humidity_200_std,8.797829690661471,-1.5507392958969775
90,relative_humidity_200_std,-3.0299918758826943,0.30016405345886554
93,relative_humidity_200_std,1.186223785498303,-3.4336952608439
95,relative_humidity_200_std,-3.6832844650131644,0.3566161247989982
