time_step,variable,PCA_1,PCA_2
1,10m_u_component_of_wind_min,-4.702410816409023,4.848201342885184
2,10m_u_component_of_wind_min,-4.6903620933148025,4.359598817340474
3,10m_u_component_of_wind_min,-4.828443666608528,3.8951451972329303
4,10m_u_component_of_wind_min,-4.772242489760801,3.395639133000404
5,10m_u_component_of_wind_min,-4.68357458906526,2.518881144438851
6,10m_u_component_of_wind_min,-4.405601468485695,1.7668309622591905
7,10m_u_component_of_wind_min,-4.075062306007302,0.9129957535803725
8,10m_u_component_of_wind_min,-3.8303644858624457,0.27499455630294034
9,10m_u_component_of_wind_min,-3.51440516035511,-0.2776594253669833
10,10m_u_component_of_wind_min,-3.2354823094973675,-0.978728749500546
11,10m_u_component_of_wind_min,-3.043851153082079,-1.4205526027950461
12,10m_u_component_of_wind_min,-2.936036078727974,-1.6560784313432888
13,10m_u_component_of_wind_min,-2.8217517682182613,-1.9534582314223643
14,10m_u_component_of_wind_min,-2.525750623095931,-2.545551441736885
15,10m_u_component_of_wind_min,-2.0625428038745555,-3.0197546102583384
16,10m_u_component_of_wind_min,-1.6893864374499077,-3.130422458050268
17,10m_u_component_of_wind_min,-1.1842237420707329,-3.1807968351888154
18,10m_u_component_of_wind_min,-0.4460801599573612,-3.17867046958894
19,10m_u_component_of_wind_min,-0.15449254547580685,-3.126694494283305
20,10m_u_component_of_wind_min,0.1062227017548761,-2.892954223834235
21,10m_u_component_of_wind_min,0.5848123053179526,-2.6040984836470824
22,10m_u_component_of_wind_min,1.1220835626119516,-2.2244726716750014
23,10m_u_component_of_wind_min,1.753425953625517,-1.9921705367678801
24,10m_u_component_of_wind_min,2.195236133345243,-1.493274089015992
25,10m_u_component_of_wind_min,2.617185459802375,-0.8200628389894562
26,10m_u_component_of_wind_min,3.01133273206991,-0.24465671719472729
27,10m_u_component_of_wind_min,3.489729483056446,0.1274217600181707
28,10m_u_component_of_wind_min,4.175478056359442,0.7351931559595564
29,10m_u_component_of_wind_min,4.775339202941104,1.1594840565279607
30,10m_u_component_of_wind_min,5.049323054342395,1.3797832730080195
31,10m_u_component_of_wind_min,5.2343583635086235,1.4923413824404614
32,10m_u_component_of_wind_min,5.206410397508177,1.9452409399684454
33,10m_u_component_of_wind_min,5.19362726519825,1.8929817332172747
34,10m_u_component_of_wind_min,5.1791120673588065,2.0009531316887004
35,10m_u_component_of_wind_min,4.951181591314946,1.9975295685605245
36,10m_u_component_of_wind_min,4.957206367202933,2.0368414022296952
