,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21
0,2.1104895593876294,-0.1548361679404448,0.5640496944247892,-1.745867835756739,5.198566311689865,-0.7702909242332724,1.6073279419165243,3.014269282641747,-1.0720594180297347,-1.8072968608851314,-0.523969965480487,0.5510661649152269,0.43184636428095863,-0.07686099862944043,-0.5035719597248517,0.4013859309776424,0.07818201515103772,-0.457013339376168,-0.8698838751246746,0.10152972597555693,0.12851057395839752
1,2.1196102465082753,-0.8254111630005029,2.21780354358135,-2.46328669501425,4.62362600152181,-0.49826930583908846,1.8813963462620882,1.6383622685654964,0.46944622577281403,-0.32511249811758414,0.46118359662082786,-0.3985208878932272,-0.2299918755161927,-0.24514876075930891,0.3445536518199523,-0.09998634024954202,-0.5772870583405154,0.24558938719909326,1.080451590241338,0.4321055148899775,-0.24654448233095444
2,2.9153349310556242,-0.8024345427201168,4.4857027448174875,-1.5727853458007492,2.6104228296429364,-0.2663646583123007,-0.003502143035956377,-1.859914833422144,0.25909438707877236,2.0255589224553394,1.7268973271700752,-1.060932316826648,-1.2723717504336665,0.6414360484832311,0.32654742729545144,-0.10494999101435488,0.5180815503394016,-0.060034528246972675,-0.3917547991073283,-0.41507015437119055,0.3023346709822335
3,3.4528607739015302,-2.6978790548756684,3.6884625600499543,-0.2824641723371434,0.894330537997604,0.2682826857898525,-2.5130577081949914,-0.8430054919830441,-0.441859154704299,2.127580108790955,0.24591964552090345,0.7238731814182362,0.9595385539723325,-0.6907033248978413,-0.9580956053797921,-0.3542545890782012,-0.14967533396017782,0.02099866991376233,0.3374204433889418,0.32512530167237025,-0.35428824617907057
4,4.225506910508568,-0.8675267776335809,3.5846485784872444,-1.8194432087647308,-2.4020147325265584,-0.16389862805602515,-2.7965005199156012,0.4170922507328691,-0.31519156581462493,-1.7822332479145009,-0.6351261454250537,-0.34007935467117173,1.1185230123991532,0.6638621452865201,0.09288873997328875,-1.411902087358883,0.598226720815364,-0.008454738035363151,-0.3318982984747713,-0.16532433801285576,-0.01764445325737466
5,5.8323406557126605,-0.11476846756329985,1.484694605657462,-0.05503690945862407,-2.2935275266568635,0.6113015914929583,-1.6159947704589266,0.7364464321533062,1.5602980364367476,0.20460978220710557,-1.3000550645341606,0.134233921300992,-0.9981364951177291,0.10407888017950602,0.004917852323664535,1.7636535409743543,-0.3184118415722957,0.034354495320769673,0.35844217494220365,0.21151977172742423,-0.4410678809055032
6,5.699329039533961,1.2467207986651607,-0.2273786837752887,1.2094184143869817,-2.037833260004845,0.6813456115994803,0.2771311337679709,1.0431585852192327,1.7619304355146095,0.2684293310447884,0.8050991084930288,0.47844291649252096,-0.6373593499083304,-0.4703597511757002,0.2692009402229194,0.4577244535901298,-0.4319104253342237,0.20826741343614943,-0.7009945650305545,-0.39156832531624564,0.2565414913200608
7,5.682802493942096,2.049075841809535,-0.8948081265662555,3.1114280990786005,-1.6439390936707006,-0.9088860513766861,0.9892093297300317,1.079223977099342,0.5666854747984376,-0.37420544471513645,0.0801597285340146,-0.4495045761919802,0.3639972016486951,-0.6958941856983759,0.4508114623797209,-0.6459089526689789,0.559465795859818,-0.4054131062933754,0.02259031522994407,0.547552306057422,0.6188261054252113
8,3.9952583284582106,2.750870353565657,-2.26921184180042,2.1331817779637947,-1.3993431797721991,0.7393401672386043,1.4591390920073504,-0.18720027050199683,-1.7049233863154911,-0.2368053413686249,2.4681959267032663,0.9283198539541118,-0.5202160327572736,-0.3424328462408849,-0.5296841818300964,-0.8572879947837238,-0.4938532930247115,0.20485799009952496,-0.04051464604119341,0.13497082838580007,-0.5110056824415047
9,2.5223791197938117,2.9153556495195065,-2.263788222079772,1.8079503743809602,-0.266093400372705,0.5765178236518594,0.8449717054987943,0.7054799760280019,-1.911119759457039,0.6565675743541765,0.1326232323797796,-0.029444406312029558,1.0349830104093014,1.415198406789706,0.45314030310335124,0.3467802437370173,0.21590251057970705,0.020184775471062698,0.8897034648826626,-0.14698988462769616,-0.1840571823947449
10,1.460201362922957,2.0424724137114096,-2.9146486496832185,0.4940655883606085,1.3809700425167997,2.8283474782518616,0.18161202839993906,-0.40076833027349945,0.4388220455345175,0.7035259322864156,-1.2213463383018661,-1.4519619243418174,0.5077338519074116,1.078384879666057,-1.2023271815402794,0.4853599920024662,0.13591591346966345,0.0657813789502845,-0.14960640662270266,0.22014465771286695,-0.12009881745648456
11,0.41362189847943953,1.351219700868999,-2.750763969237204,-0.3559052534044987,1.5918263294926387,3.779772592893398,-0.46006502621545725,-0.5271740685737833,0.48589640535626777,-0.7643077855381961,-0.9857487825453249,-0.6555572558189239,-0.8669280763712686,-0.6061474698976829,-0.6749433421225757,-0.7724066082671643,-0.39785241813841343,-0.12684435474538233,0.20431869085609944,-0.9533744380701674,0.7233110742348227
12,-0.27953479409191173,0.15673315796100615,-2.954967332686922,-1.031631772579227,2.3081133697759024,3.220953084602364,-1.5084487111474478,-1.8070860484671682,1.3250074071565887,-0.7227766138580641,-0.08793360587275617,-0.12132444574689977,-0.46159191894339874,0.45707463851297847,1.633372655334895,-0.42691639796991526,0.4890398287894129,0.10031372036796066,-0.28715148237818805,0.5904660705008462,-0.47984702170503934
13,-1.1573090797368821,-2.1493151621161255,-1.7952066229107766,-1.3983339120304894,0.4501155439140414,3.220939122751747,-0.4769398381067906,-0.8530610385492419,0.313704970317603,-0.3308768718924744,0.5077844706661739,1.9791839698518217,0.8661733853526506,-0.8631559392025991,0.016508497004428534,0.22387761998301406,0.6991573770229209,-0.794529165936961,0.4334093246066736,-0.1504339505494963,0.011878012092574436
14,-0.7916629371461733,-3.7006535424542277,-1.4669698656792733,-1.7150501273893688,-0.7678484387353264,1.0730065660763926,-0.2912663869103851,-0.7991857469096162,-1.0997184643338422,0.16993357459384564,0.8994573923607676,1.4482206001783016,0.5910758949200746,0.4572564041186614,0.18433008164241782,0.9728877443158438,-0.7459608094266628,0.028514003128722563,-0.3276204082894683,0.12969828574395012,0.6209006582891146
15,0.18139069126916477,-3.5258484637338894,-2.034509046184018,-2.080050878814289,-1.753800112044684,-1.0476175477391412,-0.9118596803202599,0.8176397839816134,-1.9458551425007367,0.8508610304985473,-0.3533782676298019,-1.1644908300334178,-0.011603263104863317,0.4448359238321781,-0.002407464961233883,0.07253141849932915,-0.6768170027855658,0.02105124521435137,0.2915034690458132,-0.448973816562617,0.8069923360381466
16,0.6298923599101709,-3.844988233276322,-0.7345789205648218,-2.302379783650909,-2.354410833393672,0.3164198870998068,1.262562938149435,0.32880239476163065,-2.326539679973383,-0.20765524698268492,-1.059029877294427,-0.02105723906164029,-0.8021938136568113,-0.36541112101454576,0.6317419315888179,-0.08588786356404501,0.2938918702328505,0.5277683696130702,-0.058661092209078385,0.301082842612753,0.015178344964830318
17,0.2934635388163093,-2.475856608475341,-0.09210474275036737,-1.4079901215631685,-1.6002309470830272,-0.6943419513109538,2.9174575112099492,-1.4857125969402791,-0.513645534668523,-0.18815477683819432,-1.3562357603952044,0.2307670381497923,-0.2675874407709963,0.1259216642257037,-0.3616323955840586,-0.44713268485492447,0.47993595494210667,0.008834511575183805,-0.28308007080837944,0.025418534107969654,-0.71190953782874
18,-0.685626242385402,-0.343116687154411,0.800592620233274,-1.0369291487388443,-0.8700582924397551,-0.5623159051751986,3.7077592585747623,-2.6719587667351705,0.4742572531452388,-0.6077431431495619,0.5244732676972679,-0.49840533959018085,0.34797708751583645,-0.48300315296118856,0.028245302090636828,0.40327117710340293,0.37964951804415803,0.5178528906097294,0.2787392096994392,-0.021096129635804733,0.4485006069402521
19,-0.1766721723151791,2.130593427830101,2.0614458829577806,-0.06742885508879053,-0.841058173886129,-1.174121391091335,1.261543111028891,-2.531268308535456,0.6475391118866964,-0.5907214433546889,-1.0480338874297814,-0.34011596618131834,0.6068931466271622,-0.548214615115969,0.5118760346877208,0.07476429253997446,-1.079451993394205,-0.27668651569602937,-0.0036783148870039727,-0.23213273897251974,-0.2379751680364178
20,-0.8108625893039676,4.3466625779159935,1.455446424547089,-0.07472020932152644,0.4585044700056869,-1.2771160475447318,-0.06635343062538676,-1.4203321781245053,0.053921861058713154,-0.2787356410513867,-0.7097784807726398,-0.135904168322695,1.7100034319476651,-0.05219868730189269,0.10678307283427867,0.2752727954263691,-0.5649198836730501,-0.18047120765936914,0.005324877219572916,-0.28829131388739154,-0.007599464956513727
21,-1.6886370484412032,3.995986502408823,1.08045120997721,0.4087888921899742,1.146291574379796,-1.710703356417538,-1.0168522180449964,-0.7468075800299259,0.24065429635995966,-0.773096466530838,-0.08659163772905534,1.7906463052357005,-0.18064651802821993,1.2374242596243574,0.05565173839415614,0.2525170239678181,0.3489058752787754,1.3782192932407262,-0.33237130736304854,0.12062821977046286,0.6266821058547697
22,-2.1038352329020884,3.3281280985969,1.2561897445787238,-0.2414753295564617,0.0451908322582672,-1.4789224253841964,-1.3102518080250447,-0.6076757128655943,-1.1843030337409188,-1.1627070789890022,-0.9830100165597846,0.9854039657892805,-1.6848899926492225,-0.5200639627405399,-1.2282743339334925,-0.26113100581503457,0.22398994262922303,-0.22802039149878794,0.6217623784691141,-0.17080288544964164,0.1504153182756566
23,-1.3198170807593952,2.036272985398284,-1.4808271712057217,0.605347660479497,0.9895829514568413,-2.838850677176254,-2.083021455388206,-0.5945296416693693,-2.1694169763570126,-0.15170309274030083,0.5456070733278193,-0.24512646490131332,-0.8102928310218904,0.03927214623290676,1.341304352429825,0.3669438588613313,-0.00523872827659641,-1.114249742637004,0.2461238492425219,-0.13539026170062665,-0.22661686699387673
24,-0.649793182050591,0.2531702020932118,-3.198540233392735,0.9518918395229701,1.1628931648124083,-2.382221586753932,-0.9689178908059074,-1.0595298483592943,-0.9895534778978545,1.7857730211287774,-0.12343267290928679,-0.7812243745192284,0.12275329079048161,-1.1043383242933857,-0.9874233333478014,0.5561558406073972,0.5414457094132922,-0.058339989314385145,-1.0217586996061048,0.4336851501661353,-0.22904408019632277
25,-0.6533793843453695,-1.7679044935811064,-4.004246934153959,0.938145228576307,1.345973455626953,-2.5516866477498157,-0.6640984304414751,0.4297443465911494,0.7094908418355903,1.4493188878086694,-0.6710550963839284,0.1251477578630756,0.15087933959382527,0.04215704615747055,0.3408690980734197,-0.9509031390177529,-0.3551569005052445,0.8891092751436809,0.37229613800253997,0.09004568972501756,-0.19222935107764155
26,-0.9761925226763905,-3.2782391795005172,-1.929209077161289,1.9109004504261273,1.2655867006916464,-2.373035414746628,-0.7470166147633238,0.7286983312789287,2.5958863503454124,0.24017756016592312,0.26279706721980645,0.2545618874894972,0.5542612728992828,-0.8638520108335328,0.24413391533298592,-0.05711711994106759,0.21533831260584543,0.4438151300204867,0.21470204521294559,-0.8490286374058243,0.06787812542390496
27,-1.6187734683469992,-4.215093192357077,-0.09584948083953598,3.4402450833779596,-0.20308826717765918,-1.6455657997388953,0.49952965693588675,-0.47131230746506647,1.8770997781417371,-1.1559310116092754,-0.7594780962004589,0.3374055275478183,-0.5880613597687816,0.8448675133112067,-0.014363690606287697,-0.3034087747072898,-0.6660604498295221,-1.0596390938808247,-0.19749583713695665,0.7651640621725239,0.2757082687381443
28,-1.900968482496386,-3.7772481366558903,1.4749906286186278,4.416400713900759,0.10193933750056436,0.08260429181488946,0.8405342082605194,0.45005045000021615,-0.39128414490885,-0.8119812557166515,0.768302423662136,-0.32309541877587034,0.11784527461094421,1.052249620264501,-0.3299283471932452,0.25815720794923386,0.8265300679833448,-0.2637410803760599,-0.06470960442227314,-0.9067867722869353,-0.2503403670605441
29,-4.0966447674834,-1.9884409600467554,2.394870138984853,3.8477514688533887,-0.015626364733407713,1.7210469463583626,-0.511070367488264,0.1150355914066452,-0.3982345071951137,-0.6672464936250728,0.1481025367803291,-0.35798613394937745,-0.4024160861880932,0.18260948369476687,-0.7766705602182913,0.07571496331451724,-0.2341708153212614,0.6732669505486736,0.40120920843188,0.5154292160120562,-0.2040118586964981
30,-4.109376613054305,-0.01357072615876063,2.9524521509021198,2.377303056756182,-0.09828614110813329,2.4065106611914575,-0.7982361450724267,0.5075302425467122,-1.0030777535805329,-0.83805343488228,0.9234793359538513,-1.1535090444058216,0.3479176440123168,-0.9403637273135147,0.5210803407850648,0.33029529960859855,-0.4708232787883169,0.13461616756529668,-0.21151374750356247,0.035580956643444954,-0.08340866757966123
31,-4.728987895992546,1.8480300570045882,2.1561181757015615,0.8807824096866063,-0.4335433899813897,1.8600360997090344,0.139492397114092,1.8863857415660599,-0.9284101934642558,1.4089116595713365,-0.9671509032571108,0.05893455833817371,0.05911675942386253,-0.6511959312025687,0.9086563456450417,-0.4250104761710135,-0.2952466111695708,0.3481330642075272,-0.6193893891155225,0.3016647254522003,0.22522216403833142
