,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
0,11.979625146656845,5.049166260843484,-1.6081406755149865,0.967619722163736,1.2819379416351326
1,10.895587275916407,4.147224323715648,-1.3859526400111408,0.7557270445568051,0.20841515539728322
2,9.770808395960055,3.09455966046047,-0.8966486145452712,0.5343675744106962,-0.4113745879310927
3,8.684251892420054,2.074682335185077,-0.3983978171621046,0.10603831134109098,-0.5913859917621986
4,7.687124067445828,1.0103473250329493,0.03227983714579844,-0.4838763814019982,-0.6501842036487575
5,6.819615142578085,0.04572076673877795,0.39763468194618745,-1.051952422240072,-0.6584823985180059
6,5.9600723167169365,-0.8027781975559605,0.7548097535938599,-1.1583687513813121,-0.35527621902041384
7,5.256895038509663,-1.2774204369847149,1.035596291076238,-1.1003741627577526,-0.419077865081065
8,4.441337198623209,-1.8559789097869714,0.8418397546234797,-1.0104550765817768,0.222875975101759
9,3.890805067359066,-1.916852089411996,0.7954832805782877,-1.0760627166991152,0.34469362206671084
10,3.1443542248239975,-2.2197561496648226,0.8431667462908441,-0.9415940885772294,0.342798922690591
11,2.3471901009375014,-2.5227467810541113,0.9120426393858022,-0.48811230060917954,0.15883141217176558
12,1.8255239654117636,-2.7597414304888486,1.1003756223074854,0.05517204495403725,-0.04813867995796073
13,1.4501697527982955,-2.8821124446014816,1.1967263589796373,0.5500268739706987,-0.2837003156589699
14,0.9712801357598178,-2.6630098208335076,1.4288716295430142,1.3267019214688838,-0.41854202735694024
15,0.4590396867967389,-2.516020112678239,1.3384356343829182,1.6096875391529097,-0.17187008328183281
16,-0.1461936317766769,-2.538447161225409,0.9177989840903686,1.5153983583978596,0.21181819608793445
17,-0.7106611734252823,-2.6704054960625054,0.4607685005386903,1.1749194420440425,0.30574684639341293
18,-1.259479434484205,-2.718441738740623,-0.1346844314846415,0.8193590994963678,0.11357699572543574
19,-1.8600690406100844,-2.4529709874951258,-0.6344666493825397,0.5141228346259515,0.27119049726372424
20,-2.462620672492513,-1.9868455633534432,-1.2596379184391824,-0.12235132002627121,0.7515505000126471
21,-3.063106938051399,-1.645902543230883,-1.5639871425826475,-0.4876645627944968,0.8600440164351074
22,-3.635246145561364,-1.013342213347032,-1.3612029234065712,-0.6925487206080198,0.8718227567428708
23,-4.130575903243258,-0.483835405799177,-1.3230417188680677,-0.5950444475659061,0.6719767938958968
24,-4.586312983486835,-0.04956819186796989,-1.3716855791174398,-0.39572087408479745,0.3938341023432691
25,-4.963537983709079,0.01839576069614575,-1.4426206463252966,-0.3745203918707342,0.04121599497216631
26,-5.1921915271005,0.0506795419781082,-1.6108739112055703,-0.16995204108341241,-0.49527198514666765
27,-5.3746313979937606,0.20133511421031505,-1.8199935425332472,-0.03916635015481591,-0.7974800418008401
28,-5.496903787906233,0.5783777542866791,-1.6733219545765747,0.05503015580650183,-0.9580582749024198
29,-5.570768078599077,0.9289440817853051,-1.268861283084909,0.1588375970912056,-0.9866290576609358
30,-5.719121843509499,1.4597280353237991,-0.7417834594163197,0.028188766946015836,-0.5071500515747265
31,-5.8675739932042115,2.0203485435599084,-0.15157596173699533,0.07711365304184323,-0.18208787358840894
32,-6.095007247356339,2.784561495219823,0.6937335732691118,0.34795750809139514,-0.05939238144868098
33,-6.187504533836492,3.6662185140610526,1.8213215140398613,0.3278176935895954,0.33048857344770466
34,-6.487442463847546,4.559210727957943,2.72478026362623,-0.21400111324633248,0.3867392831104141
35,-6.7747306285199205,5.286675433127333,3.35121180397569,-0.5223204194664108,0.22454445284608862
