storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,large_scale_precipitation_max,-0.6411163627610056,1.358561550066532,-2.488979389703223,-0.6720752367315435,-0.8052147231010495,0.9393419815911058,-0.23343787797849147,-0.23945618195508164
2,large_scale_precipitation_max,-2.441926171724373,-1.041398878029452,0.2895299237785881,-0.9198124277498535,-2.3806956434778224,-0.47342826332162025,-0.30769501162287444,0.8992104450688149
3,large_scale_precipitation_max,-3.7554242207427135,1.445755876183432,-1.525151579597673,0.4044517445041923,0.0649162665779132,0.1532224506175837,0.15205687119436612,0.05260493131291776
5,large_scale_precipitation_max,-0.08121694367481204,-6.2968927771596555,-1.6661856786494034,0.2561305745951003,0.05089076866628402,0.5730653295406443,-0.12233424430637883,0.5897769695936991
6,large_scale_precipitation_max,-5.549857290829287,-0.27867002873245067,0.7914607313834501,-0.058780950225509346,0.5067009482167423,-0.26956933277894335,0.12022723014691963,0.17350183667737346
7,large_scale_precipitation_max,1.2113195713940295,0.9526717912110877,-2.961411842714324,-0.04173946788367996,-1.3795791426328563,-0.04584650381616168,-0.15530514605143855,0.1578670118692487
8,large_scale_precipitation_max,0.27646853217500056,0.031178970673348766,-0.02635381449369675,0.8024025570322909,0.3073530318038709,-0.4759368898761163,0.1470804536394709,-0.6437517304808047
11,large_scale_precipitation_max,3.230501652193673,-1.1770689433000214,-0.4160063259949536,-0.6276196982969862,0.2604081689173812,-0.4850043767154727,-1.02913364198008,-0.11225668962042008
12,large_scale_precipitation_max,3.3622325403947193,-0.53517084880661,0.11826059766095073,-0.6983035172142953,-0.31422902168698696,-0.961736824023779,-0.420342276278098,-0.27186649631414883
13,large_scale_precipitation_max,4.364902690415997,-3.5343247521003422,0.5956213889234646,-0.469493809316834,-0.8776536006938882,-0.011647095968295015,-0.6164293773626968,-0.24570751962001083
16,large_scale_precipitation_max,0.8441966775933111,-2.3215366886412796,-1.414283623268919,-0.2762709376847768,0.9121265311851963,-0.6926010705300005,0.0272634144400074,-0.3804527801054362
19,large_scale_precipitation_max,-2.2088684774445215,-0.4341015459815121,0.3557003121548217,-1.3197676324245442,-0.36364167222698035,-0.9106021427678493,-0.24755833361990318,0.6989064473603307
21,large_scale_precipitation_max,-4.161639939872992,-0.7945689972733463,2.063234281980272,0.017501989443125743,0.5803910639685677,-0.48702469734650855,0.24366936494917749,0.22266566414866204
26,large_scale_precipitation_max,-2.1406783467479378,-1.9090111782904509,0.9643528304297015,0.5947305453620523,-0.6778155923024515,0.47388454033549504,0.27309488000288473,0.11888160032671465
27,large_scale_precipitation_max,9.885686662790205,-1.0372763171552544,1.8652469982515008,-0.1295397653829212,-1.6010462716423963,-0.09400722978331762,-0.2358753365458307,-0.9450559386624283
29,large_scale_precipitation_max,4.472530769949544,0.06002327742471751,3.6011054140289596,-0.6964650528673256,-0.23895164254604961,-0.6270267478814479,-0.13825059046174779,0.839705601392212
31,large_scale_precipitation_max,-0.5469798587081367,3.4426505968477996,1.7858366933822856,0.18536092629101034,0.01101207291011243,-0.4487705085877606,0.25575330516969524,-0.3821922245550309
32,large_scale_precipitation_max,-0.8255550331584347,3.850371367571063,-0.5049957730597526,-0.7607806380750947,-0.2627825558821636,0.069830775257668,0.3452513669280048,-0.09993286619339262
33,large_scale_precipitation_max,-1.5329552638869413,-0.9174097302273556,-0.790255239662065,-0.6148390251981897,0.5941154826848184,0.24471946727997837,0.041274086062878176,-0.1404109061075862
