storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,relative_humidity_975_max,0.3945171349580711,2.5814948251892513,-1.3425262650594139,0.5634471834100547
2,relative_humidity_975_max,-0.45407149565068744,1.1645693259678989,-0.8321029224406642,1.2925805004873159
3,relative_humidity_975_max,-2.6385953804823385,0.9450209866980285,-0.15467665148320336,0.3928502261482153
5,relative_humidity_975_max,-1.6476054541446952,-1.1296025561930716,0.09345469377442528,-0.0759146901741419
6,relative_humidity_975_max,-0.6706193220967064,0.4165671915482794,-0.41351512892492476,-0.15850950921698648
7,relative_humidity_975_max,-1.525577842072386,0.09760657081140091,0.3274113515668331,-0.051365804381815504
8,relative_humidity_975_max,-3.050990329910435,-1.87665736532603,-0.45089929657251837,0.027083598544593152
11,relative_humidity_975_max,-2.4089043530490493,-1.0898815215508815,0.03699983937818979,0.25883107935247107
12,relative_humidity_975_max,-1.9843575629343884,-0.9279592079158645,0.22318623076443997,-0.23964907498501684
13,relative_humidity_975_max,-3.206408681019309,-0.49025812352634296,0.1131561819499765,-0.11114661550455379
16,relative_humidity_975_max,-2.267607312375745,-0.16369127184434915,-0.5568978008920671,0.26928734180856234
19,relative_humidity_975_max,2.1132079093506433,1.5935480960656663,0.18880828364684812,0.2620716318968386
21,relative_humidity_975_max,1.7100057116975882,2.8877405057968666,-0.25680973371860244,0.24238981822225636
26,relative_humidity_975_max,-3.617526936675251,0.696273255759566,0.4749462258645141,-0.5315927245779215
27,relative_humidity_975_max,-1.3468867582373152,-0.28640974817393827,0.10802594202539247,0.23782095297067685
29,relative_humidity_975_max,2.2206343225837846,-3.4337286009525023,-0.39374662275720945,1.1756983342850942
31,relative_humidity_975_max,1.6627673044381168,-1.5373083961060265,-0.4463060089149847,-0.2744613188197816
32,relative_humidity_975_max,-2.2295613641841356,0.5780797769589319,0.4261706535217604,-0.6708342748013947
33,relative_humidity_975_max,3.9125573472435486,-1.8944342647786978,-0.9073434377405171,0.21367270314134895
34,relative_humidity_975_max,12.39822703939458,-6.814155305235473,-1.1000028048612474,1.2140738663072699
38,relative_humidity_975_max,12.058068504933773,-0.36610977243357296,-1.0410102239809085,-0.6013098916081417
39,relative_humidity_975_max,-2.6619701985285764,-0.9117268730135438,0.1560505304885147,-0.2639183154416958
43,relative_humidity_975_max,-3.6509308533309786,1.0630724150827264,0.5239050394757678,0.008705209510584252
44,relative_humidity_975_max,-2.8943864061201423,-1.4242911992973109,0.1539582726666821,-0.17479657448620603
45,relative_humidity_975_max,-4.090647806447068,1.2192754241517354,0.1955418214872096,-0.4536965954568168
46,relative_humidity_975_max,-3.432846684406141,-0.15760142405941227,-0.05221876434987899,-0.23732677043209122
47,relative_humidity_975_max,-2.7276199411687343,0.7404111900332545,-0.07826944161067749,0.3300709773716482
48,relative_humidity_975_max,-4.5154671899637115,-0.056589975537859105,0.08822632965389879,0.32573788635085255
49,relative_humidity_975_max,-2.1970678915917583,0.4647392604511545,0.2284388032101396,-0.2941178374451739
