,PCA_1,PCA_2,PCA_3
0,6.499548479833798,-1.8769387689931443,-0.71507634735683
1,8.833579233462874,-2.6040582919138093,-1.3340407627889936
2,-1.5623093686770584,1.7140359714043005,0.12209120746779487
3,-3.988662188105898,-0.27703867786334,0.39926846407455646
4,-3.5425335833957186,0.3163195055563548,0.3312972881146316
5,-4.8913281280758305,0.09594971841307298,0.5558538835269394
6,-3.3339629760655605,-0.033228901009639496,0.20828088658822608
7,-2.561874808213326,-0.3250013952854615,-0.07898203084469475
8,-3.1444075833908083,-0.2841121825932908,0.11672004572646612
9,-0.7972752100178266,-0.6469874166883908,-0.6797231778874561
10,8.357326017486047,3.5754721162918988,-0.664140328471856
11,13.223039819652133,-6.77544895285837,-1.8316057202681681
12,-3.272024938784689,0.07670829247346936,0.37635958795009594
13,-3.2191604946050845,-0.3321222078141833,0.23235980357555788
14,-4.033768806951291,0.2120357894902251,0.3128486658116077
15,-2.8377842811928207,0.16307853871772643,0.28564343338005826
16,-2.638956692419123,-1.0609199212796163,-0.21082132317160673
17,-1.5556615954079482,0.6119946384675112,0.20976888626244322
18,-2.6582860581365426,-0.5355458984730033,0.06934859551167123
19,-0.5360284737984379,-0.8145472319996665,-1.1328956081542705
20,-3.1046261123827836,-0.2644636654901256,0.18032879545199348
21,-3.3017870397116686,-0.2306274076427744,0.2523500656889267
22,4.288588759894497,3.925054066282657,-1.8871610508941903
23,-3.1055647985444725,-0.4977307301991533,0.274593565407571
24,-2.2371738992289445,-0.2921459818846369,0.011640003530954643
25,-1.550119108802924,-0.7489178280344951,-0.0052133390746800495
26,3.8895945611321485,2.7054780116874046,-0.5567194577140169
27,4.94504802775636,0.24533733094977483,-0.34820442781143734
28,-4.183235690528445,-0.3181356932134664,0.22413903431540008
29,-3.535874214645618,-0.8640715115130346,-0.025062959082683335
30,-1.8643407567604027,-0.7989790268329615,-0.019871132866158103
31,-3.009640223364863,-0.058142798583626705,0.09624348723561442
32,11.733436590217662,-2.5254202426882797,-1.2627223434163424
33,4.1702511398780695,-0.541121442983884,-1.0626698717087395
34,-0.14984291564528188,0.30812267159936235,0.03289553475374965
35,15.101552647785008,0.20787426700089537,6.363137138200002
36,-3.1523911223542886,-0.1391562022215492,-0.1577387978598997
37,-3.533099868998066,0.9378913818486806,0.04124910090842045
38,-3.046333059452804,-0.8081483147664003,0.11479642583664976
39,-4.610350495318252,-0.10125693860118913,0.35946899416113903
40,-4.484649007990157,-0.25919916808616933,0.25231758373257973
41,-4.347912714395,-0.3838092954241929,0.23088319179715647
42,8.02795051290466,9.167919532983985,-1.3830919697442425
43,12.744337701117493,0.34419177924164684,0.9426133793769488
44,-3.729570798476114,-0.04548025052035445,0.4262430972146495
45,-4.293716477282699,-0.1647072669507607,0.3330005035144618
