storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4
61,2m_dewpoint_temperature_max,6.907024823416187,1.557523344243982,0.31448875789197367,1.046288046291287
62,2m_dewpoint_temperature_max,-0.07425739139929766,0.5158563906125924,0.38726964202940395,-0.9208451774594651
63,2m_dewpoint_temperature_max,-3.469414401067863,0.9392406208765692,1.2454036071886958,0.4892042872776418
64,2m_dewpoint_temperature_max,-5.580671205464968,-0.22965176369319953,-0.316369161138331,0.10400964948610797
65,2m_dewpoint_temperature_max,-9.47519098997362,1.132793572924874,-0.6157898203512409,0.21996855774266114
66,2m_dewpoint_temperature_max,3.3632104455520104,-2.0555009812325964,-1.2620527686582417,0.812530589625314
67,2m_dewpoint_temperature_max,-1.2385092837151064,-2.4128206128287,-0.05833104572717587,-0.3198907245961081
68,2m_dewpoint_temperature_max,4.263399220960983,1.9165324044131258,-0.2514908609344527,-1.5583202355639112
69,2m_dewpoint_temperature_max,-0.7584500450626608,-1.449888843888633,-0.29408205945522875,-0.983052863188544
71,2m_dewpoint_temperature_max,-10.060821926310956,1.0789302314177214,-0.4298942388476538,0.6057901935109762
72,2m_dewpoint_temperature_max,2.034538646037637,-1.6520757759135267,-0.7427759361236304,0.051876896855854934
73,2m_dewpoint_temperature_max,7.382219115670954,-0.4978482028777783,-0.9774508957418404,0.15461853468671308
76,2m_dewpoint_temperature_max,5.184131106627954,7.339080738673662,1.0970936861102074,0.3815377037323856
77,2m_dewpoint_temperature_max,-4.87362744520555,0.8182441313994151,-0.11998133497590563,0.14153338511258948
78,2m_dewpoint_temperature_max,-1.029598867137211,-0.2643633681641916,-0.3819012537663136,0.13806830226018474
79,2m_dewpoint_temperature_max,0.591674594830563,0.8289660787689933,0.0252307782663411,-0.09422141776357398
80,2m_dewpoint_temperature_max,-2.574871441118973,-1.2230503012641647,0.6770991393282199,-0.16091412786647694
81,2m_dewpoint_temperature_max,-2.4096835739315465,-0.07838371371491183,1.1751218565398223,-0.2111545051263151
82,2m_dewpoint_temperature_max,-0.6258027220737724,-1.360998773347199,2.4262735621744937,-0.09731068469816782
83,2m_dewpoint_temperature_max,4.830182421778934,2.2432748669494402,1.3663507673410302,0.02213456863913584
85,2m_dewpoint_temperature_max,3.77916082320503,0.5241953567081159,0.6979234988313587,-0.6616563998081788
86,2m_dewpoint_temperature_max,5.6740928505138655,-3.172278282883214,-0.532367316180231,-0.09132528948563219
87,2m_dewpoint_temperature_max,8.465835385487642,-2.360037311771365,0.5931818175064104,2.017105024168793
89,2m_dewpoint_temperature_max,7.564137687627161,-3.299355203067973,0.8053587308069543,0.05799737098475024
90,2m_dewpoint_temperature_max,-11.123604867441204,1.820313818726202,-0.8706893527949591,0.3658087852511364
93,2m_dewpoint_temperature_max,10.74561018671059,-0.09728416139639329,-0.21576208006551287,0.27030108568902744
95,2m_dewpoint_temperature_max,-8.4416824508471,1.2883295965800292,-0.34961297212179965,0.18910879350254306
