storm_number,variable,PCA_1,PCA_2,PCA_3
1,total_totals_index_max,5.721535345962789,-2.362003794195581,3.2521018765578136
2,total_totals_index_max,2.780250966009752,-1.1411591495375193,-0.9326356097747834
3,total_totals_index_max,3.2263478641587295,-0.5081920934964395,-0.5539792385895661
5,total_totals_index_max,-5.944060766698128,-6.0007572244093765,3.896079043259931
6,total_totals_index_max,-2.193608366132277,-3.6047510298985768,5.19939738679011
7,total_totals_index_max,0.7893780758653723,-0.5349724655753952,-0.1274709379994813
8,total_totals_index_max,-0.26337263242998854,-4.279676596239766,0.589108135401411
11,total_totals_index_max,-0.009682008937786542,1.1656387317939758,-1.3611468136230311
12,total_totals_index_max,-0.4732866875224516,-1.762801204659195,0.15109881465831407
13,total_totals_index_max,-0.13916471672700406,-3.0046409311971716,1.1288065209910711
16,total_totals_index_max,1.7377908326580707,0.8418439395457215,-0.45419426446795086
19,total_totals_index_max,-6.8296595656239125,1.4597044816118538,-1.4175401030697874
21,total_totals_index_max,7.519050395144202,-1.533192206166883,-0.07120365669552386
26,total_totals_index_max,-5.396813384206636,-2.683239775090821,-0.4827771837480651
27,total_totals_index_max,-8.126860524230587,2.3548975804227643,-3.3148954944055316
29,total_totals_index_max,-0.9838003471489675,-4.688373519429018,-4.2334131863208055
31,total_totals_index_max,3.1122501080417044,0.809539211292397,-2.063935328344004
32,total_totals_index_max,-5.128339507146873,0.6298308341616978,-2.5605548942002874
33,total_totals_index_max,-3.325297005988663,-0.4515508399406504,1.6818350737767673
34,total_totals_index_max,-1.5436594443765341,1.6296359441848485,6.631240421565779
38,total_totals_index_max,-2.981964293731788,5.2018137081865925,-1.9311832024493363
39,total_totals_index_max,0.9895412911996462,-0.16931237397070223,-0.3426199743751364
43,total_totals_index_max,11.312514442704996,-1.0148486429924357,-1.837068507695844
44,total_totals_index_max,-2.2522505252896985,4.310498437481699,-2.3570251071211263
45,total_totals_index_max,8.091274608251936,1.2807713876774016,-1.5028184863924319
46,total_totals_index_max,1.3341129497161368,4.049866307157294,-2.8200339863318
47,total_totals_index_max,1.1958908532958163,-0.045384037881872286,-0.6195604463524031
48,total_totals_index_max,0.7118389933801479,-1.0484423527717208,-0.5318661653011006
49,total_totals_index_max,-0.40073674775877227,2.392724033475204,3.0628678432222074
50,total_totals_index_max,-0.20055250527053084,3.456361232151238,-0.20946039494301982
51,total_totals_index_max,-1.8385901000897023,6.0894339751645505,-0.83512997311075
53,total_totals_index_max,2.0765784337028643,4.910997761989919,0.8823433670253714
54,total_totals_index_max,1.2745440642391326,-3.0189511175401633,3.6737175552858834
56,total_totals_index_max,8.055301628287877,-1.083892213931374,0.40151028383279924
58,total_totals_index_max,-7.6458901541854605,-2.006807804915703,-1.8403978105725696
60,total_totals_index_max,-1.4358836102210843,1.3580065239249857,3.045350710536442
61,total_totals_index_max,-1.9844367287459146,-1.4577494969121947,-4.1837387204366765
62,total_totals_index_max,-6.361397717722373,1.0907035927541142,2.8091859003472117
63,total_totals_index_max,1.418314627317574,0.5025381561817569,0.5894279911709873
64,total_totals_index_max,1.57131781796372,0.45969699725566926,2.0158159730240173
65,total_totals_index_max,-2.7384188570607466,0.15990229353326993,3.797164331947105
66,total_totals_index_max,2.7293457103020065,0.09843939062575156,3.8865405604190535
67,total_totals_index_max,2.352091401874911,-1.8510047400384002,0.5180950408087427
68,total_totals_index_max,-2.6884182008729183,-5.06752010496204,-2.9446315732391226
69,total_totals_index_max,-4.37344237910494,-5.331908134618305,-4.323826692249997
71,total_totals_index_max,-3.437326416133998,-2.10407038180186,2.183385211259373
72,total_totals_index_max,8.821514048188202,-0.530162907270563,-2.827786251678143
73,total_totals_index_max,-0.7734370273044603,3.8745167638428937,1.0889013732495698
76,total_totals_index_max,-3.467313008538194,3.8237879974490396,4.459623311186535
77,total_totals_index_max,0.6045928329101489,7.778318001838768,-1.8579327379761403
78,total_totals_index_max,-1.9916828334774652,6.810793916402107,1.3723496848678396
79,total_totals_index_max,-7.591488967678181,-3.4490425227710815,-3.4334791790021373
80,total_totals_index_max,-1.5008990552833583,1.3493037605914158,-2.502528038279989
81,total_totals_index_max,1.8798359464686638,-0.8841275108165839,-1.2175082575211336
82,total_totals_index_max,1.1005811896661943,-1.3243013087898956,-1.3203535968086386
83,total_totals_index_max,-0.1853972195790469,-2.1259031139465434,2.056551463796884
85,total_totals_index_max,1.1901564786450987,-1.5323378045152873,-1.503753389478882
86,total_totals_index_max,1.210772898311089,0.48419547006461583,-0.7736942631363709
87,total_totals_index_max,0.5727715090089504,-0.6896077171418608,0.2579140305314972
89,total_totals_index_max,4.6654152834244265,-1.5018454682086337,1.9479642236303845
90,total_totals_index_max,0.1822906325617275,0.1505818022084961,0.3967853873456812
93,total_totals_index_max,6.349035012881175,-0.2417438408286437,-1.1639139529540798
95,total_totals_index_max,-0.3691049369246148,0.5099321934922221,-0.5211040978431287
