time_step,variable,PCA_1,PCA_2
1,relative_humidity_950_min,5.205704919682701,2.346096874810369
2,relative_humidity_950_min,5.2654667658442955,2.545802831582575
3,relative_humidity_950_min,5.17483820948553,2.3527316621052394
4,relative_humidity_950_min,5.04892207523499,2.1944934895696213
5,relative_humidity_950_min,4.821172851049542,1.7738962956287612
6,relative_humidity_950_min,4.580419566939307,1.2459956301672368
7,relative_humidity_950_min,4.236767788608057,0.6812376662181553
8,relative_humidity_950_min,3.9093398458888746,0.11683431371071896
9,relative_humidity_950_min,3.6081981259596874,-0.39391243820427746
10,relative_humidity_950_min,3.418442610790659,-0.5331874003038486
11,relative_humidity_950_min,3.2501952886598926,-0.7010086723655778
12,relative_humidity_950_min,2.8189296967247333,-1.1121206317160242
13,relative_humidity_950_min,2.2943965488126987,-1.5638877960556319
14,relative_humidity_950_min,1.8584923662996344,-1.7888190015123062
15,relative_humidity_950_min,1.5313621446169083,-1.8453452220803148
16,relative_humidity_950_min,1.167648726336695,-1.8194459246448638
17,relative_humidity_950_min,0.7511272503400199,-1.6752923925457783
18,relative_humidity_950_min,0.18856845674793193,-1.904248886862177
19,relative_humidity_950_min,-0.31193623371967294,-1.9277918111709713
20,relative_humidity_950_min,-0.8708918580352165,-1.87294526193849
21,relative_humidity_950_min,-1.4345187440655567,-1.6688816562340905
22,relative_humidity_950_min,-1.6183147214009685,-1.6538750554451516
23,relative_humidity_950_min,-1.8719615153621798,-1.6412243184934154
24,relative_humidity_950_min,-2.0546069461226044,-1.6458645141093595
25,relative_humidity_950_min,-2.5204317026263308,-1.392633664211608
26,relative_humidity_950_min,-2.9140704812011604,-1.1198588798849591
27,relative_humidity_950_min,-3.3598800289240476,-0.6241016665332686
28,relative_humidity_950_min,-3.755925634715619,-0.19538991668996367
29,relative_humidity_950_min,-4.2345120885913845,0.2879258901749993
30,relative_humidity_950_min,-4.6486492836344855,0.9150403695542584
31,relative_humidity_950_min,-4.832402828668218,1.3500352825162876
32,relative_humidity_950_min,-4.91557503467431,1.6151431660708955
33,relative_humidity_950_min,-4.98470105375918,1.9901726764234333
34,relative_humidity_950_min,-4.882951929432738,2.334215904450867
35,relative_humidity_950_min,-4.9214728294393675,2.5379021268413493
36,relative_humidity_950_min,-4.997190323649126,2.7923109311773002
