storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
67,total_precipitation_min,-0.7392619782742463,1.6245937906396215,-2.287035472098334,-0.890343859558664,1.02343395952782,0.43736467767295306,0.044332618443757556,0.1727985227567274,1.1559500184088878,-1.161908638221635,-0.4088538572082347,0.2241640128040725,-0.21043928319116306,-0.37726242380431324,-0.08588503895014435
68,total_precipitation_min,-0.26313186782063835,4.520976646698228,-1.2265893625203366,0.41726070251795944,0.7647440852151981,2.0956658015818377,-1.7176726170037815,-0.012319966570454083,1.1816274425185793,-0.5320153783045948,-0.4462560519675021,-0.1445650403216636,0.12909721856781606,0.26006843109601574,-0.30366459622085235
69,total_precipitation_min,-1.0195692413445454,-1.3445074974735918,-0.6773968184935752,-0.38510309807632737,0.5448871886513831,-0.40428779976033047,0.037327233682799645,-0.29767660904067395,-0.16345020759965642,-0.02688480265019225,-0.08073235453654606,-0.02003107997144756,0.07702749333127527,0.30056714084831915,-0.1410452923190115
71,total_precipitation_min,-1.1110172162250336,-0.778142093885048,-0.8871981753658787,-0.5599127652663128,0.14943769716704414,-0.08389413874897926,-0.33635582426138627,-0.3668540968012135,-0.332979099072373,-0.17064261776477346,-0.044993083751456615,0.21655177439246254,0.36213813009751583,0.21870773339442132,0.09214385708494614
72,total_precipitation_min,2.0295968321170443,-0.9721317032770301,-0.40707786043407707,-1.5060354621852832,0.03129534092424575,-0.42333614452744006,-0.5190870336911766,1.039855390686633,0.3216657853382837,-0.7380799985621953,-0.26033100982958024,-1.6195964073448939,-1.4146382916699125,1.7707570517048037,1.304357390316595
73,total_precipitation_min,-1.1350202735279322,-1.3123495952078108,0.6305211869509232,0.11713077896748537,0.7181093019114576,0.7237646731812613,-0.7678746642871516,-0.4515791436499293,0.46474042962264966,0.8875106067092894,0.0983609483478516,-0.6025120110166745,0.11436384307413529,-0.8651663605976277,0.3417257394700707
76,total_precipitation_min,-0.0786969721359853,0.9927953520854002,0.8692058919338724,1.0907384534060869,-0.08422584198930871,-0.687304343542349,1.637109439828114,-1.168522064546799,-0.06806854479753797,-1.2997992178120295,-0.35367420151704615,-1.4895138890919306,0.30426282643846075,0.021298441279114563,-0.9959085480212283
77,total_precipitation_min,-1.1308355140179707,-1.6506832578214388,-0.4347020405966868,-0.47483694122478726,-0.20612705171410872,0.08037638608468906,0.18491251598537103,-0.07957434965748639,-0.12356830135980212,0.03979564957872821,-0.08990182396812058,0.06762331921404939,0.012793939388298488,-0.06455204027088761,0.16246257797414876
78,total_precipitation_min,-1.1713607602211125,-1.7142366696005924,-0.30464899663979444,-0.39370650359107584,-0.10733063631375914,-0.14066905422472442,-0.09272801177022302,-0.2645469627392966,0.06276871444966883,-0.08071985968069553,-0.044645135195403564,0.11526567865331624,-0.0684379414098157,0.10666704293440601,-0.09302175645242529
79,total_precipitation_min,-1.1618234092359971,-1.740205133477722,-0.4005266913386069,-0.42961441876165013,-0.13033532650302776,-0.19398818622640635,-0.04957833577396413,-0.2785703367455618,0.028562611890576583,-0.08362984112914049,-0.029397057485269662,0.06817516629417966,-0.025170733357632716,0.0240578137080222,-0.03258248981252342
80,total_precipitation_min,-0.046988285865831654,1.901078421266519,-2.2152662390265037,-1.0614151153172133,2.3019674791449667,-0.012313645978115087,1.1708936003669754,1.3852904606004897,2.9570609740472587,-0.3042501647981734,-1.0022685860805116,-0.021439870188514322,1.862132065832406,0.13537224124449238,-0.1061367971340099
81,total_precipitation_min,-1.1648079659787554,-1.7429791432005828,-0.4010333664455809,-0.43005482703317727,-0.130744359161492,-0.19445561017704566,-0.05033147279516941,-0.27945078362957587,0.02889450260767832,-0.08379294614403329,-0.02956462547027124,0.06836920128693787,-0.025001766290224454,0.02387860827908214,-0.03259213080297969
82,total_precipitation_min,-0.8163695782798321,1.535452188341412,0.39912446511881217,0.22189468156464262,-0.7731133916598801,0.3340959206684008,-0.9195698121830194,0.008717048178009673,0.518791325800177,0.6729711200567042,-0.11348923585032972,-0.24588043996376163,0.2619427820973008,0.48432545414546374,-0.25782517722457154
83,total_precipitation_min,23.826240721031912,0.000387544902184719,3.290773649659669,-5.417820518201646,0.3998978825984086,-1.431768049617533,-1.1270610998761446,-1.3753492440113488,0.11198115151658697,0.25467938233557774,-0.042253141136730066,0.27048083746416357,0.23845728750634282,-0.07386920092785727,-0.3613001852972705
85,total_precipitation_min,-1.5441781083513195,3.350990330056202,7.583328010870207,2.641649045208976,1.0488129770216867,1.5459983612652883,-1.6254687497409153,0.14442282708927617,0.4551480305885931,1.2599699996586058,0.09354388510954775,0.4916792556838333,-0.4918367099035365,1.1507622934099182,-0.5586793163262005
86,total_precipitation_min,9.961415811945036,-1.5851299812510584,-3.551717227700708,10.714632000071768,-1.5873523912482095,-0.28732066669270684,0.8485029285099341,-1.489084354975465,-0.2037286732196306,0.0727546972611422,-0.8878853714223046,0.5473971926696993,0.01620756290472321,0.36447999226544414,-0.03554598172786281
87,total_precipitation_min,0.30258907146536296,-0.49504035676662483,-1.1137677710316103,0.8275592852216351,-0.24473140296979634,-1.30496431758061,-0.6470628173195369,0.7597023775143447,0.35323360441916335,0.08222304943050382,0.26984215458456123,0.23307591214838763,0.48088552634056,0.03506086105885622,-0.3827196523139862
89,total_precipitation_min,2.1766814663167033,2.1708864505995082,-2.608117430332262,0.34427770157509757,2.5486205359539755,-0.3282478131369109,1.5492295951036241,0.2693162177006856,1.4478650397153459,0.35333766221175866,1.031172502690626,2.657830328366016,-1.029001902421818,-0.04444216786746586,0.6400950094239989
90,total_precipitation_min,-1.1648079659787554,-1.7429791432005826,-0.401033366445581,-0.4300548270331771,-0.13074435916149202,-0.19445561017704566,-0.050331472795169356,-0.2794507836295758,0.02889450260767834,-0.08379294614403336,-0.029564625470271253,0.0683692012869379,-0.025001766290224457,0.023878608279082225,-0.03259213080297968
93,total_precipitation_min,-0.32256921163394514,-1.6875871882986462,-0.23086608048474266,-0.8217490557706711,-0.14436634894355677,-0.09471365802538616,0.1975395210503061,-0.7395113150487768,0.24347843631379645,-0.14891177513965317,0.4981405159771146,0.43782338270133714,-0.31208041645587403,-0.03618742962148752,0.38966993896679464
95,total_precipitation_min,-1.1663801915209526,-1.7123703617857409,-0.32872664201210694,-0.39102360372399314,-0.06998799207378198,-0.12907888567097867,-0.10182077952502687,-0.2891011710321363,0.059523103619303186,-0.013727726524218525,-0.021197695380680396,0.02080478429639747,-0.015838178056272544,-0.038259086847879764,-0.005519224397241472
