storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,mean_vertically_integrated_moisture_divergence_std,-1.2267108658285546,-0.7244969147080587,0.8512781107174622,0.0011381469300795319,-0.44331469725698086
2,mean_vertically_integrated_moisture_divergence_std,-1.7455331411941561,-1.5366057815399736,-0.992662776183336,1.4531450254158744,0.1149980304162346
3,mean_vertically_integrated_moisture_divergence_std,-1.869071329727696,0.41907081693200543,2.4208824519439904,0.8739919082227441,-1.334367235954266
5,mean_vertically_integrated_moisture_divergence_std,2.326943481928217,4.631662034729651,-1.812913813161165,-0.15571898499059894,-0.04604847497059835
6,mean_vertically_integrated_moisture_divergence_std,-5.9774757626574795,-0.179918513032365,-1.3331704165401848,0.35883695860676995,-0.10472603530855162
7,mean_vertically_integrated_moisture_divergence_std,0.703974739552623,-0.33573587164415136,0.600696098948265,-0.1943964409508896,0.4898147716781108
8,mean_vertically_integrated_moisture_divergence_std,2.9222749270006507,1.5857128783419656,-1.2749972681268409,3.000907783446026,0.17926971044738715
11,mean_vertically_integrated_moisture_divergence_std,3.4797218538397257,-0.9996279759834298,0.6630726816737372,-1.032337829208934,0.026979150807955585
12,mean_vertically_integrated_moisture_divergence_std,1.4878964720382322,0.35764433596888007,-0.5697544380901074,0.5922991747550077,0.4781767127451259
13,mean_vertically_integrated_moisture_divergence_std,-2.322927855323913,2.1113619693548706,-0.22532494964295746,-0.5446162215628203,-0.0008210654633740709
16,mean_vertically_integrated_moisture_divergence_std,3.962710022213594,2.716896442485905,1.3804712055338477,-0.5286621296506211,0.2818200202105416
19,mean_vertically_integrated_moisture_divergence_std,-0.8689173210913368,-0.47665465823948067,-0.06392742946815001,-1.236191229703416,-0.35105452055482916
21,mean_vertically_integrated_moisture_divergence_std,-7.441407727940887,2.0170968412606163,0.3189413974440228,0.4926879787355856,0.9737976350519802
26,mean_vertically_integrated_moisture_divergence_std,-2.242880860324896,4.132132721462252,-0.09151576986190878,-0.3447601535723456,-0.27684103324639664
27,mean_vertically_integrated_moisture_divergence_std,9.25695673571447,3.434602213859066,0.2131141834342172,-0.44311982289458934,0.3957013980133766
29,mean_vertically_integrated_moisture_divergence_std,0.3894314178086017,1.13560011241332,-1.7935092021488794,-0.5848448734644657,-0.3978965335148533
31,mean_vertically_integrated_moisture_divergence_std,1.1670820662176142,-4.46971639725034,0.9373302294341735,-0.8156220322030859,-0.7873139186811775
32,mean_vertically_integrated_moisture_divergence_std,0.2660483575763421,-3.489728895470242,0.006674044849455322,-0.18013382868306121,0.6387325618760249
33,mean_vertically_integrated_moisture_divergence_std,3.4012562080085114,-1.7759384142705765,-1.2709257897630373,0.4054333966965818,0.868067765888623
34,mean_vertically_integrated_moisture_divergence_std,4.724367074024014,4.684865132521829,1.8996346310713834,-0.31957975087276647,-0.4589469296068596
38,mean_vertically_integrated_moisture_divergence_std,0.18062291038484707,1.596656896504731,-0.9127024717115978,-0.1726427066415691,-0.04125756774696188
39,mean_vertically_integrated_moisture_divergence_std,6.27427134067095,-5.345590922524117,0.7643116427333488,2.0886809642689688,-0.27665381148915086
43,mean_vertically_integrated_moisture_divergence_std,-9.154274024768041,-1.6740845385647816,0.6031296714489272,0.10679521069874506,0.4991500204001296
