,PCA_1,PCA_2,PCA_3,PCA_4
0,7.203978378367172,-1.1763942155461031,-0.8965073471019599,-0.3453319233098251
1,10.226661719743841,-2.94117495902022,-1.6801087013037153,2.9785391883972365
2,-1.4131130642647913,1.4592418487915197,0.06075853732331042,-0.1822428931706692
3,-3.256208081978815,-0.4073483831823004,0.44559068023710746,-0.057115923928955356
4,-3.3297428056060436,0.1398631927990853,0.2768995633548574,-0.1401299056723178
5,-3.939206678507189,-0.2397657475487299,0.3702632525690382,-0.12193618588887636
6,-3.307152348443302,-0.12239765726089508,0.21171842325403173,-0.14289073524326512
7,-3.0760612195164367,-0.07319984291203199,0.0699441213824192,0.03901146425241704
8,-3.4466178554093396,-0.10826104063120397,0.23577672873521652,-0.13416241140358073
9,-1.1723579214008275,-0.35664712433394685,-0.4853700406052845,0.3004704145694352
10,5.83313017915256,4.951932497263102,-1.2038488084594414,0.2878479440654862
11,16.218556993577824,-7.441075927887938,-3.038387780057381,-1.9935434564907135
12,-3.0460382543257234,-0.1309849188249905,0.2555585096495537,-0.14611032652234243
13,-3.499115408392983,-0.38044769352142316,0.30245534630600834,-0.010261753996463265
14,-3.381737852474984,0.09596679254485135,0.07078612058834285,-0.07195733870296005
15,-2.7467348937453107,-0.29427401802756287,0.11284669185378006,-0.07394436270028253
16,-2.511976928037863,-1.2904970390744295,-0.17101950611224712,0.2035820997570987
17,-1.5364935532656951,0.47919301820169885,0.39528032246765016,-0.11703970689562873
18,-3.3406408604603297,-0.351901015925886,0.24298644030939656,-0.13246758310018758
19,0.24844438407456057,-1.0035815947205458,-1.066247007841044,0.057575337986591486
20,-3.3310494637269876,-0.45350748490972037,0.1834093538557201,-0.0030606274896218776
21,-3.296780712190874,-0.4488749319081294,0.17087160599252685,0.033296001301811956
22,3.197424325314262,3.4350697741332734,-1.906902092978002,0.07487486218000823
23,-3.249483638992093,-0.42869556342110926,0.26526870704021616,-0.011786552442393069
24,-2.504026363665448,-0.5044263552451509,0.05230975680006035,-0.11521073965579985
25,-2.689914192724219,-0.6312267741173186,0.050768828177679394,-0.01081636061025035
26,4.0779359118596,3.8563204484555995,-0.5961433991826274,-0.2516130650568733
27,3.4149630326897094,0.7411465132090995,0.19011031736363726,-0.5340031550513542
28,-3.4114387670658153,-0.5393573760278786,0.18021340683412063,0.07957944113931907
29,-3.2257240023544598,-0.7022867542589748,-0.044598546506791875,-0.21463486990546476
30,-2.6579283602226305,-0.500640871744894,0.24823626985278713,-0.04342689359588941
31,-3.398952264307251,-0.10415861091246575,0.2148423204592101,-0.015176411761056843
32,9.086095452987067,-1.9083583244931044,0.2864319421733947,1.1049706648291941
33,0.7330921364922133,-0.4995760349501335,-0.15122946997698664,0.9847654976280343
34,-0.6655849895190478,0.6643415191961419,0.15201205390304484,-0.059380199540129866
35,14.300481450997392,-0.6543844058976988,5.817697921299525,0.05299387450949381
36,-2.137010203246723,-0.4267906737532395,-0.4155703776263338,0.020882538586823013
37,-2.72594836296218,0.9262307142263223,-0.30319242017366244,-0.15630434924054737
38,-2.656903168462431,-0.8772864995029204,0.043240395798937216,-0.23677060099334724
39,-3.5299958348914466,-0.5997011967171074,0.0236769966706294,0.0017566535311152954
40,-3.4198189378904664,-0.7194283860062323,-0.04600243556903222,0.1306796853783475
41,-3.567179751612806,-0.5532244802402396,0.17028111299748752,0.005228796592430405
42,7.795786983876593,8.704539902394194,-1.6512483885373943,-0.2706745667849539
43,14.244328305803151,2.1673064101414803,2.0222192734989903,-0.6260213589854968
44,-3.4121217439555487,-0.36717940504343216,0.31820511454363054,-0.14059888800284473
45,-3.697820771315883,-0.3840973237884179,0.21571620673959366,0.0025586814372496876
