time_step,variable,PCA_1,PCA_2
1,convective_rain_rate_mean,6.702666328170993,1.8455219333095172
2,convective_rain_rate_mean,6.878640274634473,1.693330028225766
3,convective_rain_rate_mean,6.570336076461935,1.7565904102872814
4,convective_rain_rate_mean,6.4295150988992615,1.776258018499572
5,convective_rain_rate_mean,6.634707443706419,1.4775810019883884
6,convective_rain_rate_mean,6.211266344696092,0.8627798820813011
7,convective_rain_rate_mean,5.916585017075441,0.7779882462816616
8,convective_rain_rate_mean,5.680879518827485,0.025214131756357505
9,convective_rain_rate_mean,5.272242799127556,-0.3195388841189201
10,convective_rain_rate_mean,5.0116062130902606,-0.2718366136642592
11,convective_rain_rate_mean,4.457139842600947,-0.642844786945029
12,convective_rain_rate_mean,3.8754585522136122,-0.8638013104271662
13,convective_rain_rate_mean,3.0681617921276616,-1.2761436829590564
14,convective_rain_rate_mean,2.1443700795652436,-1.729117176940911
15,convective_rain_rate_mean,1.623340059078791,-2.283780314897741
16,convective_rain_rate_mean,0.8193938351443625,-2.6473954325986107
17,convective_rain_rate_mean,-0.377096740518078,-2.998608807117901
18,convective_rain_rate_mean,-1.3545888434691513,-3.153182798655958
19,convective_rain_rate_mean,-2.0051662229491813,-2.818868557909064
20,convective_rain_rate_mean,-2.716885193641002,-2.4582114790785825
21,convective_rain_rate_mean,-3.1971432500464783,-2.3311369275436657
22,convective_rain_rate_mean,-3.3271274867485117,-2.3793715273434493
23,convective_rain_rate_mean,-3.6487065559787455,-1.6693513496237233
24,convective_rain_rate_mean,-3.9866278855329025,-1.4527634944322163
25,convective_rain_rate_mean,-4.559144377929576,-1.0505221210167948
26,convective_rain_rate_mean,-4.7492801743152295,-0.3756803670176879
27,convective_rain_rate_mean,-4.758162964160931,-0.4180703538881524
28,convective_rain_rate_mean,-5.039889668897788,0.10036754854145934
29,convective_rain_rate_mean,-4.9288161556180405,0.8501572695292424
30,convective_rain_rate_mean,-4.74146139135333,1.321070912540219
31,convective_rain_rate_mean,-4.761190804872178,2.6992868436792987
32,convective_rain_rate_mean,-4.5922486384485515,2.9101701835354534
33,convective_rain_rate_mean,-4.4801615275924895,3.168019964105983
34,convective_rain_rate_mean,-4.554975960457783,3.383174518824289
35,convective_rain_rate_mean,-4.771227714773578,3.21482991402565
36,convective_rain_rate_mean,-4.746407718117005,3.277885178967454
