storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,surface_pressure_std,-0.13252699157562778,-0.9359092946196874,-0.27510368362102305,-0.2973138167696111,-0.3392095983181483,-1.3096813302530002,0.8480106135217194
2,surface_pressure_std,-2.3143417038346383,0.8121604894175225,0.2433468932186481,-1.2312109607964283,-0.900914267124518,-0.1506669485974046,-0.06722664178580483
3,surface_pressure_std,-0.07756350437410679,-0.8698199967728901,-1.256286529033038,1.2689298312394341,1.2999559521634434,-0.7157793186737161,0.007436582259510201
5,surface_pressure_std,2.586490066077112,-1.8346366347325018,-0.44133554812373077,2.3682517157279848,0.03803955344647291,1.7708851691581275,0.5678345766789836
6,surface_pressure_std,-2.6801955387791456,1.9790435383469984,-0.1500355915528294,0.5785012847756725,0.14453316019916784,-0.07036244936871643,-0.2633448909561202
7,surface_pressure_std,-4.050494885693763,2.8082821368799733,-0.8756803744547775,0.5209201932457462,0.2407562216206627,0.07621986607811133,0.04442095863049668
8,surface_pressure_std,0.3768573491871055,-0.6667485543789007,1.9624893451685248,-1.7721745840029994,-1.5713848495751153,-0.1275987780331299,-0.33854666988757715
11,surface_pressure_std,-2.4227039453924806,1.665690661747431,-0.5726164907939307,0.42839985837067013,-0.34786792313160475,-0.1804206601164703,0.26178234183322474
12,surface_pressure_std,-2.371661788104034,2.14133416987882,-0.13403545998324093,0.9749775736926467,0.36416213413493753,-0.1414267631034667,-0.22760149725237053
13,surface_pressure_std,-2.9123241433847196,2.4263859323998274,-0.6380528196779677,1.1361080073020415,0.5126838069003841,-0.01433860384893888,-0.1056952933930546
16,surface_pressure_std,0.1265443111813628,0.3618674403794714,0.6420944012832795,0.9585866776211914,0.2658687703146852,-0.23574913982117815,-0.08986403507860342
19,surface_pressure_std,0.12720055736518773,-0.75092094830964,-0.7008011187960788,0.4557398350845444,0.9510308972613056,0.27284533544046885,0.09300305829004364
21,surface_pressure_std,1.6444370738966667,-1.104948400297278,1.0955380285348497,1.0330837528646255,-0.24208521380807888,-0.6095908504743105,-0.43607177435574357
26,surface_pressure_std,-1.4368580932404516,2.251688858387114,0.19241387363530463,1.7601570885557898,0.7222439211082363,-0.2588986977955254,0.16966610794253084
27,surface_pressure_std,1.3798236077382733,-0.3572328406118125,0.603153638536136,1.3437973001296615,0.34136351565408735,-0.20729747094730316,-0.15030801829509613
29,surface_pressure_std,-1.1504679978361796,0.516641479064802,0.3040133268274778,0.2436311212459848,-0.6873993127550146,-0.1835820667835175,-0.13231914228017813
31,surface_pressure_std,-3.2735052997489014,2.1413115466457655,-0.15278998381877465,-0.17186986921867034,-0.41065641277711956,-0.10840391384399847,-0.08304988580557467
32,surface_pressure_std,0.778351224741284,-1.9937184830322159,-0.835309737013348,-0.16483133605869354,1.1409772424591702,-0.07679201599659868,0.32428219787952667
33,surface_pressure_std,-1.4565055727048328,0.5032915307347515,0.5516492446163661,-0.901592643859496,-0.9403125601366746,-0.11409286565939694,0.03945859489731823
34,surface_pressure_std,0.31391253105905753,-0.5643707019853855,0.5238581765543606,-0.40230209916197585,-1.1388513593510772,-0.3122684098124392,0.1681149562431487
38,surface_pressure_std,-2.5293538095052446,1.5715575962411599,0.19400370594188868,-0.5279968400558086,-0.7294187115221475,-0.02217430398829243,-0.10568748128142086
39,surface_pressure_std,-1.9914866549591923,0.22933822821480768,0.1736176506119597,-1.4689442955921521,-1.4584230007996688,-0.21999222456127443,0.1063760773834765
43,surface_pressure_std,-1.0717141723430839,-2.6729409962069197,5.303047546484988,-3.7950772639835693,2.346045890282183,0.8831518813994906,-0.9032279510759305
44,surface_pressure_std,0.9301200456721205,-0.6256679680453742,0.9532123914994126,0.5407677693211,-0.23954334738446442,-0.2543914504140014,-0.19499088638958684
45,surface_pressure_std,-1.151872524491446,1.2129498135039942,-0.3052834400453243,0.9137018680732552,-0.14164405081613798,-0.187563003270303,0.08038705590867173
46,surface_pressure_std,-0.8432548659481925,1.344698761077026,1.1032352843629407,0.10781112730343434,-0.10846336635967521,-0.039727476727170634,-0.23968872640686312
47,surface_pressure_std,-3.8860977598406197,2.0460417190187012,-0.7800020339094945,0.007341643134898426,-0.449506484563285,-0.016213156383425367,0.025863848701791863
48,surface_pressure_std,-0.5029400571412354,-0.812447437626121,-0.019844951996929726,-0.5737128851971564,-1.2944988396683146,-0.21139159652958842,0.26464532001389335
49,surface_pressure_std,-2.7062270880845354,1.8771280770120662,-0.16908982948392368,-0.04467163945196148,0.2678283498494484,0.5409766899594405,-0.32743779716286947
50,surface_pressure_std,-3.014088001716368,1.5455015193840422,-0.1347839977358891,-0.7502635148388467,-0.4689714630175703,0.0014939244166815224,-0.17271805887735062
51,surface_pressure_std,-1.957523581707094,1.2628316082075077,0.3174503671389956,-0.6827588757045654,-1.0536744647218097,-0.12904488038247,0.052809380513765346
53,surface_pressure_std,3.224035552877934,-8.80882315043197,-6.574084213143098,-4.069532021297599,-3.8328711516856546,1.0462768533092348,-1.484932838534497
54,surface_pressure_std,0.22270027862794617,-0.07447651842233076,-0.4337331128122853,0.6864887467560015,2.335069400792175,0.5498142083227229,0.20455701512715618
56,surface_pressure_std,0.39817505921658025,0.25322359555559143,1.039431567480748,0.5004986851672601,-0.36469767997474034,-0.03305262912098782,-0.31204303189238775
58,surface_pressure_std,2.9452427435714923,-5.432547017497471,-3.106575232049985,-0.29955269957463293,-0.09490807860261903,-0.4524519821129598,1.9128757650929287
60,surface_pressure_std,0.9819183942710458,-1.0556948850262078,-0.40146567379785514,0.8043908925722272,1.5905789481570822,1.2910485397115332,-0.6023480503299954
61,surface_pressure_std,0.36080737311075356,-2.1311936393801703,-1.9261629675620784,-0.9536879104547624,-0.36028915161934516,1.6010145980218498,-1.4180567229405447
62,surface_pressure_std,0.6176971404142702,-1.9979953761471867,-1.257123964522897,0.9046702821650314,1.3667820015059802,-0.9576620592466869,0.036472117486620007
63,surface_pressure_std,-2.283389045734079,0.5983180491930906,0.20770640990076653,-1.2530571876274057,-0.6531652298398742,-0.16409293502639052,0.18441410116770188
64,surface_pressure_std,-2.29605930335605,0.968536799275237,-0.045585753918494655,-0.36791836130448663,-0.7329507571294472,-0.24169825710018894,-0.12712207945722862
65,surface_pressure_std,-3.3073507418599757,2.527819179233772,-0.37694288938722154,0.3632911487129721,0.09514285231959406,-0.0209201314354512,-0.13465764393353102
66,surface_pressure_std,-0.39253678244773227,-0.9392228177788162,0.1202586512361296,0.8169604251352893,-0.3100432669510435,-1.0938866513399592,-0.8561653965880553
67,surface_pressure_std,0.7840104665929019,-1.7511466872452877,0.5862389060186992,-1.627803238526084,-2.5046954589614696,-0.45102324231191854,0.7035289620499207
68,surface_pressure_std,-0.5361406713612941,-2.1776532013299783,-4.057300655610534,1.710094197642414,4.232851841568349,0.7772406912608903,0.49314563557567676
69,surface_pressure_std,-0.09081884432271886,-2.5626538568480157,-1.1282322809979746,-0.9833648079428866,-1.3551890147025245,-1.404326978648482,2.6532609268096254
71,surface_pressure_std,-3.648774256547311,2.4050832637939528,-0.39280545024371766,-0.09803591448182329,-0.34856564930781253,-0.026451738405053334,-0.13915776968896965
72,surface_pressure_std,-0.005289045180961017,-5.244886799103707,10.461792109158665,-4.339513010546501,3.007451020631017,-0.41189241509971203,0.4239981693158352
