storm_number,variable,PCA_1,PCA_2
1,mean_total_precipitation_rate_mean,-1.9981995490991322,-2.1728698086098195
2,mean_total_precipitation_rate_mean,-4.167881231201808,-1.0733270756764008
3,mean_total_precipitation_rate_mean,-3.360235533732006,-2.9118469008353487
5,mean_total_precipitation_rate_mean,-0.4301742005627338,7.598517091188906
6,mean_total_precipitation_rate_mean,-7.534074260331841,2.1443049218317514
7,mean_total_precipitation_rate_mean,-1.6455396816028598,-0.16736343486912736
8,mean_total_precipitation_rate_mean,5.376538621734396,2.447766231598444
11,mean_total_precipitation_rate_mean,5.091097401031526,-4.363034199817845
12,mean_total_precipitation_rate_mean,4.03438992099148,-0.15113155289131008
13,mean_total_precipitation_rate_mean,2.6243510225421844,0.023636582346938943
16,mean_total_precipitation_rate_mean,1.1845340784270617,3.40527141200048
19,mean_total_precipitation_rate_mean,-0.3610205395995663,-1.2635900377415734
21,mean_total_precipitation_rate_mean,-3.642523422563706,2.682071773172164
26,mean_total_precipitation_rate_mean,-3.9150852767606086,6.048926530039746
27,mean_total_precipitation_rate_mean,10.27117470132367,2.164018569088231
29,mean_total_precipitation_rate_mean,8.77798833016992,1.0619235701152712
31,mean_total_precipitation_rate_mean,-2.3360081824719714,-3.4734809689056463
32,mean_total_precipitation_rate_mean,-0.6303029911946515,-3.9076255441771024
33,mean_total_precipitation_rate_mean,-0.4268671979854085,1.034056020261943
34,mean_total_precipitation_rate_mean,4.843593508328753,3.0205870036755234
38,mean_total_precipitation_rate_mean,-0.3728048921412756,3.8431818972995053
39,mean_total_precipitation_rate_mean,6.008187420556127,-4.987051546871645
43,mean_total_precipitation_rate_mean,-9.26511562017703,-0.41675655705650433
44,mean_total_precipitation_rate_mean,1.2121232589312114,1.3925372218271022
45,mean_total_precipitation_rate_mean,-4.9920166545728755,-3.0733856914606115
46,mean_total_precipitation_rate_mean,1.1373168448067517,1.3258332050932515
47,mean_total_precipitation_rate_mean,-4.38280609996761,-5.075631716969632
48,mean_total_precipitation_rate_mean,6.987184085873395,-4.6688368769090625
49,mean_total_precipitation_rate_mean,-3.6661175034485494,-2.8466339008379546
50,mean_total_precipitation_rate_mean,-0.959078612301837,-3.797570910963324
51,mean_total_precipitation_rate_mean,4.933816866975969,-0.6928908431888254
53,mean_total_precipitation_rate_mean,-8.425931351775791,-0.3948417684704373
54,mean_total_precipitation_rate_mean,-2.1402774732883096,0.5489511947372503
56,mean_total_precipitation_rate_mean,-0.48207489435355844,4.540145448968785
58,mean_total_precipitation_rate_mean,-2.0873041555284275,2.1627579404717583
60,mean_total_precipitation_rate_mean,-7.781865030175419,0.9278599292732915
61,mean_total_precipitation_rate_mean,-4.676638532888813,0.473356946399103
62,mean_total_precipitation_rate_mean,3.9068039887034973,0.14755598286807617
63,mean_total_precipitation_rate_mean,-0.6083438193654498,-4.145035034491376
64,mean_total_precipitation_rate_mean,2.6052114861182383,-0.798969991917964
65,mean_total_precipitation_rate_mean,13.25964648655894,-0.18299138614559962
66,mean_total_precipitation_rate_mean,-2.5988754294182366,-0.5870162318719367
67,mean_total_precipitation_rate_mean,9.829419730693742,4.2195303891595115
68,mean_total_precipitation_rate_mean,-5.265997578957374,-2.825701320734597
69,mean_total_precipitation_rate_mean,0.43793078088228066,-2.27122016141007
71,mean_total_precipitation_rate_mean,-3.221885871066278,0.5794062613166667
72,mean_total_precipitation_rate_mean,-1.5780882970285264,2.743012659101524
73,mean_total_precipitation_rate_mean,-5.435125033202979,0.7205447442142073
76,mean_total_precipitation_rate_mean,-2.5776737250666697,-5.5391930882655664
77,mean_total_precipitation_rate_mean,3.73790316018345,6.263400706361484
78,mean_total_precipitation_rate_mean,-3.1440630915341354,-0.6660320234220626
79,mean_total_precipitation_rate_mean,-2.1289260979041185,-3.8527728745100114
80,mean_total_precipitation_rate_mean,0.31627704971074655,2.1290537158208434
81,mean_total_precipitation_rate_mean,4.208130232751693,-1.911818991739436
82,mean_total_precipitation_rate_mean,1.989337322467085,-0.6554599450095233
83,mean_total_precipitation_rate_mean,4.14430407542361,-1.2456481177009109
85,mean_total_precipitation_rate_mean,1.073596632574197,-1.1280682339826735
86,mean_total_precipitation_rate_mean,-0.9801406962252924,2.6291432542561632
87,mean_total_precipitation_rate_mean,-1.0146351077438882,7.380341176727696
89,mean_total_precipitation_rate_mean,-3.5878357503603158,2.440566661284452
90,mean_total_precipitation_rate_mean,6.157330680228117,-3.3136013495209182
93,mean_total_precipitation_rate_mean,-5.607117511661371,3.2114622887556434
95,mean_total_precipitation_rate_mean,3.2804632092723915,-4.7483232422808825
