,PCA_1
0,1.4208753720203402
1,1.1721408370853263
2,0.18595598162588797
3,1.2576643042907651
4,-0.32921347976620424
5,1.4497777665502392
6,-0.03899052501914912
7,1.3715135177833018
8,1.392635898560575
9,0.5079516062584096
10,-0.11872939084053905
11,1.945947757141658
12,0.9800235515599004
13,-0.9421445164443253
14,1.0651239660764
15,-0.13605493607043856
16,-0.7028107275673052
17,1.0478298381188824
18,-1.0290117785171071
19,0.8075586841680195
20,0.6830937571898043
21,0.7872074395101918
22,0.2389512683481286
23,-0.3506653263310914
24,1.8557991355090864
25,1.4988320972216442
26,-0.8111870189652863
27,1.8365493239030917
28,0.30600553511741974
29,0.3973737785883993
30,-0.2660227063550006
31,1.0490689087449543
32,1.5491363034011567
33,1.5512821529734633
34,1.7075338792982684
35,-1.6027877512160527
36,-3.272231456921837
37,-2.587533562617279
38,1.7165030949906488
39,0.248709074200166
40,1.257305914665086
41,1.0777778127719364
42,1.332450212186953
43,1.2628981891488982
44,0.4296145492094461
45,0.30232356377753344
46,1.4522372901594927
47,1.0794961214735344
48,0.562185464919859
49,1.0731920546069966
50,-0.4098710930185446
51,1.5628267538563108
52,-0.20739092824707783
53,1.2929926115107755
54,1.392635898560575
55,0.5079516062584096
56,-0.15409410220156236
57,1.945947757141658
58,0.915619140552647
59,-1.0510630466915494
60,1.0651239660764
61,-0.13605493607043856
62,-0.5343420042391184
63,1.0875633788593588
64,-1.0290117785171071
65,0.8075586841680195
66,0.5753197132936018
67,0.7262032417651215
68,-0.26743947573332266
69,-0.8208996105417274
70,1.7814437606047866
71,1.5568305430133154
72,-0.7802208919665523
73,1.8365493239030917
74,0.3452292516547612
75,0.3973737785883993
76,0.029383932105960135
77,1.13150101608548
78,1.5220989977395885
79,1.5512821529734633
80,1.588321953507942
81,-1.400870936371037
82,-3.1219618119789034
83,-2.9062720971173532
84,1.7165030949906488
85,0.9134111213513962
86,1.2342192063337076
87,1.134289506795483
88,1.423647239834904
89,1.2193593351843741
90,0.2005126511624022
91,0.2674857982019482
92,1.4089795293568534
93,1.0073994656015761
94,0.9009482717244613
95,0.9888915338190526
96,0.21509658224743713
97,1.5628267538563108
98,-0.22036343584819235
99,1.2195217408728194
100,1.3715135177833018
101,0.5079516062584096
102,-0.5053912370834892
103,1.945947757141658
104,0.5891017559026274
105,-1.1978653218747215
106,0.5450954661183401
