,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
0,-11.4802044837795,3.595784605827997,1.2238900205751202,1.9756463415686765,0.3833223325516354,0.316843305931083,-0.03818412300934214,-0.1988843911779579,-0.14550726581653736
1,-2.158320943749524,-5.071598260003019,1.5913498368290109,-0.8572078036610143,-0.9645084135774113,1.0993633994383012,0.09395498650499834,-0.5846166771309532,-0.6237796296875403
2,-3.2370092530427996,5.927483989995681,1.0980051550182195,-0.0974608064288828,-0.32449904923738304,0.32864699076292586,-0.30822057341005843,0.16114839447302487,-0.07331601051190877
3,-6.225423512049883,-4.903119381835304,2.4465128908822065,0.0010468891761018237,-0.948512313885872,-1.3948198799782918,-0.39880136745947187,0.7342318859484632,0.8667197320169376
4,0.3040356999213534,2.002083244976198,-0.7653810809983665,1.0618645248302696,0.7474197044810048,0.7958301011122596,-0.6507284035473807,0.09074262268680046,0.09234068355890748
5,0.27266499215749224,-3.063278270285738,0.9803223618787106,4.041115596448278,1.7399793185713985,0.1573449886053394,-0.4385625139633851,0.1485377196467239,-0.27484736687590955
6,5.840304254718159,2.397031639316411,-1.3834804544786858,-0.19728568368285626,-0.7096054100651525,0.6271612206596472,0.7512212085662683,0.6906274600010062,-0.17111812124993292
7,5.060464638526618,1.6004408606316016,0.32711878778908454,0.05616398222633225,0.5785565278479525,0.3627907051847134,-1.5557767506298348,-0.9066227743306345,0.43561778995196754
8,2.729673856423663,-0.7377961101308214,-0.0010809854968481078,-0.4860189055543861,0.4333382484577192,-0.2034239911041021,0.3087697848990479,-0.310317202346976,-0.061105753255452595
9,0.20936886707327174,1.4569992823192206,-0.7180338585817733,0.3908444927400654,-0.2104987755224641,0.3174032418624385,-0.2789163074529985,0.3637542561178961,0.24369515861012278
10,2.872323697303771,3.472793466453591,-3.727520310644585,-2.7790552191897975,-1.2014097120028602,-0.5824291356650286,-0.6985069876739088,-0.8802294013642901,-0.11724744090737023
11,2.651038099378136,2.048425194617239,0.9678133067226016,0.14551149802433133,-0.08874201760799752,-0.4596837721140532,-0.23717993321222833,-0.4202019566605895,0.39767284682441256
12,-2.6189590405243965,2.0089361894878666,-2.556225001405827,-1.477115219984401,0.5099339044871612,-0.7478995019949398,0.8588012554361485,0.5431597450636452,0.266058033682728
13,-2.98036630878495,-2.3816677593585864,-1.5451481746891227,-0.7914617562254518,1.5656376024851313,-0.8536654267929308,0.0020522125818769766,-1.3892775815748295,-0.248514197665399
14,1.291975453745779,-1.3375764464024373,-0.7191147453408867,-1.4154681518308883,-1.2715440215474412,-1.3265874436721248,0.06351838048598621,0.2621072118215365,-0.06448113771524079
15,-2.240641796289003,2.1443534988811352,2.8621777504245105,0.4760384300049989,0.7354056306099408,0.347009150356244,0.21388951746070214,-0.2893371539744806,0.17646102072573705
16,-6.118291165737475,-2.598838197052637,0.34663118836544193,-2.218899137395899,-1.4267915825323114,1.408484988713511,0.17270516382340786,0.33464718743798405,-0.19853739549183977
17,4.004125613450859,-2.9989417550748616,-4.368256872369562,0.3837920482186893,-0.7162992256538941,-0.32629564893168106,0.7398525450685608,-0.20270180761301584,-0.7438678801479267
18,2.872977559673071,1.0464934140150717,1.3745044103925212,1.1292460071789396,-2.5855879721761594,0.15044561651625146,-0.6549346696714559,0.5742621269328373,-0.30755925499574366
19,-9.924775841650412,6.937221698184686,-4.535477318905012,1.8799917132738246,1.0747040248763131,-0.40223495997141345,1.1583624502373566,-0.1268379811351002,0.13832063990817506
20,4.1027520196381255,3.8416546401952876,0.9004609893589601,0.2157818427827006,0.5610896082388765,0.04462659592673173,0.27476061020469106,-0.13771061680681101,0.38631322351165587
21,2.850561271160071,1.1759057018063213,1.3598149979656087,0.28034032083159693,-0.016409415287969166,-0.44066555580480965,0.2842127382689082,-0.12855129122248052,0.006343593406719175
22,-1.0885905071584059,-4.976695773840767,-2.170131881798598,-0.6174754187192084,1.9151951522310513,0.07444675033424326,-1.4248489805995115,0.50572719439514,0.09961682804394967
23,-8.16812890078242,3.0008794381946657,0.22785150528699127,-0.960178248547931,-0.7529770580843502,0.26554753745352644,-0.7913247632303535,0.4116119107368424,0.11234343589865423
24,3.4765936978562353,-0.3842382096410434,0.5001608198094464,0.30914903025080404,-0.2290701140153903,-0.09791498464165893,0.5592783253654188,0.14800045615745652,0.013046788316672752
25,1.828576659339191,0.3231890330956976,5.309966424768214,-1.1823830055629372,0.5056180961214586,-1.1815151158901338,0.23736547998700655,0.5101335271164412,-0.1682121320058454
26,-2.066066883989726,-0.6127206511085921,2.8592568891185626,-2.368221294247288,0.8204531672351715,-0.08058361289875357,0.5495873367886854,-0.13921400689906055,0.061353099664069974
27,-4.759181906198879,-7.083593463190778,-1.322647444933859,-1.4925154586292628,-0.102868322453868,0.8612525019499662,-0.13129700579007683,0.29693287585776806,-0.1434073257787244
