storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,mean_surface_net_short_wave_radiation_flux_std,-3.4506829934367333,-1.8054443675785352,1.1185972344040498,-0.09308467130511285,-1.7480373843390522,-0.9116631100167923,-0.19595964270108543,0.5234981299156356,-0.5127631423316055
2,mean_surface_net_short_wave_radiation_flux_std,0.478184675596634,4.04125105669665,-1.6435812223246553,1.2065289082579107,0.44202800673067943,-0.1801460244797217,-0.04171777937557629,-0.44044557494173314,-0.34923564452092953
3,mean_surface_net_short_wave_radiation_flux_std,4.273742541074947,-0.28109069725750163,1.983771151807292,-0.5319614440588212,-1.1357918951533161,0.20449339673271222,-0.044290311934187684,-0.9548476404798765,0.537438423641107
5,mean_surface_net_short_wave_radiation_flux_std,-4.533598799561627,-0.706605904291927,1.4305118993205683,-0.8388754010040771,-1.0526760308707659,-0.5954032074616733,-0.8216816719718614,0.12498445928141606,0.15623488432634716
6,mean_surface_net_short_wave_radiation_flux_std,3.8211344601446737,2.9611409872977434,1.9568650533929772,3.2428453860376263,0.14647765341901192,0.2909387615699867,-0.3673941138691775,1.2453067876117339,-0.030786130899619714
7,mean_surface_net_short_wave_radiation_flux_std,-8.00478578639895,2.685783423356494,3.0186982934300515,-3.344263741534599,-0.6740645422053602,1.7566614730280132,-1.1389243493379295,0.7905368776003732,0.023098012530719
8,mean_surface_net_short_wave_radiation_flux_std,2.603040007952142,1.740263943964158,-0.35238530957803554,2.442163193338341,-0.6604003271897556,0.26590687834822846,0.007106709723038646,1.0961017944076648,-0.15093748282414346
11,mean_surface_net_short_wave_radiation_flux_std,-3.3506132928557513,8.945511472531532,-0.438777904435286,-0.24032684368158205,2.153348716469091,-1.1158716041786083,0.9210349088371406,-0.47365535684772775,0.17567844111747036
12,mean_surface_net_short_wave_radiation_flux_std,1.6718065362970642,-2.4262944158332402,-2.364123076042665,-0.7106762620472331,2.0107223625980715,-0.6439129296221163,-1.1524662429731525,0.9561180556233749,1.1851063126276866
13,mean_surface_net_short_wave_radiation_flux_std,1.313992118777409,2.848884343046696,-2.026350371944463,1.866593880103889,-0.12010809628771577,-0.38414928906517265,1.3977145758109337,0.030554547089894597,-0.8425289151085841
16,mean_surface_net_short_wave_radiation_flux_std,-4.6170904198214755,-1.8625342299442358,1.8023368639592328,-0.313992989603193,-1.5184928576994778,-0.6555062181746507,0.09621991459844602,0.6831368514901925,-0.47239056633994775
19,mean_surface_net_short_wave_radiation_flux_std,2.3302968993891344,-0.7399133412352,-1.3358751485581597,-0.5507415684974131,-1.5430636049259185,0.246027990700973,-0.19731680282416172,-0.5689469466373942,0.024141539431802514
21,mean_surface_net_short_wave_radiation_flux_std,2.0078313338360143,1.469346266504879,-1.2672018024417828,1.8140528046213968,-0.7612357868153229,0.277821472023226,-0.2708144247474448,0.5185579087408688,-0.30822670588248624
26,mean_surface_net_short_wave_radiation_flux_std,3.4631007275778654,-1.1146736510265176,-0.3122624747991584,-1.9886036417016932,-0.06660459394267115,-0.18853835370484542,-0.08545035221116615,-0.269134244846938,-0.44715324291562936
27,mean_surface_net_short_wave_radiation_flux_std,-5.571254744799742,4.680974056335805,0.8981056267208745,-2.2508368697599384,-0.4126344268100141,-1.5813950222657585,2.62579531425984,0.42223096388409526,1.1407699170358137
29,mean_surface_net_short_wave_radiation_flux_std,4.690494510872136,1.6136574115455724,3.1173320284669783,2.080827628090177,-0.55782230806217,0.3022371410379657,0.16874250788035003,0.557757723275624,0.7615151177799249
31,mean_surface_net_short_wave_radiation_flux_std,4.674169159847895,0.7301671315205864,3.080297853896765,1.4039859333857345,-0.9951064955046223,0.5024681214865093,-0.4136699012765188,0.3326038773264615,1.226935948568589
32,mean_surface_net_short_wave_radiation_flux_std,0.5396878128952562,4.924516276926628,-1.59215679927513,1.7977697722372834,0.9751072790440879,-0.399081273177595,0.2837295967278774,-0.3587718792800943,-0.7070656452209251
33,mean_surface_net_short_wave_radiation_flux_std,-3.3268921369539433,1.975265520117753,0.18293218296105976,-1.8295640377536495,-1.6413054645319773,-1.7956631837523263,1.4427469190935998,0.46161745474338756,1.4881615195776916
34,mean_surface_net_short_wave_radiation_flux_std,3.7570830948846567,-0.4178489938949802,1.2231760351068426,-0.4622147446860186,-1.3913213192052925,0.26600330138537503,-0.07595014396986666,-1.0336544252036033,0.6460851384762507
38,mean_surface_net_short_wave_radiation_flux_std,-5.45095885147713,-1.452644583129231,2.2993273246451604,-0.8436171583916782,-1.735682071176403,-0.8041838309878393,-0.1447733126614929,0.9873158326832842,-0.5092726546787852
39,mean_surface_net_short_wave_radiation_flux_std,-2.6096443413557666,-1.869290108239175,0.5994258964602691,0.1230432319385405,-1.559117570576506,0.20334075286797604,0.0294539781676353,0.32207056989888994,-0.5707871528479032
43,mean_surface_net_short_wave_radiation_flux_std,1.337471020882872,-1.2231985395921403,-2.123208874219367,0.3761217921775902,-1.0116368846379011,0.7615627045451673,0.07595455032634356,-0.47726187878685966,0.5990998242091196
44,mean_surface_net_short_wave_radiation_flux_std,-2.557829154873054,1.5728334953016057,-0.10021788087274407,-1.7498714602029568,-1.2634212851196533,1.3269689646962721,-0.6830407433894505,0.14289024619410878,0.5272759027715593
45,mean_surface_net_short_wave_radiation_flux_std,-4.902161956227212,-2.4395871908265665,1.881367522417252,-0.1570960705464341,0.2096814176279275,4.891875241422614,1.0662124327893934,0.2766384688854006,-0.8439152499676587
