storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,mean_top_net_short_wave_radiation_flux_mean,-3.548090708424225,-1.2639247280777957,1.1567274672805714,-0.7222039858948833,-1.44952043081481,-1.0154965662499789,0.17464615409706388,-0.2668023819696958
2,mean_top_net_short_wave_radiation_flux_mean,0.9119770508898154,4.92075078642582,-2.036412509676569,-0.1715013096927691,0.5860132531770873,-0.11100227469078276,-0.4448459169778388,0.12754518674327756
3,mean_top_net_short_wave_radiation_flux_mean,4.647377494399693,-0.7212124720965482,2.849076154568457,-1.5979040409283691,-0.08267737934395086,0.9715115406159882,-0.5231759936093932,-0.48607153144170356
5,mean_top_net_short_wave_radiation_flux_mean,-5.671821753564338,-0.3375319852838896,2.232331076172372,-0.035658465911012814,-0.5420317552529972,-0.22063376033632187,0.40914099103487317,-0.37487153591433875
6,mean_top_net_short_wave_radiation_flux_mean,4.148785909507805,3.2739921815935253,0.3151719269118533,-3.95309984652512,2.3573396304346783,-0.46932192963513425,1.15198129449482,-0.06059491131549541
7,mean_top_net_short_wave_radiation_flux_mean,-7.530022696320107,2.7071093753496074,4.058731441497076,1.3860512539229992,-0.542023447368127,0.42096518442453845,1.1530470912692796,0.2605154065363243
8,mean_top_net_short_wave_radiation_flux_mean,2.5698684108459973,1.4338671598861583,-1.3606861431876391,-1.9438458884787462,-0.4910197326130643,-0.2889822386695256,0.8341815728386253,0.28141606443627387
11,mean_top_net_short_wave_radiation_flux_mean,-2.608997155968991,9.066487078811097,-0.24653631245030286,1.7251975638709502,1.789173202330211,-0.21753062744501475,-0.8106253264867919,-0.3213800893139243
12,mean_top_net_short_wave_radiation_flux_mean,1.6782973920166444,-2.718728877188963,-2.1901082892238035,2.2029371676817284,0.5383617700765153,0.013607536341306348,1.0578731455937225,-1.2811404793416101
13,mean_top_net_short_wave_radiation_flux_mean,1.6870661928455972,3.044647032248065,-2.4325221481340287,-0.7580979254381148,-0.24255660955277925,-0.5459866572584331,-0.3784993861090279,0.7574702322459643
16,mean_top_net_short_wave_radiation_flux_mean,-4.1379388198144955,-1.445709713864419,1.3274763955336613,-0.8213597453395962,-1.094947619084286,-0.6741845000069085,0.18718072329443308,0.3876995044171691
19,mean_top_net_short_wave_radiation_flux_mean,2.9316774278579243,-1.014571898710526,0.31725724631925983,0.21475532253387067,-1.8443134013701339,0.4604254896720976,-0.6813867324842685,0.14399076993524054
21,mean_top_net_short_wave_radiation_flux_mean,2.1295767300283894,1.3551460732554101,-1.836543657325892,-1.310918164890312,-0.9388087741022527,-0.23347596200193402,0.5612295016507269,0.2908497194237037
26,mean_top_net_short_wave_radiation_flux_mean,4.5364566468697,-1.9308069746995853,2.056591707823155,1.9930832500082654,0.327501745406095,-0.3167374760319887,-0.47289843959012245,0.19450513742739184
27,mean_top_net_short_wave_radiation_flux_mean,-5.072669270356016,4.597521041719023,2.188191753490046,1.786581227576187,-0.46604670648629887,0.18535100800699877,0.10522778613135986,-0.07750648782442705
29,mean_top_net_short_wave_radiation_flux_mean,4.227688776958812,1.285251157237699,1.1337761339305448,-3.219613003384674,0.9558932938528408,0.15318932606842245,0.7591431136378658,-0.21779960186464575
31,mean_top_net_short_wave_radiation_flux_mean,4.587682939301744,0.08555649160504607,2.3237669989374354,-3.043782705939805,0.45284692025791995,0.893970933714383,0.6583898899335712,-0.773880279782364
32,mean_top_net_short_wave_radiation_flux_mean,1.1250470863573678,4.884825431306701,-2.178947015703829,-0.4014457838594964,0.7072918865757949,-0.2595445799218115,-0.4701230547325033,0.21103749898630986
33,mean_top_net_short_wave_radiation_flux_mean,-3.0727782032624034,2.243207214162254,1.508550438543468,1.1639750055090703,-1.8703197984305937,-0.1206763859491668,0.20412157730433886,-1.080408028919248
34,mean_top_net_short_wave_radiation_flux_mean,3.5486534953882964,-0.8235914528746361,1.3290365969700355,-0.8863511293905498,-1.2239745209960942,0.9349221264323962,-0.5663394020865533,-0.2960130813646367
38,mean_top_net_short_wave_radiation_flux_mean,-4.346001612732818,-1.1360814824283498,1.707314957682375,-0.6310514217226632,-1.2779240451143958,-0.7084742347711563,0.5538552488072981,0.3131922720593863
39,mean_top_net_short_wave_radiation_flux_mean,-3.0832990618367875,-1.7388491406396025,0.6493733061293339,-1.0355900482638147,-1.3758629979356916,-1.2005210322415725,-0.1533180145254774,-0.24928766313002676
43,mean_top_net_short_wave_radiation_flux_mean,1.3252230510888174,-1.2886247712534833,-1.8493752267814092,-0.13519739976294823,-1.811543751038984,1.166622760468045,0.09717616951385417,0.10021841503711734
44,mean_top_net_short_wave_radiation_flux_mean,-3.0827813719606842,1.8167472267017557,1.5328695713925693,0.9833331935269081,-1.780600221320393,0.3855565514653396,0.6649538632045479,-0.2777546118391543
45,mean_top_net_short_wave_radiation_flux_mean,-7.156695823061306,-2.7304187103085598,1.8117194675919766,-1.069107896942993,1.266828451699936,0.4828659890240309,0.2478416243105581,1.4093729993720925
46,mean_top_net_short_wave_radiation_flux_mean,-6.65258949222674,-5.147941646871823,-0.1474550072521999,-1.4347964026365683,3.258543179926074,0.12164226373349772,-0.5990810564466318,0.4559283603098602
47,mean_top_net_short_wave_radiation_flux_mean,-4.1845505509721415,-2.505882679021935,0.637856814206733,-1.3264814783542738,-0.4297335726246467,-1.3213730686609992,-0.41776489912677023,-0.5289862744807667
48,mean_top_net_short_wave_radiation_flux_mean,3.945189194369647,-1.3618581306790416,1.7131700888878465,0.8193524365091023,-0.9275042638239365,0.17377862511125264,-1.1241977785431787,0.268352211857754
49,mean_top_net_short_wave_radiation_flux_mean,3.2299376887619835,-3.471614681160642,-0.82308962846284,4.734325568117298,2.0648122478271733,-0.6110737011621449,1.093308401283084,-0.07970581122470231
50,mean_top_net_short_wave_radiation_flux_mean,2.974484026266454,2.191971021991746,-1.114041020477356,-2.5276756063777572,0.42534738337406863,-0.5222066577201423,0.8443702936490762,0.3679355245991025
51,mean_top_net_short_wave_radiation_flux_mean,2.282935805959404,-2.3382838319952657,-1.5766553904588003,2.5073479029985597,0.01211255758682864,-0.18596392800026773,0.9960968405932236,-0.5689672696059302
53,mean_top_net_short_wave_radiation_flux_mean,-2.766474781257721,-6.175732286276995,-2.4333145354112187,1.6169952651118424,5.15039736318441,0.6565618245725338,0.5105889712073487,-0.14267606766174815
54,mean_top_net_short_wave_radiation_flux_mean,0.4495792718193459,3.467828912157588,-1.485955927074405,0.5825623253374893,-0.7880282985861451,0.4955828953772929,-0.5387190161974249,-0.1761174141697432
56,mean_top_net_short_wave_radiation_flux_mean,-0.974727350234867,-0.02529332536594592,0.3545485885760314,0.13369885336397805,-2.4265483664394245,0.5500436547685688,0.928981094162524,0.3863413901346951
58,mean_top_net_short_wave_radiation_flux_mean,-2.0588843665015375,-1.129888588763468,0.4560072649705207,-0.6262776813064805,-1.8889459249399256,-0.6202303629243912,0.2849785011586368,-0.08886572798279667
60,mean_top_net_short_wave_radiation_flux_mean,5.878432606497183,-2.831051508622856,3.5524773982494495,3.6430713741524645,2.3462529742104596,-0.7361721089394633,-0.5409195961871518,0.6235306323915085
61,mean_top_net_short_wave_radiation_flux_mean,4.013138328891925,-1.8243370672997137,1.3092442761686516,2.016965988857271,-0.1599911197002673,-0.29435355205567526,-0.3444978561124457,0.504295335137789
62,mean_top_net_short_wave_radiation_flux_mean,2.6297646757415234,-1.2419039062338741,-0.505173714818921,1.1690365009169887,-1.7838407492946107,-0.09012886298391526,-0.04935074006234991,0.3274711612942843
63,mean_top_net_short_wave_radiation_flux_mean,3.839557980808441,-1.9388262809881034,0.9570285256699255,2.632791641543399,-0.36210530441808664,-0.6255053031117053,-0.4662877808547251,0.6670876514338366
64,mean_top_net_short_wave_radiation_flux_mean,-3.473549015372561,-5.120889532728734,-2.1033516844873597,-0.7214558896826663,3.099761836190221,0.5853056423414997,-0.6469439218175755,-0.6385206238668821
65,mean_top_net_short_wave_radiation_flux_mean,7.646744220512246,-0.2119928410029326,6.565601595090759,-2.988968805591421,3.3350297137233795,0.36023408808089824,-0.34390781871937454,-0.5756232753169715
66,mean_top_net_short_wave_radiation_flux_mean,3.032262199650367,-2.8482249403910127,-0.8187685463613448,3.7785456921634477,0.9859817933500629,-0.4259078889047342,0.8586314147863707,0.07611693380516717
67,mean_top_net_short_wave_radiation_flux_mean,-2.0866814506531015,-2.413611881389663,-0.6134435337778636,-1.195212472885406,-0.7856131195181469,-0.7330004034876463,-0.7322852940870664,-0.6433164359127519
68,mean_top_net_short_wave_radiation_flux_mean,1.9347516324980605,1.6021467116107495,-2.0002356118884195,-1.0011428493929422,-0.9832842316489829,-0.2393681567934506,0.22516577281950165,0.4131534789762125
69,mean_top_net_short_wave_radiation_flux_mean,2.9863721642381935,-0.9741824838653103,0.43287953642927474,0.01958850857879857,-1.8048299404381665,0.5620212054813394,-0.6867266032258376,0.0651043772774594
71,mean_top_net_short_wave_radiation_flux_mean,-4.8179814401719305,-4.898254475387722,-1.0198812425434491,-0.9481347812742904,2.9035317176623323,0.4871353175507136,-0.2608263187446424,0.1045385256010205
72,mean_top_net_short_wave_radiation_flux_mean,1.5679723127521767,-1.7083972670070504,-1.9586173003745373,0.7960169074205857,-1.1139055764105739,0.49445949296288083,0.5946116175283048,-0.6969264437896923
73,mean_top_net_short_wave_radiation_flux_mean,1.135807888366985,1.8160781449320222,-1.8328883784036594,0.19747198411249436,-1.5710190628335667,0.31563449407282845,-0.6041260375403437,0.14992635810547605
76,mean_top_net_short_wave_radiation_flux_mean,3.4748603300296876,-1.8074079105738279,0.41212723134514745,2.5045559317149304,-0.7307953918130391,-0.6574551179036626,-0.22544767152901848,0.6797721037712505
77,mean_top_net_short_wave_radiation_flux_mean,-3.436280752402489,-2.7930449011213496,-0.16635354796468987,-1.3006288247057833,-0.10861650109038024,-0.8321089870753284,-0.7996933452634494,-0.5211567796065959
78,mean_top_net_short_wave_radiation_flux_mean,-1.8816363435308643,-2.454539347140058,-0.7085131527970262,-1.2410920069802303,-0.7181459173019094,0.056077777921580085,-0.4281961911595737,0.43605426824594634
79,mean_top_net_short_wave_radiation_flux_mean,2.8498332623642777,5.6875349693792305,-1.4983538393342548,-2.9948734200027105,2.8560317602598917,-1.0198764352524858,0.6427664262102798,0.390474575701758
80,mean_top_net_short_wave_radiation_flux_mean,-1.528283834699695,-2.4020480935015383,-0.9131382744912017,-1.1025853460274857,-0.8416969026597935,-0.4835642166549206,-0.5389615022922941,-0.5822867727276956
81,mean_top_net_short_wave_radiation_flux_mean,-1.8667190657355464,-2.8197636305754736,-1.0894769941397309,-1.1745904653132717,-0.31675466183801715,-0.48593659597021993,-0.684788995659009,-0.7694620796133634
82,mean_top_net_short_wave_radiation_flux_mean,1.3461809398830948,2.9904051841782184,-2.1588518398235954,-0.32091829936226524,-0.534421235094556,-0.1696980261927338,-0.4669316762673524,0.39184279014847917
83,mean_top_net_short_wave_radiation_flux_mean,0.014273899111297365,-2.750868711852164,-2.295478748465327,-0.062080538944305944,0.20732102273691574,1.3214245003180416,-0.08032876307182531,-0.13870685542967992
85,mean_top_net_short_wave_radiation_flux_mean,0.9715269084234318,3.8278243739489897,-2.0074701114257345,-0.05583450322012904,-0.1947356548310095,-0.10482918611832057,-0.5958676755457791,0.20176450171473234
86,mean_top_net_short_wave_radiation_flux_mean,-0.7334007370060733,-2.896177328180597,-1.9429358653460949,-0.5732669838730147,0.14378147673655872,0.8152003373343919,-0.4767308901615695,-0.18455209845928564
87,mean_top_net_short_wave_radiation_flux_mean,-1.5457874044171205,3.462299593588107,0.2940868242942365,1.4334510075272011,-1.2679096916436274,1.0775927711457052,0.28982154949080213,-0.48903614599926637
89,mean_top_net_short_wave_radiation_flux_mean,1.8757489882934228,-0.32978158808974883,-1.5159621773290208,-0.5915547709932264,-2.421461621817682,0.4005048934217399,0.3845405181402112,0.062021211099551124
90,mean_top_net_short_wave_radiation_flux_mean,-3.79400484107059,12.331825107754234,0.04822487217769855,2.2804295655287885,3.6248775629560237,0.21823431835906423,-0.4775375711471891,0.20373218408090643
93,mean_top_net_short_wave_radiation_flux_mean,-3.342345716562812,-1.6867958300125616,0.5513030692292034,-0.7399293248522703,-0.5786777664182905,1.214129474930429,0.39362182457666783,2.2294092497988087
95,mean_top_net_short_wave_radiation_flux_mean,-3.679739309477779,7.165624633682723,1.0780186493228485,2.342107775557742,0.37770332247415783,0.5667687614041367,-0.2361417063584202,-0.8942492722367046
