,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
0,3.454663839352312,0.31408257958814306,-0.20200020728341073,0.26860675216837976,0.39863844119201325
1,3.4580940873899717,0.3147007624653579,-0.2013027224271832,0.26870424262241577,0.39925779110531134
2,3.456761925910826,0.3146649808632844,-0.20097854146797622,0.2682202572623477,0.3993043598768022
3,3.4601340446242226,0.3142985286050344,-0.20031632114109332,0.26916506653410494,0.3998289691886262
4,3.4570026184179783,0.3128585654414797,-0.20170624862045888,0.2693585859656469,0.39911474465181496
5,3.4549692189990036,0.3158442956517401,-0.20140351612727805,0.2693731112462599,0.39903519637280177
6,-4.963859927182475,-1.5965796958825484,-0.5405613605657786,1.4206609920889117,1.2045169953571366
7,3.4577120007401163,0.3141821463670613,-0.20113167138249138,0.26939662374593765,0.39887908121545945
8,3.4563011897137317,0.31340663562012216,-0.20184907680974426,0.2690947146063594,0.39925652691207303
9,3.45520429335703,0.3120342100196918,-0.20194932943020863,0.26969741062798136,0.39920972624064627
10,3.4590734548031006,0.3154344430528781,-0.20057959183138507,0.26855174057325737,0.3986556415654877
11,3.4498873747659506,0.3131400302881547,-0.20297120115836204,0.2695643070450696,0.39930866143800287
12,3.459542545794724,0.31488795305840184,-0.20101658541129225,0.2691037292943286,0.3991079211406189
13,3.458056533795873,0.3142880974522961,-0.2016788857378977,0.26921136520525507,0.39924509176093187
14,3.4576911695383075,0.3132405625836846,-0.20193000908748948,0.26946107312391426,0.3994274791172032
15,3.4525756184212693,0.31505474448205334,-0.2018984171870163,0.2678849749254789,0.39942937705020903
16,3.4586060754409216,0.31466556893407444,-0.200677734145942,0.26816733657386976,0.39884595346211965
17,3.4568692640131125,0.3141086480348891,-0.20111307686151558,0.26944378398300883,0.39884773036005566
18,3.456399478960794,0.31269775379705256,-0.20071157134829656,0.269813541167529,0.39874068183980854
19,3.4556542111902186,0.31310765914054994,-0.20192107813216,0.26923460463339155,0.39898072079069535
20,3.456122885823733,0.31441891534243394,-0.20207766594810633,0.2695518248303058,0.398892864083778
21,3.4576722623395564,0.3137659059597496,-0.20165465353932957,0.26977897842933596,0.39873713536318184
22,-4.31536721951482,-1.6166246374225148,-3.1136528257825073,0.36727010681561395,-1.4682391686823222
23,-6.898960174328058,2.279335478647543,1.274568687479324,2.53106310334924,1.4051958187870792
24,-1.572899238947887,2.0017772195613355,0.20729092999483353,-1.7002857484654383,-0.027831450101983866
25,-7.554031469821063,6.601544973202789,3.571466184234493,-0.8307593630714407,1.7376396751722472
26,-6.048910101768467,5.8245264782022526,-2.0253089438388336,-0.7675970521441565,-1.2490047367240018
27,4.831120489747879,-0.27332108935721794,0.24023324697287246,-1.153486488219012,-1.0452769901328738
28,-6.731206745735822,-7.3761170148233255,4.316332230529172,1.1731063512170405,-0.7493788370419732
29,-0.7527108735554012,-3.8995815793105506,-1.6593149606468283,-0.4998261801504871,0.5520799638010718
30,-1.9021987516623984,-1.8574858286791742,-1.2034076700255816,0.2713497000284613,0.485404110741672
31,-3.028755578604609,2.1334631565683284,0.8665158181680481,0.3707743596352428,-0.5835913145638536
32,-3.0189594482710165,0.6472192309656678,-0.018586484491870916,0.6322324895261738,-1.3151888961647509
33,6.002969889516916,0.9035044496980862,0.12566271277453456,-2.555238226534734,-0.49943882198604483
34,1.4998087388606491,-0.8855475383064785,1.0477352737105163,-0.7837236304489302,-0.333132900868795
35,-4.150797774029717,5.662986010104702,2.4355745949314374,0.8829098038558504,-1.6817553320600263
36,-16.215303078147745,-2.2663842501981706,-1.782093741429644,-4.352960274387388,1.9327322103856974
37,-1.2537592781406726,-1.836249591346779,-1.1588602563840882,0.5986216817747453,0.8454380829532622
38,-8.141152132205757,-4.105701299835351,1.592161373059312,-1.3893355029322887,-0.02756908346399717
39,4.273063374338607,-4.170434032756703,0.0111958016677953,-2.299422608663166,-1.7233013330035796
40,1.099382699165565,-7.522033444773916,3.103515191883657,0.6512522240054577,-0.7167469066149067
41,-8.799103937682135,2.0670522882065323,-2.074486124246051,0.7408896532324897,-1.7610574718011216
42,5.486410888122204,3.4799383774497907,1.9416941765850475,-3.2874377919225153,-1.1617355574409105
43,-5.648359698973995,3.3373158267676146,0.3109041832442411,2.1166133723869622,-1.0766832055955415
44,-1.8601022764626018,-1.137031849789814,-0.38499178386420363,0.691780007907424,-0.13570787936800893
45,-2.9253124681099174,-2.9904546236402303,-2.8527181488812583,1.5201649965517634,-0.9881110663111192
