storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,surface_latent_heat_flux_min,0.44229975781836905,-2.200868692210426,1.0042603971469162,-2.4553292923346834,-1.5707418711390415,0.8327045244461461,-0.08688165488829688,0.3839949892708861
2,surface_latent_heat_flux_min,-4.727317950945394,-2.4098357293071975,-0.370148973609159,-1.5004206048053443,-0.15279813228695413,-1.3361595257953136,0.22468420944027606,-0.3531039383977866
3,surface_latent_heat_flux_min,2.037299601822283,1.6877283902591511,-1.8612722358300626,-0.4130905182815771,2.025244771361263,-1.691574627848901,-0.10364715203358286,-0.7774560076936482
5,surface_latent_heat_flux_min,-6.051394643110281,3.5369086459973382,0.7650828767721005,0.09899328525152179,-0.6175900986386839,-1.1909450377267359,0.28328873947206423,0.4610498003516305
6,surface_latent_heat_flux_min,-2.68537057247812,3.1505423414539444,0.6885483316711651,-1.586577401588337,-0.021504989308690194,2.881669755044453,0.5177004575898075,0.3667961877944873
7,surface_latent_heat_flux_min,-2.325739667883668,2.560889590029592,0.0997768107190927,-0.15830360953643768,-0.8758667446343533,-0.012206330884214835,0.2548537659182181,-0.40502605977850936
8,surface_latent_heat_flux_min,2.29153729983039,-4.118082462077123,2.0084222705893975,1.2568207830594862,-0.69186246423736,0.013036484628007827,-0.6078890389933637,-0.18752486963313952
11,surface_latent_heat_flux_min,-0.5484233561948282,0.2889496005996103,-0.8314330324444947,1.0358402668788458,-0.45770815140765453,-0.8642957631934726,-0.12367173998637046,0.34371599930709
12,surface_latent_heat_flux_min,-2.6402585774339666,2.327795321854291,-0.5468785101529026,0.6754279438964242,-0.1585257959567868,-0.1595359529679007,0.09792630473210315,-0.3757529735885015
13,surface_latent_heat_flux_min,-0.9781710955040379,4.355213045816334,-1.75168386722479,0.24414109226888775,-0.6843696537773846,-0.015026784500594146,0.5068407320900571,0.19080549462622903
16,surface_latent_heat_flux_min,12.265913555215809,2.1836922442305284,0.3802592726276971,-0.8477107131144922,-1.038765271476579,0.06644978759997724,0.1177174936465662,-0.17951707106254705
19,surface_latent_heat_flux_min,-2.8659239157041343,2.312011776068549,3.1908032796182653,0.4038826534580187,1.252064864201038,0.479772540061407,1.0680295364976962,0.27305682846678714
21,surface_latent_heat_flux_min,3.331978591968445,-3.0250484714271155,-0.334889034852646,0.0043874700629749136,-1.0182249618447492,-0.7310788744601584,0.511432671554645,0.34391278659169916
26,surface_latent_heat_flux_min,-6.64841324307585,1.3715095842449299,0.9031478354656189,0.23036372040703978,-0.4224690858412047,0.11818828761320602,0.5207042101180398,-0.3692169958777606
27,surface_latent_heat_flux_min,4.853204744532613,-1.283644124414619,-1.1198627382039066,-0.2148443372095082,-0.39414366525188543,-0.6508707638079884,0.30763988904117046,0.19053133815596665
29,surface_latent_heat_flux_min,3.3853163989565225,7.085943283312644,-0.9185934736041063,-0.6711575126350627,1.1078299198396067,0.4306605453672072,0.5027176970703588,-0.20554125063778128
31,surface_latent_heat_flux_min,0.06551243970528561,-0.6972672492332946,-0.3414443327101345,-0.08595881187945797,-1.2880739276100541,-1.2237224012299208,-0.29381096019262665,0.17030389315653766
32,surface_latent_heat_flux_min,10.921767173334656,-4.658939307394089,-1.3118032472346988,-0.014746985241533029,1.0504145766529245,0.8151834632831836,1.4688361995731312,0.33308774379489553
33,surface_latent_heat_flux_min,5.157388557334364,5.2517933746913394,-1.1838856513621798,1.6280187203297836,-0.585479664515212,0.6199443782414032,-0.6953335191943272,0.6651907789834285
34,surface_latent_heat_flux_min,-0.11832424298712556,-0.6403307891947136,0.45031081692521924,-0.2929950795550639,1.0813515916932093,0.6285791104880878,0.31689394175790037,-0.28065109740129357
38,surface_latent_heat_flux_min,-2.0821254950056214,2.2335614114665545,-0.3528054116673368,0.5118571279291493,-1.1539186837478825,0.68022683907234,0.5858348717961428,-0.29551490083997967
39,surface_latent_heat_flux_min,-1.3877263614100257,-0.34403657496981693,0.680476426012665,-0.004875017660133521,-0.3400060352293721,0.5371126817974712,-0.7617122811272976,-0.019855290869308404
