storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,k_index_std,15.146442679045846,5.742455487071285,0.8666512026853295,0.9014352834392629,0.3008942562656756,0.15089708484149383
2,k_index_std,1.413935264795884,-4.647786602609953,0.38031917687108446,2.5385317716217113,2.4754491609924316,-0.6656553225727535
3,k_index_std,0.8923557360180622,3.714037868159472,-0.0962609220571378,0.8280041775044648,1.0408754058218028,-0.27922111791435206
5,k_index_std,5.08029814634902,-5.612813026400787,0.5762388144979084,-0.8228909668984719,-0.5767989759016489,0.07170777263638785
6,k_index_std,3.767043947063906,-3.328086335975352,0.30525387647701935,1.807761450517989,-0.7600408632626224,-0.07217747202713633
7,k_index_std,-2.4078531386484197,3.0986496991676997,-1.4470704819725895,-0.16201820889467158,0.03683761003558181,-0.3461221390991671
8,k_index_std,-2.6310108299011565,-1.8781675470486068,0.5676293987807502,2.744386317186107,-1.8071285028065738,0.05791310686692657
11,k_index_std,-3.072649305437267,2.8378880227880754,-1.746773233592502,0.23738565675214499,0.9383570067615414,-0.3051728876167446
12,k_index_std,-5.114028021981186,-0.7721911636828348,0.3184077512325587,0.3052656687528817,0.18738311831349894,-0.287282210029016
13,k_index_std,0.15417271663788715,1.8701832243755432,-0.2765323174986325,-0.23717714846456694,-0.3700741698944307,-0.020152371621904964
16,k_index_std,-0.2740655192691125,-0.4853151436947705,-0.17636037942337068,0.33347398829944125,-0.02040498868347435,-0.14536753165330782
19,k_index_std,-2.2678083190299123,0.83860598871482,-0.9842494617960607,-1.3182318168845755,0.850314759319349,0.8914175771540864
21,k_index_std,-5.91301142469093,2.8957589304399045,1.3721477551448489,-0.1487293012562969,0.19573811527116602,0.13662215336833378
26,k_index_std,1.2104330204078586,3.0748842583582308,-1.0329915890695842,0.17635828129859876,1.2691336614294089,0.26370778585398263
27,k_index_std,2.0303236336226185,-3.1262004930684713,-1.9958045733462575,-2.875286242618043,0.119230026164877,0.7283895373394268
29,k_index_std,-3.7254013341289323,0.9501896210370016,1.2432465762157578,-0.097029669235021,-0.5925317460270892,-0.028069630250560425
31,k_index_std,-1.4120294237193305,-3.2920131801893437,-2.6658277291057964,-0.6504567766398028,1.6808078927405081,0.4274419309962227
32,k_index_std,1.0929069103589968,1.819711688764425,2.4955651512032,-0.22961420382879855,-1.0088902602856618,-0.349573852177188
33,k_index_std,0.38355349004265343,0.23987565442720366,-1.5933674480735558,0.6510177104909686,-0.5617778823726226,-0.42648946606228766
34,k_index_std,7.050455549581125,-5.146228302441962,2.242062359935298,-0.9204602478155384,2.1051175601155,-0.9356072839105335
38,k_index_std,-4.043729427501053,2.267424630738808,-0.5647637080852945,-1.1216321205509416,0.7063199604228517,0.457028882222214
39,k_index_std,-2.763018187409224,-3.4076550617455954,-2.6198837216309934,0.07357671107732153,-0.7359023596091788,-0.012113115102249765
43,k_index_std,-4.792776795035754,-3.3151655199875387,-1.834575043373719,0.2961622770123079,-0.7069304554119815,0.11294474051052966
44,k_index_std,-4.09057734915955,0.39681418036209104,0.7470018920807652,1.637597720383504,1.2332182013285904,0.594745028855032
45,k_index_std,-0.9697756052580961,1.1722569673375096,0.5136205957857007,0.049533393563932805,-1.0548287102487188,1.1333332832652374
46,k_index_std,2.5926463492635654,-6.472643918776649,1.071581120745877,-0.3145121204068461,0.403861488511951,0.5524093315199734
47,k_index_std,10.7022111430666,8.517820187914673,-4.568012166868861,0.027169112994299967,-0.17976478831291448,-0.9032542819841389
48,k_index_std,3.795761923884152,1.6889064981697535,-1.7077450185771237,0.80056314545418,0.8676739904878157,1.5527216822099745
