,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
0,0.1716845799782208,3.5848268430724772,-2.5789996720954402,0.433680465848425,-0.44139452599437,-0.6945712092576227,-0.07046259981532198,0.7366706024987459,0.21727669570824681
1,2.9398296594136974,-1.6964907103900704,1.1795915842697398,-1.4010597445466368,1.1208339483070024,-0.13230676589565787,-0.30135511313550895,-0.1236225234358508,0.33805761479061197
2,-1.1640187638021735,-3.7084987644294087,-1.9514007486542868,1.3033655659759527,-0.3614416642023581,0.614438729993221,-0.3883362473937629,-0.8898634521834287,-0.19922439963125688
3,1.1630260051440355,4.26797536619223,-1.8345447648584876,1.055667875131165,-0.8733622036743517,-0.5690539896214284,0.27948856906042147,-0.11056569059893714,0.1921087687418972
4,4.9514584671920785,6.6534317397113,-1.038468176747767,3.28655272415422,-3.1160882214205343,1.5258421795721835,1.4803857517359476,0.5340431543073254,0.024176576970221846
5,0.9117581458807521,-2.853770775164261,-0.5364812556917308,-0.8721209506834614,1.9960591543668411,0.06301294784050233,0.755587512435608,1.0217052073892259,-0.2492852885029658
6,7.512806890233115,0.11807805773374652,3.4331880682511597,0.4585796062296764,0.28896117504004765,-0.8134977491946113,-1.2227285475607124,-0.28438291095329415,-0.47844014453685085
7,-4.176055497370211,-0.34186464030373737,2.8823874600880606,-0.9410566044739316,-1.0828592472858973,-2.0076143760273615,1.9339249794475981,-1.1541433142490876,-1.127686043123931
8,1.7965215989960708,-1.983200194641511,0.4925267558881433,-2.04024955165971,1.353756596611837,-0.23278977691040423,-0.8152885621471089,0.6068293522247812,-0.6600095114169582
9,0.399560170451261,4.860167939950249,-2.567633950502901,1.27579777714389,-0.44482310139410175,-0.43081111916927844,-0.08524318800234225,0.9247033596386572,0.04816919700012407
10,-1.0642078677549454,-1.9429789292264128,-1.2437489579840821,-1.554926678005247,-0.9104909981873833,0.4387494586815148,-0.28663665665432486,-0.5088877323879647,0.2139907686686123
11,0.8315975214218716,-2.2733872332738065,-0.3992668922691264,-1.574537796106253,1.3742181917950858,0.14391299052434237,0.5151645865123041,0.5460560599177677,0.18284705301
12,-2.4993231033184995,-2.8212512968415697,0.23434929593198875,0.24445546685971717,-2.321629894595925,-0.3010556511432813,-0.4139570083252438,-0.162198149861103,0.3970756344255696
13,5.252193194729211,3.3951882849020074,0.2889808602043325,1.0691038617893085,-2.029873463061977,-0.5664934204320672,-1.7944220881808388,0.5052915104946041,-2.514024474612388
14,-0.2672257206247732,-4.31206529475146,-1.9809680694665261,1.9167797491590701,1.5971578561647568,0.6577254960767652,0.9037991134119386,0.024414278278972166,-0.613552733161402
15,3.5264074661398004,-1.9997515386952394,1.6926498830754029,-1.2348951185029464,1.7245889340683533,-0.40982042313883343,-0.4458338647643195,0.18093097581363232,0.3650683044049191
16,-1.0809284843728058,-3.1827453722116545,-1.9667242244440835,0.5050753808095243,-0.3913031683428081,0.7168023534905846,-0.36686065416326513,-1.0144254999029552,-0.26429699754902086
17,-0.2570465806384399,3.2387229155443307,-2.324056837343972,0.21800500860099256,-0.09674261115841193,0.30389778523567457,0.11245998651112885,0.7049698457817516,0.21419584408021938
18,2.3592198555837536,1.9087222019749088,-0.8744394251773486,-0.0831457904963442,-1.8955548313034476,1.2880727450698757,0.8698913494883673,-0.21775456047338973,-0.2930825370156857
