storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
39,vertical_velocity_600_max,-1.9452113999615932,1.1358158889319903,-0.2744445181897179,-0.49343046786682154,-0.10431067804255657,-0.33663029851420356,0.2990793211362817,-0.2616810423558981,0.12037987651526687,-0.10062131450698371,-0.16377624508107916,0.01670286965248365
43,vertical_velocity_600_max,4.6518143224997655,-1.9756589916104865,-0.23992777630966775,0.5371404837914076,4.114053171481408,0.8115251795120648,2.365530853551202,-0.7819298511612865,0.8826470503589138,-0.2678810843742831,-0.5906590510574424,-0.015331444197500635
44,vertical_velocity_600_max,-3.5505665218506266,0.7936832972776026,0.28487117442022103,-0.19694750341062964,0.33996307340245957,-0.2514801343222279,-0.21596652768982796,-0.009806897784495068,0.05060032950544252,-0.14213110443872484,0.37818839097043194,0.17314792861906825
45,vertical_velocity_600_max,-4.639072520998678,0.7106369659318994,0.28383246997943,-0.4477202564289745,0.4819144397874325,-0.46124806082301695,-0.37205946641615734,-0.0834650076216479,0.2330727930528458,-0.12098351345433048,-0.09633981138103469,-0.020913792298097016
46,vertical_velocity_600_max,-3.751109736678303,0.5041924756439702,0.1171905170180067,-0.324061630290267,0.12417851643092016,-0.04121984652992588,-0.2945000661261635,0.16676033009682212,0.283846778084597,-0.15978005307831714,0.10977456651130431,-0.19641073605403103
47,vertical_velocity_600_max,1.1209369798964528,-0.7028348707106641,0.23846988724946397,1.3166766762233357,0.02605391214074014,0.7835455196022724,-0.5056081382596826,-0.10221258973926549,-0.5466508208444214,-0.6705344288269207,-0.051836276179920905,0.8875412379096282
48,vertical_velocity_600_max,-3.023051461285833,0.7869864229115613,0.14656290171576128,0.005817256772884636,-0.01259925565663401,-0.08896057601200187,-0.1889784527959376,-0.02866490025718939,-0.23502943740956428,-8.313089263368234e-06,0.2085011316963087,0.3111712320332622
49,vertical_velocity_600_max,-4.497106545009615,0.925411645567874,0.11272261559309858,-0.5490581674810459,0.07791874653818785,-0.17891208523814464,-0.49714858121379835,0.22929844510908387,0.07415450919092756,-0.0025187513598309164,-0.15161563865642189,-0.26358055885117826
50,vertical_velocity_600_max,-3.357197529959806,0.6621904604496646,0.45986128011892147,-0.2917035924860552,0.08812468193815727,-0.7053756202573533,-0.28390524564766934,0.03717062692345856,-0.06962700884800331,-0.1284414722344993,-0.33485504055449705,0.021279736835256875
51,vertical_velocity_600_max,-3.175904002036745,0.839986894343054,0.5202366001758277,0.4831931505220584,-0.1112818395150416,-0.5623166850058585,-0.14246016333870695,-0.358723670155989,0.4677091272844299,-0.6833508983270428,-0.4515829545402622,-0.11223875282242027
53,vertical_velocity_600_max,1.1370965664536579,0.3010811316592773,-1.5942871379974914,-1.0985700217375542,0.6381943567625171,0.1364226051485415,0.16982316048265395,-1.0534026359506854,-0.7428515946191422,0.09578189105773834,0.6386882656901784,-0.06370135465584359
54,vertical_velocity_600_max,-0.5825204420899943,-0.22884973253132773,-0.31487121775320537,-0.12960204098274378,-1.802872418163534,0.8608320432493971,0.5659699864424087,-0.35210402331437585,0.6035319274974833,-0.28446096692527306,0.15751603569000494,0.5806248032474812
56,vertical_velocity_600_max,-3.353624815658211,0.2895366602147985,0.19221768767004654,0.008992226313283601,-0.3141892512432799,-0.3009192544374238,-0.17124800550576658,-0.15498608546170978,0.03412657256476166,0.03249922519137346,0.0923015954558255,-0.28044456453428196
58,vertical_velocity_600_max,-1.1169860993065985,-0.723103695882921,0.025313807440879507,-0.1568939795851995,-1.046709325477155,0.18446370430909878,-0.0850371155505947,-0.02531708547559379,0.10120923677078823,0.17263939137698722,0.1962562750415423,0.5593904145463602
60,vertical_velocity_600_max,-3.4567687887544927,0.12483276943064198,-0.14647797031465237,-0.9535186498260133,0.576306225318656,-0.23688435877196895,-0.09661238172100337,0.0608212318902053,-0.13667736120695767,-0.010949808839746632,0.024527554583255517,-0.5141584726397362
61,vertical_velocity_600_max,-4.458945962476828,0.977386083742596,0.47587497333676637,-0.8512572362162355,0.3627217222496219,-0.12138386902044011,-0.23470517408124603,0.14412235974166562,-0.2045083656050501,-0.23492693106613013,0.13511844243379126,0.04845064233882919
62,vertical_velocity_600_max,-2.0465596123653627,0.1376095637426387,-0.2683025755637663,-0.2765882078836259,-0.2982991403654638,-0.042789773588008624,0.19472162602656884,0.2216218641360274,0.19048312919110436,0.4184078089711882,0.2694805879807662,-0.3798306997612841
63,vertical_velocity_600_max,4.09418010960757,-7.857186344161016,-4.38875344918932,-2.3308046726264977,0.009735390111765222,1.0016545349286439,-1.5695504063484138,-0.5903982379359111,0.044541959572240025,0.2838739336519076,-0.5485267860067695,0.0031445897648178923
64,vertical_velocity_600_max,0.2997878339296295,0.22206935960794436,-0.11733739221189941,-0.47930225810342764,0.5881770823417551,-0.5430370217268177,-0.0702579257807421,1.3633629809211039,-0.5045475272779775,0.25268194839189,0.03985853599077699,-0.2825241399027878
65,vertical_velocity_600_max,-2.5460389268492585,0.012877361204514057,-0.4055280720458745,-0.4745070789887327,0.262361025484021,0.17093091476216069,-0.31353822785161267,0.24436244623033504,0.3397234631671113,-0.16123940202075518,-0.16996610847310706,-0.23448673658714245
66,vertical_velocity_600_max,13.058029204913579,-4.783512847029266,9.763203391519795,-4.982235213979802,-0.24167818752016484,-0.2250980391684661,-0.5660800975688508,-0.5800522401747311,-0.3431213085476841,0.11209608278756712,-0.04510036742188424,0.029290244617299246
67,vertical_velocity_600_max,-2.925513291092614,0.6112412882665516,0.4434869949662875,-0.4860530110036611,-0.010965822954024792,-0.16141786199964572,0.365263307189671,-0.24013053244672136,0.09179206769912944,0.06283395640811008,-0.26070299120443635,0.43011903325572975
68,vertical_velocity_600_max,1.8864422192580583,-2.4098574243085413,-0.44944514323177714,-0.9647835291561089,0.7346929782371907,0.6361799443789168,0.8886143992761614,0.4173919302795974,-0.10345845492109873,-0.07483970180679292,0.7678686119662962,0.11386312150750764
69,vertical_velocity_600_max,-2.1363763283234496,0.5030722505337231,0.31691964952789325,-0.057952190379873196,-1.0968859552717958,0.32157380974214245,0.3875801262038855,-0.27018825027377735,0.540048382153723,-0.48938835893296095,0.052373788586253425,0.17511764186310863
71,vertical_velocity_600_max,-3.2694322301915393,0.8626655377442735,0.022747328967802367,-0.09301508339038092,0.04882845082888636,-0.440248211257965,0.12332681298572147,0.13381896074005697,-0.13301699166637035,-0.2137352274777296,0.10857492281676803,-0.10028401491642165
72,vertical_velocity_600_max,-1.1736561423394714,0.8690025208009927,0.9995110991272662,1.9606124750842446,0.03373888777634168,0.8195335664909335,-0.40933520223842307,0.29486239721622826,-0.4899632333067132,1.2211028240848705,-0.7707890066373408,0.22623383407888473
73,vertical_velocity_600_max,17.115295780042675,14.640204878996215,-2.8746922186291664,-3.5948810552385377,-0.13016241915418744,0.2410191836160458,-0.43602881818195516,-0.38423265816134455,-0.009231388862285951,-0.06538678045507308,-0.2620689156386672,-0.07891694697650743
76,vertical_velocity_600_max,1.5663552725452974,-0.5398954965305165,-0.6650325081031887,0.5466604336750853,-1.6046532862856253,1.3249812030597692,1.116025351925598,-0.24561543303370434,-0.4599631649898393,0.5826445814556476,0.19334545560739652,-0.11209208215946927
77,vertical_velocity_600_max,-2.3107998209572878,0.7565753867041328,0.7654554696769614,0.9661441081633158,-0.07972488141479762,0.34658409373619403,0.12808513940696548,-0.40674806335501706,-0.14015778674370574,0.130140194391427,-0.3679177850439364,0.5519416571119153
78,vertical_velocity_600_max,4.021989526762929,1.9710513512056238,0.851101204969921,-1.1779819870157984,0.4492352088774221,0.7530440217036214,0.37665376423684166,0.12135696800910249,-0.1828652516901428,-0.31900193406939226,0.9520200511969173,-0.10440492317977312
79,vertical_velocity_600_max,11.069667186178439,-0.48466212601573777,0.22823291101192975,3.886288085103311,0.8144332788943366,-1.6572605679580852,-1.1657109676323194,0.1486855357913053,1.3804291566290068,1.407891601257631,1.2435350485532777,-0.0377531134010389
80,vertical_velocity_600_max,2.7871535757038908,-2.8968103486458316,-3.179455804843867,-1.1284326280255565,-1.3619583545446,-0.09481815553712161,-0.2176736920992321,0.43147659994836923,0.9522934759312038,0.2232824029920098,-0.046499939389875816,-0.2881145338938568
81,vertical_velocity_600_max,2.1750581296448597,-2.4124033486490446,-2.862367069230911,-0.25059369204281273,-0.6318663951919834,0.9185223094264588,-0.020416028224548816,-0.10914621119782755,-0.9326416998154492,-0.06204546639569957,0.186060380411595,0.619923231276455
82,vertical_velocity_600_max,0.08630350014084497,-0.7087879410958928,-0.8023461034096679,0.31992757400001104,-0.0405567149223963,-1.397262140842919,0.18059084836840528,-0.7622889709958817,0.03376024340362881,-0.2614435151237948,0.06915828229082789,0.034099294291404285
83,vertical_velocity_600_max,0.6934563083804288,-0.43781219326056586,-0.27575080067097746,0.7976735884145403,-0.4714294790339351,0.5726243095542123,0.036015434556695834,-0.2721704565749612,-0.07631136757883362,0.0983930649258672,-0.01524069347162807,0.011161629648463562
85,vertical_velocity_600_max,6.8500608210563785,-2.3006358164767247,-0.4090449880687079,-0.1721811525254694,-2.53629317233144,-0.14025423640991902,0.6511614102310933,0.08049869077439424,0.6790512601970751,-0.07470850519861365,-1.1096322245840256,-0.8122393414426621
86,vertical_velocity_600_max,-3.540461498158345,-0.9591029327253477,0.12916491194232763,-1.4503386533321212,0.5997913343071983,-1.6514199637562204,-0.5958421174680533,0.4714986073193142,-0.26018118829101894,-0.024049596189839352,-0.9187742019670183,-0.1299266760717248
87,vertical_velocity_600_max,-4.384321418855971,0.8887228997737854,0.44508310448038985,0.12012801213792251,0.2673652303899651,0.0033322373326615594,-0.5497970183544091,-0.3756478251955047,-0.11537433628618679,0.22848441426290217,0.12044474441987024,0.21069715333427932
89,vertical_velocity_600_max,2.662059572163313,1.0195202198395505,2.1516716743308257,5.2606687468749795,0.7572618916688612,2.8670200703370354,-2.017152756817388,-0.47569849599450836,0.09943660126885341,-0.8872148669721428,-0.2095732247401312,-0.8699859241958358
90,vertical_velocity_600_max,-2.9399389967396674,1.2119593289846213,0.8782687037061756,0.5356186726276557,-0.0034266365143214295,-0.018172733947323404,-0.05642655683739188,-0.0455175829066812,-0.18398190794933628,0.5154596120558622,-0.2292576300934941,-0.2437928332768318
93,vertical_velocity_600_max,0.23897185239135937,1.2529582918996574,0.426813638352859,1.980267434268319,-0.015602580279904937,0.029167403126152763,-0.29170841323306823,-0.21273006835711206,-0.17804408792000564,0.9481750770637474,-0.5623196271985551,0.7698941035266624
95,vertical_velocity_600_max,-2.6552210246017625,-0.41724829288588394,-0.45328988449356994,-0.7542178452186707,0.2576725178436417,-0.451579958050088,-0.1609021055412033,0.2270018186026898,0.00404938807915739,-0.08857096351827415,-0.025252110418609697,-0.26363454481524984
