storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14
81,vertical_velocity_800_mean,5.794567105297582,-2.362154128175067,-3.410714972747184,0.7427029478954346,-1.4108945154659465,-1.0699975557335333,1.1573391210206219,0.4950715321183719,-0.32088454149038387,0.887882517887744,-0.06715107118610136,0.40336738460095994,-0.5157575459167149,-0.004462155919426965
82,vertical_velocity_800_mean,0.15118892311434629,-0.06868325648424652,-0.43604562448017203,-0.31252401153038256,-0.5038411001621681,0.6059245107241737,1.2128521881204164,-0.267196629439208,0.1589112701688292,-0.0943203995306875,-0.11909760299677732,0.06956229421492585,-0.23442015743785682,-0.2497218317101028
83,vertical_velocity_800_mean,1.107499424025465,-0.22047969931588568,-0.3611392559423973,1.0807927643277082,0.9932227433745425,0.1184585284758324,0.3756438221262016,0.15503992419147694,0.4500861380110016,-0.20725726138720402,0.4981446577418392,-0.35895239173880106,-0.2258458151260654,0.06530927297324383
85,vertical_velocity_800_mean,5.419534388764499,-3.448211486883662,-0.12452822004668183,-0.10073248004797308,0.38470113961334645,-0.05128360202254366,1.0509258156260837,-0.8190805274482993,-0.20082409093409276,-0.13020362915124428,0.5374359255863352,-0.4098598998317202,0.5997531975624455,0.41724905342865326
86,vertical_velocity_800_mean,-4.363709566399597,-0.4157929253381917,0.2615827382713885,0.6993225943782173,-1.4151524256967236,-0.7364364970206249,1.3262064502467146,0.6188226125798124,-1.1089793967355885,-0.47098830383081147,-0.1904186499408143,0.15268651421321447,-0.2491984394771645,-0.020210861500037508
87,vertical_velocity_800_mean,-4.46004103827651,-0.2192732104242484,-0.5200644075452902,0.46973528425311883,0.0583947228877664,-0.7303437829025086,-0.12150681617728597,0.4564667609785202,0.10781906748404263,0.11128221632162875,0.3878683269588893,-0.2330794371110861,0.4142120630794086,-0.07349226931613466
89,vertical_velocity_800_mean,-1.2422887589995946,1.3991688989192876,2.2749213309454284,1.2758047272697581,1.8804208476300173,1.1601420940562184,-1.4437242095730263,0.6222728865656432,-0.2540455452773103,-1.3490564358054133,0.36054424245350297,0.06559993633078832,-0.896403016741318,0.2708273776312668
90,vertical_velocity_800_mean,-3.062719560330923,1.1702522560766158,0.7244730476397518,0.744628670622524,-0.01839858439928499,-0.040512835369999584,0.4354454130796424,-0.60759428156462,0.08172379732411635,0.4133792263891851,-0.042870404390502104,0.4486184609977582,0.1244848349142253,0.010780128470990497
93,vertical_velocity_800_mean,-1.9138470240491046,0.8555185990349762,0.8718609529286755,2.6425956026120474,1.1862882870512506,-0.09098646333977672,-0.7936300893040541,-0.4621962121835743,0.15268151559221732,0.21754286453348118,-0.6051858626024628,0.1365631211365433,0.25614852068098304,0.19983376462160615
95,vertical_velocity_800_mean,-2.445969053184412,-0.2716405007570279,-0.3275469486352117,-0.9348754213102215,-0.325355386689408,-0.3986654804385465,-0.10056083147010386,-0.16975534995593874,-0.27138961964143066,0.031516546551543845,-0.12804635937327258,-0.17174138071109407,0.01730886018129813,0.5831147130900001
