storm_number,variable,PCA_1,PCA_2
1,2m_temperature_min,-4.229891734513385,-3.3779892246373504
2,2m_temperature_min,-1.2615122349652406,-0.7695464852421754
3,2m_temperature_min,-2.07841941084386,-2.8345762428670875
5,2m_temperature_min,-7.512003084072609,-1.289632049778707
6,2m_temperature_min,-3.3076652575971845,-1.7044280293943466
7,2m_temperature_min,6.4409890940151415,-0.8620715805867459
8,2m_temperature_min,0.0909841950549331,-0.4802677419066824
11,2m_temperature_min,3.2006603599010224,1.6877259356094811
12,2m_temperature_min,5.083860168301701,2.928562980034112
13,2m_temperature_min,3.5761700341435363,3.4377989438383056
16,2m_temperature_min,2.40795971916074,1.3063642797917079
19,2m_temperature_min,0.5057484335652475,-0.1292973103444921
21,2m_temperature_min,-5.038625103224812,5.264580642489233
26,2m_temperature_min,6.168074166643876,1.3387341515341575
27,2m_temperature_min,9.236368763696555,0.33892539918727405
29,2m_temperature_min,-1.5481730960080273,0.1100339230885832
31,2m_temperature_min,7.517067113916593,0.09159049558914699
32,2m_temperature_min,-1.8961027532673602,-2.4925823533085483
33,2m_temperature_min,0.15585827998619964,-0.4998108674498757
34,2m_temperature_min,-1.9287992103104754,-1.1046004263857598
38,2m_temperature_min,2.7395882627688133,-1.1994219390780525
39,2m_temperature_min,1.2551024931803303,0.7376204195669043
43,2m_temperature_min,-9.359450962469358,6.003555359455631
44,2m_temperature_min,4.071901933933108,0.020483655218595687
45,2m_temperature_min,1.8294022561251455,-1.1995879572953758
46,2m_temperature_min,7.799388583095554,-0.08495828978963302
47,2m_temperature_min,0.9911796155866304,-0.5873028342771814
48,2m_temperature_min,1.5720070931618242,0.6848005831261095
49,2m_temperature_min,3.6770828174919505,-1.108951882062202
50,2m_temperature_min,4.359138151471486,0.09121691867737154
51,2m_temperature_min,2.2871745406772317,1.051497175605069
53,2m_temperature_min,-7.456863545800767,0.9346503082347647
54,2m_temperature_min,-1.7634335905675973,-2.7353594772939527
56,2m_temperature_min,3.6360739757878586,-0.2945017008992181
58,2m_temperature_min,-8.765047235324051,-1.990002912264639
60,2m_temperature_min,-2.8891808543471496,-2.032838776673531
61,2m_temperature_min,-5.620988734462701,2.0752689615146243
62,2m_temperature_min,-3.2572043985628647,-2.710911160908514
63,2m_temperature_min,-2.588775045444666,-2.587461940742735
64,2m_temperature_min,4.289347446786873,-0.13201052536538407
65,2m_temperature_min,11.09085471539219,0.6692678257823834
66,2m_temperature_min,-7.989863767390285,-1.784967257007377
67,2m_temperature_min,1.5825835992370005,3.587719629318203
68,2m_temperature_min,-2.4738227854803907,-1.2021723559078297
69,2m_temperature_min,-4.329432427062479,0.3182459708514214
71,2m_temperature_min,8.026237211792065,-0.9230918490039314
72,2m_temperature_min,-2.002317507701904,4.807431804136429
73,2m_temperature_min,-12.315521159533285,6.545461534103791
76,2m_temperature_min,-3.0277107796484968,-3.776573778006815
77,2m_temperature_min,8.702021491477575,1.174545038337537
78,2m_temperature_min,-0.547553512600431,-1.3816436562694332
79,2m_temperature_min,-3.7177637849580156,-2.379385998089981
80,2m_temperature_min,-3.8996237220798706,-1.857676946717902
81,2m_temperature_min,-2.887385681152841,-1.3192411983395742
82,2m_temperature_min,-2.6210227226258973,0.2685390708989068
83,2m_temperature_min,-3.5669596853442704,-3.0362123812869846
85,2m_temperature_min,-4.026753196999445,-2.4725398781669723
86,2m_temperature_min,-2.109332621616358,5.148760359445269
87,2m_temperature_min,0.798255986175073,-1.8643745740315485
89,2m_temperature_min,-2.1650860456071643,1.1134310806327699
90,2m_temperature_min,12.855816416784437,0.8300055882260289
93,2m_temperature_min,-4.049225706257943,1.9270200417798216
95,2m_temperature_min,6.284614438530507,-0.2878464946930853
