,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
0,0.19574250501009116,3.287937620354463,-2.4918332718837886,0.5177550354106256,-0.6306913421981294,0.8124285027044211,-0.4271450948993469,0.15440300541347657
1,4.174868939421696,-1.5820256858816246,2.5023876800149445,-1.7592783341470701,0.23583845393527572,0.30108003072340045,0.8771323837490198,-0.049752054793765654
2,-0.9164169997743933,-4.587047520085802,-2.7760107495088775,1.2460471210228925,2.4531769026389374,-1.275548672130825,-0.260650852727419,0.0382566343427216
3,1.2429340475570079,7.0049458400175375,-2.332986580444655,2.206868790877604,1.1094068115018532,0.6745420301104803,-0.001651592190849408,0.2126015423857453
4,3.8149443572857535,6.650644237893322,-1.4280305209916841,3.717343314148472,0.5793125279451943,0.0832321719622715,-0.6766260436793882,-0.4758452344379321
5,0.7922820464835568,-2.3677529005961446,-0.5056303574130742,-2.0236777731225093,-0.22756587722571972,0.6424581392361194,-0.8138614732031141,-0.37798913908649273
6,7.743040535888362,1.1004517959858173,3.8323515073049172,1.0509468053702902,1.0670248286990671,-0.38746052246366575,0.5329269994236102,0.569545474970659
7,-3.459539875658692,-0.7696256803636284,2.1909358957671765,-0.16081523870870795,-1.547349918788166,-0.13138758998829625,-1.3843279109111097,0.9048149869360819
8,1.6011662645352982,-1.935191492143749,0.49713236519144405,-2.123761451216688,-0.7716025241202554,0.46595681712485393,0.051444780608287874,-0.40594538732447294
9,-0.3681197679692486,3.7263126865087903,-2.4293190040865613,0.050946561492555296,-0.06721710323166563,0.6591771490519913,0.1831530528493774,-1.1028127965452241
10,-1.0439111559493397,-2.655488848110459,-1.5669379164714818,0.4824942193518221,-1.2441580900717526,-1.1764533351813944,0.7269478598671214,-0.2618166130310449
11,0.6470461364762832,-1.928903559964088,-0.3607207815465657,-2.0006952793589363,-1.1295379995901036,0.37963657497909775,-0.3977302217689714,-0.3523416124920471
12,-3.2824116151652443,-3.930824558080008,0.40143240694787147,3.6858909602521743,-0.34623257516930744,0.3625886866732781,0.9625784964782017,-0.002984860436302076
13,4.091789474264396,4.066180505543214,-0.23318537236320447,2.6004996261983555,-0.2623858948551999,-0.4705077197512664,-0.7572781932384332,-0.6722291328419772
14,-0.04934910296810023,-4.551042042923929,-2.4365857870715257,-0.12785756805296014,3.287837448265295,-0.2084394061642471,-1.3126907770172391,0.1653335509030084
15,3.6039392930918104,-1.7528801137921597,2.0584091402607854,-1.8952917853218205,0.14423576784474818,0.3894315425357592,0.6863523944855158,-0.05439059493505492
16,-0.8521934325925228,-3.1749978383019517,-2.1777285711766283,0.3791993693810988,0.1389991881410079,-1.4518110184643502,-0.05445178350561498,-0.09830015659736221
17,-0.5894342668898177,2.5736082686998087,-2.442569149928315,-0.5173639428278908,-0.7019452994208071,0.8384954730711608,0.23277835484243758,0.5057876501172504
18,2.433678057305163,2.646709284026152,-1.2221740393120624,1.7383908839691948,-1.1945650314178393,-0.42442681831637435,-1.2162737178144456,0.060941456970941985
19,-1.3422800869464402,5.020310464866543,-2.6502771759152917,-0.4652889316393624,0.7568375003927829,1.152173763901129,0.9090394129101754,0.4467704549161943
20,-6.12619574923798,-1.8274138669329976,4.993451671395222,3.2500133936443607,-1.125114324993063,0.8768265042351521,-0.8800831896260879,0.028867272087729046
21,1.5350922718873523,-3.3440769255148677,-0.31021289623667986,-2.1971679013281795,1.8163879621056638,1.3654214800441618,-1.047026464226477,-0.18131894303136806
22,-3.6820500855644456,-1.4245706857188976,2.4711025557438413,0.9880090894895143,-1.8714184673635101,0.4881458856983326,-1.059486007117106,0.6371933499478016
23,-9.499226772115017,5.731777216413941,6.097917072932143,-0.1324170485024405,3.5208962681979767,0.11718518758705215,-0.318377125962091,-0.48270182696007696
24,3.4867117992189316,-0.6863480336192151,1.72340053965456,-0.7178260475201677,-0.9689330922422976,-0.9855305738490306,0.53912372955299,0.1848144833532917
25,0.4147584603046092,0.5088524464047789,-1.616973401028323,-0.056507921213434426,-1.8170088684693968,-0.2078121183726112,-1.1130364037384288,-0.6877684573774172
26,-0.016144195569677014,2.300975075774478,-2.4010751957190632,0.03623533813533144,-1.0500530881917298,0.7823902520265194,-0.42877611727695,0.1993042992872481
