storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,mean_vertically_integrated_moisture_divergence_max,-1.9611088876398601,-0.9695639761756267,-0.19886684100859334,1.7203655619135587,-1.1862805909605016,-1.0413504649122451,0.8560563405880572,-0.6348692029240108
2,mean_vertically_integrated_moisture_divergence_max,1.6756900004293556,-1.6049541953918125,2.2903117537237825,1.2414428829931297,0.6630699440018565,1.240171958049998,-0.29581227153955636,-0.5059044287766509
3,mean_vertically_integrated_moisture_divergence_max,1.9706583646766764,5.2376133514872265,-3.520584623530857,1.7948589404383044,-1.9474059973412248,0.38676813909346547,0.5383059881656966,-0.23019380206289458
5,mean_vertically_integrated_moisture_divergence_max,3.625525007310206,5.213509859611643,2.523195873883355,-0.01939836740777966,-0.2997268455760681,-0.0159854163080988,0.2814493743898877,-0.4116153574276656
6,mean_vertically_integrated_moisture_divergence_max,-3.9352723897873276,-0.2932455547867159,1.0387494160693598,0.9171908723167544,0.23369758774063673,-0.19491209238655097,-0.11356086024988794,0.19502938922377455
7,mean_vertically_integrated_moisture_divergence_max,0.5987701124432725,-0.365280050518578,0.4710841969661962,0.18660027243610786,-0.16916687260758556,0.15514907415233192,0.053041744148633004,-0.15057640275392148
8,mean_vertically_integrated_moisture_divergence_max,2.3008376313364627,1.4767697061553378,-1.8566473028865895,1.7518636419748188,-0.03337311788113484,1.2121053688946424,0.43455553977386446,0.36004792352440784
11,mean_vertically_integrated_moisture_divergence_max,2.6161158440203227,-1.7094373992053467,0.4087150431144636,0.8365327916085481,0.2542876061296415,0.9511858118258822,-0.14699051492349335,-0.017857851509663965
12,mean_vertically_integrated_moisture_divergence_max,-2.790579442499076,-0.8193162838202918,0.452440541053447,0.8746374218639823,-0.07140191558519052,0.10215801959627846,0.5365055950223372,0.19812690492850826
13,mean_vertically_integrated_moisture_divergence_max,-3.920056330840258,3.080709638430086,0.5618166396119543,-0.3350437399212399,1.4266722446593638,0.4381253034077721,0.4851889265667706,-0.39252854516939484
16,mean_vertically_integrated_moisture_divergence_max,7.10406603393976,6.1793123896993905,-4.043443733222334,-0.9463675267976499,-0.5200092040844084,-0.26132777704961074,-0.9220793139939785,0.6804861683907927
19,mean_vertically_integrated_moisture_divergence_max,2.65046728503175,2.66587652385465,0.007041618434375867,-2.9545461068584107,-0.6359522929511956,-0.3478314203508817,0.9055077462066226,-0.160309979145517
21,mean_vertically_integrated_moisture_divergence_max,-6.614032207679216,2.7357148811670586,0.20304730672710172,0.6103682387585267,1.2165526134456675,0.4364271363779297,-0.21680661375782453,0.29385503088214254
26,mean_vertically_integrated_moisture_divergence_max,-3.616406675725646,1.2310649271132388,0.12205572455274145,0.13170933638010374,-0.5974803487744279,-0.5359643602169727,-0.47233759296520766,0.16226094054926948
27,mean_vertically_integrated_moisture_divergence_max,6.022804601268517,-0.11693316385418501,-1.0213464264998489,0.6233452601517064,-0.38486512870242734,-0.0444904547186805,-0.8849104579274448,0.06301140112096869
29,mean_vertically_integrated_moisture_divergence_max,-2.6261630998268597,2.7850319947097013,1.1773911591799084,-0.043589454636376285,0.5683654848118416,0.11069253178213313,-0.05988003059369351,-0.25833093012609576
31,mean_vertically_integrated_moisture_divergence_max,0.9045063177603174,-3.408648609019108,-1.5154038804408283,-2.134248244246925,0.29110113782094815,-1.101998368757186,0.1604638201839995,-0.7154680799300733
32,mean_vertically_integrated_moisture_divergence_max,0.7298071291872578,-2.9413789189575135,0.9436756141517996,-0.5101308742188401,-0.2427925924320677,0.8171045354293497,-0.16268200894191967,-0.14298467405696602
33,mean_vertically_integrated_moisture_divergence_max,3.8324081390038516,-3.1920160152625336,0.7073752803666563,0.2429962773970856,0.30037213194734463,-0.018902163194234052,0.07885929275259337,-0.7791289940727908
34,mean_vertically_integrated_moisture_divergence_max,1.2709478171701765,3.118607345909249,0.5196211104485675,-0.23500815915791334,-0.25272459697853994,-0.17328567818941726,0.374487815282098,0.07542199859294799
38,mean_vertically_integrated_moisture_divergence_max,0.5804594560950213,1.7909963866790943,0.9801240277069945,0.5999419261443159,0.6347641560363753,-0.37417356492601217,-0.25873656306782195,-0.39585131955435804
39,mean_vertically_integrated_moisture_divergence_max,3.983972917989716,-3.832718387874038,-1.248182939530039,0.6032241415558581,-0.5274512192051017,0.03457495869261027,-0.07770152022999845,-0.27457116465426556
43,mean_vertically_integrated_moisture_divergence_max,-7.994658774334077,-1.4345676816994484,0.2460687941914489,0.6648011868769262,0.5146697923378422,0.09020266258867038,0.013531792823341876,0.07639481363756573
44,mean_vertically_integrated_moisture_divergence_max,-1.4376551775657505,3.7470235490371624,0.280216598580817,1.0474286658413752,0.6972673234454672,0.06477179735450998,-1.2385743153315258,0.5914625374732153
45,mean_vertically_integrated_moisture_divergence_max,-3.185002438136932,-4.310363672401811,-0.9586131638832952,1.2570251021446373,0.20295184296879917,-0.4884220867208756,0.2536717888609068,-0.8549900991600384
46,mean_vertically_integrated_moisture_divergence_max,4.671729628455002,0.23880963053226406,2.486685029925127,0.874821932549562,-0.6835106222053754,-0.6358945179160425,0.05944661395704244,-0.41422188704795565
47,mean_vertically_integrated_moisture_divergence_max,0.20319750432920844,-3.385743196317695,-2.8818520975619246,-0.6870018293165455,-0.1502895537149562,-0.23735720618118916,-0.47081549617869917,0.004683925552257302
48,mean_vertically_integrated_moisture_divergence_max,3.4307817485749177,-0.2274684780534632,-3.052215042189765,-3.5054750672989847,-0.29945725989293515,0.06406366455488083,0.44944279281169974,-0.29753334888048627
49,mean_vertically_integrated_moisture_divergence_max,-2.845050508030622,-1.8993118148683379,1.1500419275713734,-0.4959278529013364,-0.0791802989166512,-0.4080085642119454,0.01886131567926206,0.3146781791474331
50,mean_vertically_integrated_moisture_divergence_max,1.0392449448344436,-2.177968833568951,0.136843326436546,0.05270807398455123,0.17546978711225547,-0.09072531520058881,0.12148606547823963,0.08836269551474325
51,mean_vertically_integrated_moisture_divergence_max,2.2929830508746947,-2.563979922889256,-0.809036023054223,-0.28965643237525224,-0.6372731618932762,0.5600736406125082,0.4507895071019899,0.2598944221313633
53,mean_vertically_integrated_moisture_divergence_max,-2.6612996621762535,-1.2236781011311908,-0.21299031436556248,-1.2061686964848053,-0.02825462063755563,0.36973413895758395,0.014711540313734926,0.15878085959494112
54,mean_vertically_integrated_moisture_divergence_max,-4.969346726573126,-0.6166769062549872,-0.17578313582885216,-0.6430682488384412,0.3638380326688309,0.5146168412651508,0.41048766016802907,0.26923513666159676
56,mean_vertically_integrated_moisture_divergence_max,1.0469506647540028,5.674351112779538,5.872983516774267,-1.9232171029848195,-0.6348916429814945,0.586876402771369,-0.8335395650736893,-0.34604871352736877
58,mean_vertically_integrated_moisture_divergence_max,-4.516633103533287,-1.2816534633766228,1.163968755871314,0.3293876846290825,0.2736360063278357,0.21446559035363044,-0.07469641814619907,0.13416206827408356
60,mean_vertically_integrated_moisture_divergence_max,-0.7737044715371237,4.463537965148295,0.5403232375313506,0.6745291690409442,0.14473596627737942,0.22285160949123728,-0.19837502227351772,-0.6168068419371122
61,mean_vertically_integrated_moisture_divergence_max,-6.605063848196831,-1.573871538829082,0.24660669019040293,1.2025406583538436,0.6642277586838721,0.20514311480983402,0.10097072818292675,0.0725930678960631
62,mean_vertically_integrated_moisture_divergence_max,1.5726968484541282,1.2999462120348846,-0.45121280050157586,-0.7659028515043632,1.5875901348443382,0.9532173477232515,0.1559546553356042,-0.2732020660449721
63,mean_vertically_integrated_moisture_divergence_max,0.7747728889638422,-2.8650955453590083,1.171632268627741,-1.695482827385861,-1.191536190165923,-0.2113587202714472,-0.7567910041771904,-0.5936031856307438
64,mean_vertically_integrated_moisture_divergence_max,7.225627512821368,-0.3280236865765589,-1.7343262844618292,0.3481555231002754,0.987657002878911,0.7628063104756225,-0.6302039179106064,-0.32618580173224115
65,mean_vertically_integrated_moisture_divergence_max,9.671629368093088,2.7301683864613153,2.6746936644702037,-0.6479744275298098,3.0046203437889356,-2.1896785397420393,0.9493261347478614,0.20572975846425812
66,mean_vertically_integrated_moisture_divergence_max,-4.224575432630081,-0.9463166156685757,-0.6168518688350368,0.9494052219073773,0.497044033877984,-0.13699131776066764,-0.09917789730489716,0.47707633128081023
67,mean_vertically_integrated_moisture_divergence_max,2.1064907658855145,1.9445189721273426,-1.9339674696624047,0.27628538457876145,-0.7267931967518229,-1.0327471582782166,0.06594917597505559,0.8638271934944561
68,mean_vertically_integrated_moisture_divergence_max,-4.2546658865879206,-2.05432576911993,0.4466204416723482,-1.3329221522009984,0.025481641187300504,-0.1937615166026548,-0.2821518758003547,0.2512290964040318
69,mean_vertically_integrated_moisture_divergence_max,-0.40255313238481366,-0.7043200932581034,-1.3579285116815545,1.0154837493853774,-0.09679027343911883,-0.5638726751752768,-0.43254276499631145,-0.06500634577828864
71,mean_vertically_integrated_moisture_divergence_max,-2.5984848559283367,-1.3338162712433796,-1.0806782670526116,-2.27696174346806,0.016960251792435477,-1.0859500523535075,-0.369331651148023,0.9214918067247024
72,mean_vertically_integrated_moisture_divergence_max,1.564903826143864,-1.346296247408035,-0.28100849853239834,-1.1402643948732147,0.19553274699770057,0.1146614646703767,-0.281634768290705,0.15285688122891486
73,mean_vertically_integrated_moisture_divergence_max,-7.199541444436716,-1.786683056947832,-0.535640211709927,0.340124146012991,0.18529247483379754,-0.06523175938899327,-0.027590168255455697,0.012637112105059661
76,mean_vertically_integrated_moisture_divergence_max,0.6294649546370382,-5.044925290145729,0.0384948460631455,-0.2622426488050771,-0.5184625238445583,-0.5071330544306543,-0.08919004134831823,-0.054500415075960644
77,mean_vertically_integrated_moisture_divergence_max,0.17427646556079307,1.1052431249584538,4.737278198077848,-0.740651439155097,-2.120079094370924,0.5028028787092246,-0.04877571728813826,0.713870122916977
78,mean_vertically_integrated_moisture_divergence_max,2.821321855273646,4.0843425347773294,-0.6736317785402642,-0.20461527066189036,-0.11081827396837629,0.04192656598882043,-0.2053118184705749,-0.4848291763776523
79,mean_vertically_integrated_moisture_divergence_max,0.10566980663859336,-3.4994866726676532,-0.6836457285727038,-1.1974415723648393,0.5117710736786195,0.36225918317641914,-0.028405065861558547,-0.46656271967956087
80,mean_vertically_integrated_moisture_divergence_max,-2.960944542085989,-1.7289130027552047,1.3067690028594103,0.4880840134913758,-0.9950320435284997,-0.29486663630494225,-0.540255881192104,-0.3871726513573284
81,mean_vertically_integrated_moisture_divergence_max,0.1701398814303594,-2.5302766715184997,-0.8395146370234307,0.49799707688199174,-0.16752810719282776,-0.7613766526015643,0.07007988119550415,0.0073302372220440705
82,mean_vertically_integrated_moisture_divergence_max,5.289112322471651,-0.4274415000805335,3.931643080703637,-0.23656608228773526,0.04281821591091167,0.2407054741465544,0.8037876007454471,1.5219283709059979
83,mean_vertically_integrated_moisture_divergence_max,-1.1537779784776818,-5.4233773185794965,-1.476855913204379,-0.2146036321508852,0.7745018710935302,0.34439628325317984,0.16548969985184447,0.40041295617267136
85,mean_vertically_integrated_moisture_divergence_max,-5.553476293340622,-2.1047245154376246,-0.9984489312281452,-1.2185436959834741,0.13769330064742483,-0.24510332506534174,-0.930553851370443,0.20682709763776758
86,mean_vertically_integrated_moisture_divergence_max,-4.762892316663961,4.172391140530848,-0.5422437623627413,0.5568820653892625,-0.9788588609624218,-0.5365876466558147,1.3033847604202877,-0.28418240040550347
87,mean_vertically_integrated_moisture_divergence_max,-1.2377701196858861,11.525280346256958,-3.8540252543315345,-0.11920062915178027,0.6925308922335865,0.40092178768922254,-0.21866355533105847,-0.193509541066553
89,mean_vertically_integrated_moisture_divergence_max,-4.499477387188401,2.06950237967933,1.9722845263769686,0.6670590272135769,-0.6257625190511964,-0.2218228812781755,-0.0021144432311860904,-0.20823417190694574
90,mean_vertically_integrated_moisture_divergence_max,14.224111498547753,-3.7503842711076856,0.505810071980816,4.033496857685453,0.08960384660776599,-0.6835717563028081,-0.43686666220106773,0.3372931591272145
93,mean_vertically_integrated_moisture_divergence_max,-6.714690746914339,1.4617712823514404,-1.6689733290034494,1.6305836341371953,-0.30872364039715827,-0.05083134527198944,0.6797361002197352,0.5576999595623833
95,mean_vertically_integrated_moisture_divergence_max,7.132741686000421,-4.208910949361393,-1.0916905131887733,-1.059655668168953,-0.15290463979425206,2.2505548928301833,1.0155296524233768,0.308082551429611
