storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,vertical_velocity_925_max,8.624871463224478,0.25529773578989584,0.5837954548213016,-3.1054732623368424
2,vertical_velocity_925_max,5.447279551398468,-3.0889505071013406,1.9134679501246747,-0.6632388573192299
3,vertical_velocity_925_max,0.059805268197076975,0.8095979863686801,-1.7138259541558798,-0.19922331631824855
5,vertical_velocity_925_max,-4.9063323909608725,1.0117798484291378,0.7148050690459138,-0.4371934033014814
6,vertical_velocity_925_max,-0.6975023669994844,2.58485593877557,-0.9627008970916171,-2.712381332849275
7,vertical_velocity_925_max,4.642223532085114,1.095068974223024,-2.799281408255845,-2.9372359294370343
8,vertical_velocity_925_max,1.6601045080261063,1.8469308828596276,0.00801000069088138,-1.85933008526262
11,vertical_velocity_925_max,-4.229489441857301,0.6442590407466352,-1.1826278020663945,1.2203242173800388
12,vertical_velocity_925_max,-3.851187766680912,0.21432448840051513,-0.9421057542646362,0.8826769265550611
13,vertical_velocity_925_max,-6.275396764434577,0.5234559293044723,-0.46435827112157635,0.9795380759076924
16,vertical_velocity_925_max,0.05693709410369154,-0.7244883271834474,-0.695156284205152,0.8585681971577688
19,vertical_velocity_925_max,-3.1825387461549304,0.8321150537583826,-0.6984313695365021,0.02665256891585344
21,vertical_velocity_925_max,1.7833598242915323,-0.016616527729769206,-1.6223186130256477,-1.5340729606106664
26,vertical_velocity_925_max,-0.857065941383132,2.049047279241525,-1.8840803549365184,1.1920955415842016
27,vertical_velocity_925_max,-5.88974238366061,0.13182717617470485,0.4793857349501419,0.06732323166430991
29,vertical_velocity_925_max,3.1089405836107575,-3.8009860859972093,3.5801959037304525,1.3906225997166486
31,vertical_velocity_925_max,-2.2714962066474373,0.48560766294196817,-0.6386116051307168,-0.6733292400701597
32,vertical_velocity_925_max,-0.7328184671558825,-2.012110700559613,1.7621644925945659,-0.03859849881995696
33,vertical_velocity_925_max,-3.763863114654928,-0.7716755950930266,0.2910306798254156,0.6422552818606636
34,vertical_velocity_925_max,-1.7408554428274554,-3.0451158233700566,2.9929821387343485,-0.4433462453136865
38,vertical_velocity_925_max,9.133499364506912,-0.37808965552151186,0.051829099111678364,-0.8435416245580788
39,vertical_velocity_925_max,-1.8090313902063198,0.03658495505506523,0.16322539774393696,0.576095932195657
43,vertical_velocity_925_max,1.539020707591501,0.6904490229953768,-1.795354303778846,-0.14034299189596583
44,vertical_velocity_925_max,-4.604360549763161,0.3469057692039234,0.037955018677388624,0.17301751649915437
45,vertical_velocity_925_max,-7.219795910644656,0.5508190017738815,0.617572907590224,0.1705716653343128
46,vertical_velocity_925_max,-5.168314150667633,-0.3227999044322827,1.2511037450148164,0.12289174270197276
47,vertical_velocity_925_max,1.1503676264495413,1.6739225406193343,-2.9275819273367985,0.37334570493273495
48,vertical_velocity_925_max,-2.188491954165369,1.2677991753329019,-2.9302180686760506,0.41364863170404764
49,vertical_velocity_925_max,-4.133465298101314,-1.2384313090985541,1.76917690725307,0.09811119659217256
50,vertical_velocity_925_max,-3.2960300836313348,0.03523987720532873,0.4060736235481342,0.13234543320815745
51,vertical_velocity_925_max,-3.1832718030583975,1.2538086470019432,-1.1428677419436617,0.5935902025805456
53,vertical_velocity_925_max,-1.0439293301739998,-2.3233999261287717,2.767192865961133,0.9301260186563192
54,vertical_velocity_925_max,1.501023181937248,0.9760155270000387,-2.350074654476389,0.1848355390611858
56,vertical_velocity_925_max,-2.8395037183411582,-0.733112331900255,0.422365747865459,0.3101711348873259
58,vertical_velocity_925_max,0.6764648523085551,-0.5688666418167847,-0.3981742292802532,0.825838585108054
60,vertical_velocity_925_max,-4.753820434921855,-1.7789273988251593,1.9923540055672058,-0.5736234141253149
61,vertical_velocity_925_max,-2.4315461752850114,0.6875451389802452,-0.5752021921390045,0.2424628836265221
62,vertical_velocity_925_max,-2.369485817083128,-0.9835274938954099,1.6277008696793327,0.3506957611958929
63,vertical_velocity_925_max,2.6360771299165267,-7.974238590687989,4.55380098959489,0.538924097223704
64,vertical_velocity_925_max,0.21510281179876964,-2.0128688472640617,2.2363342682617238,0.06967540724292189
65,vertical_velocity_925_max,-0.5159637253549583,-1.057795632546805,2.0421167813759338,-0.11400037384438544
66,vertical_velocity_925_max,8.217910787225556,-1.6385655426441488,-5.070038332413673,6.490921097745184
67,vertical_velocity_925_max,-3.1948839839543965,0.7043746702027279,-1.390996973076392,1.0079545929594598
68,vertical_velocity_925_max,3.2029835824326427,-3.017672268387594,0.20073367554788768,0.15154430093172064
69,vertical_velocity_925_max,-0.8085933907014379,1.0300862927522003,-1.5177233490021562,0.36269229854600976
