,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
0,11.14647879708243,-0.34666266754031105,-3.19712436736948,-0.11701055136800828,1.3358440600069237,-2.095981253666867,-1.3241120767636267
1,10.375772497835513,5.445946907101668,4.425399627847857,-1.7846450453000098,-1.491657799972977,-0.2629719217098197,0.21802115253083182
2,0.11504939040395418,-1.2311275833769486,-1.3978567676194926,1.0792406713972502,-0.10586932824485885,-0.6236829641479669,0.00788169718053599
3,-4.402239640522492,0.43982785106892447,0.7044489882124287,-0.37437328608773907,0.23375531681386924,-0.03943695418230895,0.1608077612556873
4,1.3034839351267904,-3.9136199579735815,-2.9693535238338855,-0.40728449373275066,0.03465299824898645,1.1427229613867589,-0.35857956108549044
5,3.965959127477031,-1.9077220532816346,0.1305564832625508,-1.0935755842373638,0.9791421467530397,0.24875251773757304,0.5387215115521051
6,-3.4225782608848387,-0.6465630026253468,-0.48998885761525224,-0.1994811315817054,-0.30931332773321096,-0.07185584180997939,-0.013012616714000648
7,-3.1665556437351574,-0.7849025532794238,-0.7974562719339813,0.6253790343700693,-0.6194341461039798,-0.6122051247706023,0.6136473220691749
8,-4.7396194421823115,-0.4298013782677879,0.014647032431251927,-0.0907755018711247,-0.11629818458836473,-0.6284315007313201,0.4517581169870554
9,1.0246808755629455,0.8605299663630545,0.0379309784062238,-0.5258033166607897,-0.33371635830452206,0.6099328415214605,0.24817277185048253
10,-2.0939412466157212,-0.19022682404711724,-0.425737177799678,0.1560320042698194,-0.05102971805549437,-0.3695046995055535,0.17127959145116275
11,6.670140351919929,3.550028860739813,0.28624554499299676,-0.05283719768879258,0.6699393516829409,0.8934202087855269,-0.4408563447049685
12,-1.3511772485815778,-1.111294340036629,-0.9536622180978914,-0.20857135885324307,0.12976385270747517,-0.38068554537501326,0.4641242697933335
13,-5.422227302916357,0.029339007726853366,0.8510278754208699,-0.7768437800212744,0.130686724391739,-0.010363272282265605,-0.08814917171879652
14,-3.7717864065186784,-0.01497743074865658,0.06682318569593663,-0.15564775655112062,0.11625733859654669,-0.10140027822720232,-0.06482948586220598
15,-5.107828320164608,-0.5827978320422164,0.56874573536648,-0.9341395641104868,-0.06113309049173157,-0.24428549528215193,-0.2843193423153375
16,-3.7256559620511314,1.618034582143661,0.9938724009567865,-0.07958449931420268,0.4325380228135585,0.1906124240701906,-0.1636088640147838
17,-1.888500554598222,-0.8507540575025538,0.1805168047198787,-0.3687480198437335,0.05954167501701939,-0.023782989310840642,0.2993778997718447
18,-5.155294824651026,0.13541827320209465,0.5696169401258642,-0.740605721144316,0.2408429496964711,0.016911510474337824,0.3201199526777514
19,1.8061485068948198,-1.7305433646098605,-2.1822698307413946,-0.16875710842067954,-0.2658402123871271,0.5192555027579974,0.1697594053839399
20,-5.969156382072384,-0.08181925354719463,0.4533602025508617,-0.44528039264442887,0.24148497285192527,-0.04754163693165749,-0.33540663219301337
21,-4.656601789186895,0.11491742803946352,0.4068530706221612,-0.41668452278758034,0.09811406439043074,-0.351275818726506,-0.2953061174921388
22,-2.47323647666244,-1.9684570560006505,-0.8947701642590146,-0.24300271271758972,-0.017672686542961922,-0.8729297025434876,0.7332395027855324
23,-1.0102209993738456,0.751571529850653,0.6921836947840102,0.4145275852539314,0.3107080420373185,-0.3609506995253392,0.04625880785929813
24,-0.7055474490501779,-0.750335695025565,-0.7033367827728425,0.3043572483886271,-0.020519346665450622,0.7218468410201775,-0.49038781148058425
25,-3.1372626936110124,1.4138990288341549,0.41953823004416807,-0.15700586122013768,0.04713703592288042,0.17703556043449575,-0.3999972498731317
26,2.308266550232016,-0.33545177683811966,-1.2530435534349225,0.9234930075980082,-1.2060815801397433,0.09001810969235996,0.023013987036508813
27,-0.811032067955535,0.8388384088981569,0.3649099422719203,0.27808777655704253,-0.07179020900379916,0.11261758027491658,-0.2577924028765917
28,0.867456882257808,7.043189706442664,2.0629077470128503,2.260249039670883,1.2097868964427168,0.36321406712613774,-0.09235119707402875
29,-3.2109063010774803,0.7294601277461683,1.0216518920366178,-0.3752363530980187,0.6389296382400383,-0.12738882818596137,-0.35903240999740704
30,-4.223144532102491,0.7223255383787708,0.9333871312855576,-0.5051169831431408,0.28757572270650417,0.09958316195528392,-0.2939729225104604
31,-3.2892808001242484,-0.505462466744452,-0.5713001365945909,0.398242241444408,-0.6263099214420303,-0.17644581175609178,-0.15857060273141202
32,5.375718737101599,2.541929451933134,1.4363061209001158,-1.9777401747941405,-1.7568125200391334,-0.6066313335947141,-0.3872288298132128
33,-1.3481400246272701,-1.0061556764969413,-0.5774888405174139,0.12218935120078331,-0.41683581442414763,-0.32118758818740684,0.634066246306662
34,-0.6771147705500172,-1.952105088168096,-1.2475471287376785,-1.0866510230349633,0.3770585960517619,0.6261261165899709,0.010496626630413411
35,7.232940404995193,-8.640559169602431,9.028628007936662,1.8015074111051632,0.15917366833382013,0.028637309160322668,-0.31693146337508904
36,3.9357662990023847,1.4448110793043782,-1.085729877299888,2.849956386125821,0.1187813025372946,-0.26262044612205704,-0.1270245514714707
37,-0.5481645208743059,-1.8131028812945016,-2.9850361196261934,0.761797419253741,-1.552468201796401,0.5743679455366998,-1.180682231872879
38,10.206266518936804,0.09175316247046761,-1.6618555846064509,-0.6935841323736719,2.3349235357022793,0.4777979634661776,0.5927296236158888
39,1.8018409749455389,1.825454963821968,-1.4900950181983823,2.42450610249995,-1.235720923260622,0.12023072543366145,0.5189145449547998
40,-1.8125660347486172,1.685653527756745,-0.09939933797039506,1.5423547988790132,-0.001118424180592561,0.38751531525066024,0.5836916973578629
41,-3.018058211080474,0.4946709127247303,0.5075398612652599,-0.07660447117813639,0.7872876424815497,0.07079537411486789,0.24896918665217707
42,16.15068837740447,-1.3613147145664333,-1.7329419306631086,-0.47158893164422583,-0.5851385765382554,-0.06614202378066485,0.8092082752255657
43,4.849587236979543,-0.44698870540248825,-0.3917198786396743,-0.7828649027744123,-0.46146798633767894,1.1548827840666644,-0.30126437574472226
44,-4.286206734752142,-0.3661177474239136,0.31492591648184315,-0.45974042560742884,0.1837807364107401,-0.048519766007074756,0.043379798608746876
45,-3.712200822887316,1.1912629618953343,0.6356899537004617,-0.17213527420929414,0.14852206541525437,0.07994467550661168,-0.1742234878520093
