,PCA_1,PCA_2,PCA_3,PCA_4
0,10.050525513404432,0.3434397011058889,-0.7454940385654025,0.8655997674827233
1,10.979819088253079,-1.530003769962915,-0.5027158294643185,-0.8999762159887974
2,-0.625019261123126,-2.6280027229759164,0.16126436283883744,-0.1582602522208458
3,-4.161101801202429,0.6739461163448591,-0.41881767021570987,-0.5080770727511714
4,-3.75894948156104,-0.5247269147899046,0.1178838930125559,-0.046464176413172895
5,-5.698151475893271,0.2885536181254828,-0.06830377713271243,-0.0668066636505666
6,-3.371031686463221,0.005954640387369885,-0.2728294330736195,0.23899080036006565
7,-2.6169792510439214,0.02774346921221027,-0.35102516820056023,0.10099329392560244
8,-2.292849645395218,1.2385506714301253,-0.23201196969967075,0.13574420077483718
9,0.6631631056028641,-0.13288484527459093,-0.746475346154096,0.09958872798673327
10,11.719159350118403,-0.011972455312226854,-0.5291934779267071,-1.1387360525029047
11,9.723992402651465,0.26230278741829777,2.224393794188556,0.31539356404536023
12,-4.01948694254406,-0.8494551038340468,0.5823198791999602,0.06555753348170246
13,-1.8887546363505963,0.621770581706652,0.26416925550990944,0.47969989350811276
14,-3.042232592643448,-0.20072958727836304,0.49548593773781385,-0.21676808638236048
15,-3.344407185707985,-0.7821816416274295,0.8220883421433748,0.18474363366859414
16,2.2209959998064757,6.859596268769159,-2.694754986165625,-1.589095558146763
17,-2.216517589206176,-0.40252187356794855,0.13130095273905812,0.02956642017702368
18,-1.9424302327396064,1.2450228345763361,-0.2765569496980304,-0.03217413395455331
19,1.0855205281553217,-0.07237706258338324,-0.9758195730079855,-0.0838542423531185
20,-3.589384241714875,-0.016482654815954893,0.22523499854636714,0.23340868249619012
21,-2.3144900531641714,0.031822031134614334,0.5127660568935475,0.2021611076864856
22,5.388313546611581,0.8340500945043064,-2.130441175210988,0.6492806346003183
23,-4.382128207728834,-0.03172923284478438,0.5818544826812534,0.2016204799032379
24,-1.5389732545198054,-0.0687957239762757,0.1989789102977755,0.09361085542910222
25,1.3064005543509585,0.9728500924668684,0.19730785590687647,0.026209951775040097
26,-2.559055595758767,-2.1653748910822075,-0.28337107509457404,-0.01005930602784112
27,1.2483530929297162,-0.35041095462726135,0.06339543421294656,0.07071229196168367
28,-3.7863171324890303,1.4952849734916644,-0.40085400348247135,-0.5646976600540127
29,-1.2372911829420825,2.8716537518650243,-0.2075944672451181,0.34284482928462057
30,3.302498776510686,1.9386985878024412,0.5216577507257616,-1.0149646538492225
31,-3.71190788286155,-0.0675214487478837,-0.10238436095350113,-0.08810034212681332
32,17.388652086704216,3.644735555165134,-0.1775201421400166,1.8751463911004806
33,1.8681652074340498,0.17053745394879466,-0.3012919026113595,0.03769029034752903
34,-2.6696384793482615,0.12147397169396736,-0.21501381655012597,0.03443370135874249
35,6.932836807090053,-0.8760009520526235,4.006510649367482,-1.436237415429481
36,-3.9651896398523663,-0.3668348836040248,0.12657273699751662,0.29426590545572634
37,-4.492627619709666,-1.5205515789135964,-0.4155738930931991,0.16842714797406935
38,-2.816323114714519,0.10232898427366206,0.6584200740791686,0.5919608752360687
39,-5.165157067075702,-0.6603445837744862,-0.2926685960813507,0.13802922404166523
40,-5.364596985748388,-0.04490865262267169,0.503883350959215,0.30525289450269766
41,-5.761789714275971,0.10846705184224337,0.20686692899555947,0.08933251449382948
42,6.662849560545094,-9.225597274840998,-3.059759695207612,-0.2891239434523872
43,9.609959479839382,-1.7985084043265653,2.08413654733534,0.0788043172085351
44,-3.070683453803907,-0.11114953696245485,0.7908369158156993,0.4028386868143711
45,-4.7477396924257755,0.5802835131334131,-0.07685776320982263,-0.20851284177713883
