storm_number,variable,PCA_1,PCA_2
1,relative_humidity_200_mean,-0.5004584043157708,1.7754746339584777
2,relative_humidity_200_mean,1.782251079568618,1.108148569646145
3,relative_humidity_200_mean,-0.7930367288846631,-1.0660009668115085
5,relative_humidity_200_mean,-3.5235766391000953,-0.5857249877133333
6,relative_humidity_200_mean,-3.432695758691971,-0.5519647412400643
7,relative_humidity_200_mean,-2.5275478638229707,-0.5648731028564058
8,relative_humidity_200_mean,-4.084747828354912,-1.0959677067536298
11,relative_humidity_200_mean,-2.221684763369683,-0.3086549987710912
12,relative_humidity_200_mean,-1.3795128926462727,0.31219169521616164
13,relative_humidity_200_mean,-1.958865000243795,0.20266772469603092
16,relative_humidity_200_mean,-1.1508848827289213,0.2832459687380848
19,relative_humidity_200_mean,10.040589843419388,1.6159665440046416
21,relative_humidity_200_mean,1.800349449134039,4.005642059774493
26,relative_humidity_200_mean,-2.510347506548714,-0.5327631402147642
27,relative_humidity_200_mean,-1.7896440819309503,-0.019578454302992473
29,relative_humidity_200_mean,-1.2684761744402562,-0.12962096407146936
31,relative_humidity_200_mean,-3.307997535813403,-0.7951468815755837
32,relative_humidity_200_mean,-1.4935879997765442,-0.4710202097568083
33,relative_humidity_200_mean,-0.9682700381874549,-0.8227242828836296
34,relative_humidity_200_mean,-2.2727836778455304,-0.130089315126089
38,relative_humidity_200_mean,0.33362534401487554,0.8314377128838426
39,relative_humidity_200_mean,-0.45734690482168705,-0.6962882140197251
43,relative_humidity_200_mean,10.135613890563521,5.675284387159942
44,relative_humidity_200_mean,-1.3604010622242357,0.4460383607665916
45,relative_humidity_200_mean,-2.8855235165761286,-0.46280879644417855
46,relative_humidity_200_mean,-3.308922267395367,-0.6335724617797182
47,relative_humidity_200_mean,-2.142002251282746,-0.9043173144081919
48,relative_humidity_200_mean,-1.674320949512719,-0.7194205457402709
49,relative_humidity_200_mean,-1.6139708397331647,-0.1525331132261159
50,relative_humidity_200_mean,-2.08310254851827,-0.24456282318939274
51,relative_humidity_200_mean,5.565539174934634,-1.5183722831777489
53,relative_humidity_200_mean,-2.395747847125326,0.12875775869637837
54,relative_humidity_200_mean,-1.4927101306301584,-0.06598990673729234
56,relative_humidity_200_mean,-0.19514148487721156,0.9238586449237739
58,relative_humidity_200_mean,3.3504498640561255,0.1629046851524703
60,relative_humidity_200_mean,-2.962410572636073,-0.21322455516083474
61,relative_humidity_200_mean,-3.508529248253313,-0.7667589663412876
62,relative_humidity_200_mean,4.7603240868560555,0.9536219684399442
63,relative_humidity_200_mean,-3.748437052317078,-0.8858551639320869
64,relative_humidity_200_mean,-3.4741744895365954,-0.08444104797733368
65,relative_humidity_200_mean,-0.926001024031933,0.7373456913440497
66,relative_humidity_200_mean,0.8455932290931244,2.5413364128718685
67,relative_humidity_200_mean,-1.5515243766911249,0.01874987544907375
68,relative_humidity_200_mean,7.226703514239996,3.272185126929017
69,relative_humidity_200_mean,6.909244844703649,1.8148922180521208
71,relative_humidity_200_mean,-2.5502639015400113,-0.6168356815767398
72,relative_humidity_200_mean,0.3926799458993752,0.5224127682790404
73,relative_humidity_200_mean,9.354403681774194,0.7145383467877082
76,relative_humidity_200_mean,-3.5968559348766154,-0.9755145898104444
77,relative_humidity_200_mean,-2.897959636662308,-1.0589474364655496
78,relative_humidity_200_mean,-1.8155271051831303,-0.25494310915095164
79,relative_humidity_200_mean,-3.374540152073099,-0.42163658439883406
80,relative_humidity_200_mean,-4.028100867216377,-1.1729817280434598
81,relative_humidity_200_mean,-4.044324790214333,-1.0616626617966554
82,relative_humidity_200_mean,-3.941717621050104,-0.9467839482810751
83,relative_humidity_200_mean,-3.9563798873851304,-0.7952090330184283
85,relative_humidity_200_mean,7.714309692450725,-3.207937235908173
86,relative_humidity_200_mean,33.72094030315732,-5.0171457127043215
87,relative_humidity_200_mean,-0.4787599628373379,-0.4533412968509386
89,relative_humidity_200_mean,4.953693125306723,2.394230192041128
90,relative_humidity_200_mean,-2.6044111488382056,-0.6461899286360128
93,relative_humidity_200_mean,-1.1674930735709599,1.3452443991746332
95,relative_humidity_200_mean,-3.4655926448597176,-0.7347718541324897
