storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
38,vertical_velocity_800_max,0.4412715430269628,1.3506056978449965,-2.6053006898606617,0.6077040993384403,-1.6117102359629745,1.4823316082660158,-0.4703013173832652,-0.4155254791560277,1.6085103396808738,0.5609541175620897,-0.0376673822889828,0.10400602480295183,-0.133526970849995,0.32426707344538386,0.5598238490618422
39,vertical_velocity_800_max,0.1763501958052578,-0.5250879789213617,0.40343134719323626,-0.11139286571340636,-0.22784336975069122,0.4910141647595257,-0.844934841611077,-0.030998471060000626,0.030295629611227875,-0.3793970189522645,1.10970452071328,-0.09674356762365889,-0.23196591260229799,-0.4188499446125272,-0.6176078204692491
43,vertical_velocity_800_max,1.9674405830509505,3.298001702524689,-3.058126140743623,2.854940673839294,0.21061175448551245,-1.1417382739665374,-0.29653330006720496,-0.2481595384247233,-0.14136896360434134,0.06639993682907232,-0.6673508853258987,0.3310246315658849,-0.22705229843621197,-0.05827900874831207,0.18771673478143605
44,vertical_velocity_800_max,-1.3374192518045187,-1.223644265532855,-0.8418823815790804,-0.23220986561046159,0.9101364572228234,0.8670119593189053,0.49369464848702643,0.1552443437119158,0.024590557124010353,-0.8267947097323657,-0.17450361617769225,-0.30450483475379647,-0.19590290498491572,0.1555006606768467,0.005112909883775252
45,vertical_velocity_800_max,-1.6329241139019652,0.32252013270545216,-1.4671577202183048,0.5790445186847063,0.5311427532075846,-0.11104034307003476,0.29200426573598587,1.3949841222158172,0.3893004600926141,-0.22749397995297313,0.16872958639651586,-0.2059305706907636,0.08718859104888456,-0.06270456272051783,-0.027276027664169703
46,vertical_velocity_800_max,-2.3807836434603424,-0.12535992703179066,-1.1675183123040012,1.3229422257731862,0.47787956977539103,1.06455020827892,-0.08400258109404346,0.04351552211204037,0.12005157492744428,0.1746651611209892,0.09087048127479579,-0.1874290070331557,0.3114745792628423,-0.3121391650444857,0.2560127152530595
47,vertical_velocity_800_max,-1.7603776470734358,-2.432414767008606,1.172456466950192,1.3467424354896658,-0.01877992339163573,-0.05743502610074503,0.4956517904874235,0.37028547059085254,-0.5348655097214837,0.3910908831857731,0.5360131635037134,-0.6787282250361766,1.0790132905313718,-0.02579731815756716,-0.527467421944349
48,vertical_velocity_800_max,1.2685293853615627,-4.91605055629311,1.527804567104501,1.7273788831814747,1.3921474615581408,0.3813763902753512,1.0643708472780704,0.5016600951542274,-0.04295732512543165,-0.08459682555813808,0.05152351974470722,-0.13344216779264143,0.31968666369687293,-0.41248250287662286,-0.025848845271379085
49,vertical_velocity_800_max,-0.9211651336472164,-0.06609387768466933,-0.1734223681177306,0.08262678410474725,0.28829465564827517,0.6366986856483157,-0.25794116523076555,-0.12553809675681338,-0.24271241266509117,-0.04840787579334899,0.09882885598780146,0.02968621671646219,0.5097682791111251,0.19697273067249585,-0.05791611058057253
50,vertical_velocity_800_max,0.2235494625047588,0.9960945035890065,-0.6180069929584036,-1.12541020595922,0.13586148310953447,0.29330076898596363,-0.5225927237742641,0.025439540772852858,-0.32138181917155495,-0.0819222656468448,-0.4185749029724776,0.5544717570989341,0.2235486699248949,0.339231505947526,-0.2291279843415052
51,vertical_velocity_800_max,1.5182043290143257,-3.161324251124779,-0.1820537969495182,-0.7757101972352436,1.8106144401964002,-1.3363970582648264,-0.1240206050819357,0.39819694415072243,-0.7588287692229537,0.26975301996045575,-0.013255441705861296,0.10848086702157905,0.053152708217483705,-0.3557287545039454,-0.013479232157154903
53,vertical_velocity_800_max,-2.640091584772691,3.1136333859694183,-0.08017653807660675,0.7764516803790252,-0.09194931482566612,0.09185300150248595,-0.8430763153558788,-1.1808924567732455,0.7408292631040329,-0.8921812057052356,-0.0362341727677578,-0.4792750268932806,-0.2529084827170747,-0.7995299028146723,-0.4035221234988973
54,vertical_velocity_800_max,1.5651574454675814,-0.8646944905913606,-0.5321610582365137,-2.792627819933452,0.08172128034226364,2.6661247193897855,-1.4378188386073514,0.4660188358278212,0.9957139305731622,-0.21232094253524916,-0.3502984016621554,-0.04781255707459743,0.06579473752303534,0.19154366061436043,-0.24964647735063544
56,vertical_velocity_800_max,0.01369021441287354,1.1478921173128802,-1.321845352375887,0.1288457871806036,0.9887254686445408,-0.389440701650117,0.12569400933860952,0.22405288524241265,0.360962501197116,0.08745190266200095,-0.30727861775499404,0.3387062639587284,0.12648570786793414,-0.29808608035598916,-0.11656636723799302
58,vertical_velocity_800_max,2.8955146062677897,-0.7922819668077792,0.5566290800062353,-0.44552768352052785,-0.9350309182767798,0.9550618402716131,0.13167187307855857,-0.0629069407951603,0.4621023560766434,-0.42145350729782916,-0.11343865018041115,-0.1154331589792334,-0.6186244720321397,0.18699086709954,-0.24301944255559882
60,vertical_velocity_800_max,-2.0248113733204725,0.26025545802067895,-0.2765171410463974,-2.0288346807053674,-0.3703612406916324,-1.1967697731987945,-0.6065100783085646,0.25845695691014897,-0.6249270124024405,0.06544229374189754,-0.07909640528587036,0.05051086711987514,0.6476457288968422,0.26795705886207305,0.45379276941926483
61,vertical_velocity_800_max,4.010255725857567,-2.214367742355372,0.12088485790398092,-0.16412706167497423,0.6702856436677889,-0.8382570668906243,-0.4887352355057265,0.23350790781363934,0.5397473979370595,0.29728929457143477,0.7914334721809421,-0.05732884537782273,0.13654515989993044,0.5970962037763246,0.0968724299023315
62,vertical_velocity_800_max,0.783999287247571,0.14191190441361512,-0.010944762167536537,-0.8664690741411653,-0.1007408247251227,0.4753728903337236,-0.4103389824759189,-0.8509302986052857,-0.8536515979243395,-0.165373977739786,-0.15389511766896585,-0.2051365488573449,-0.03299927627603906,-0.2670072835854906,0.03555546271873527
63,vertical_velocity_800_max,-7.150609640598759,-0.945288440500599,-1.9664087644081618,-0.6681314459242673,-1.2335416161298753,1.0705070219777573,1.6243449303181836,-0.5393745848536158,-0.5481022636600461,0.7782703033841311,0.3596663244811588,0.04348959167432356,0.041260085989519496,-0.3868390885277992,0.18574420682268294
64,vertical_velocity_800_max,-4.064077448970133,1.425343575107704,0.8891958767196487,0.43980542273831125,0.05110246639030531,-0.18460697371061963,0.935704636724331,-0.448836944653958,0.266049983057183,-0.31875617500316294,-0.37512741185728304,-0.2732952367828326,-0.04215478538979888,0.3311069895633517,0.015813470644509425
65,vertical_velocity_800_max,-0.5228694772361158,1.1036247032380346,-2.9581752000466617,1.037142305431897,0.8336521956109868,0.7737144098261631,0.34821697222343423,-0.7522576672421671,-0.7890432852327015,0.6232150723599238,0.24068065877083436,-0.4650340391382433,0.2137999985634764,-0.2733569691735877,0.02539921515000346
66,vertical_velocity_800_max,-6.900118716782793,8.939723296348054,2.6502809984836784,-1.533107996491162,0.5005047146552148,-0.929774478622164,0.43335599904430644,0.7311817745008996,1.22265422791098,1.0402009766841218,-0.46444497250374683,0.32559873791372995,-0.3804417594656697,-0.5615588411491856,-0.37994274157367836
67,vertical_velocity_800_max,-0.5045949261213621,-0.8086043772365242,0.045154483287070654,-0.41202900458732467,-0.10727160339003762,-0.32864816224797283,-0.2432727326680711,0.18696957600699735,1.4000622490155545,0.07925588911819395,0.21024046547421965,-0.31457195658464443,-0.296577590895926,-0.4246256686993711,0.1628480293386111
68,vertical_velocity_800_max,1.1319674238299555,1.137660100955494,-0.3703979984327759,-0.17812297717815495,-1.2851023744047105,-0.14648282823871775,0.7924263131319499,-0.6475131938079438,0.13935365975161723,-0.6305243653345576,0.1649882657932277,-0.19372445811075348,0.6338478231684075,0.3695209842642444,0.37917747638711863
69,vertical_velocity_800_max,2.409223986988997,-0.5926568777612529,0.398221106053382,-0.542590518755626,0.530337843228684,0.2910047239173748,-1.0113351676817752,0.9538427133621228,0.4392677733428623,-0.20656497292795514,0.19411647262879259,-0.29371841893692285,-0.1290572177766513,-0.3129091435277961,0.3389147613238248
71,vertical_velocity_800_max,-2.4163607451530433,1.0006827226259023,-0.7426600352111573,-0.4677504622524243,0.07232501276760253,-1.5574183639045127,-0.40937153099452533,-0.8363447200673141,-0.8924591535984916,-0.4322572479006989,0.43643668229409416,0.27975712208045145,-0.6065289448291409,0.7958486626353517,-0.3610534614600007
72,vertical_velocity_800_max,-0.6870108652215763,-0.46966901913002573,0.269977844195677,-2.4859224355083285,-1.0799380781104893,0.2313169501150146,2.4179840381022344,-0.17122235053959106,-0.040754148163151954,0.04189862169819727,-0.21568212387493912,-0.1285304537420102,-0.09010868498929836,-0.20325083131870803,-0.46020149811828054
73,vertical_velocity_800_max,-1.161116819236945,2.078408834749625,-2.968972906234566,-0.8879818439549741,1.6571876757957678,-1.4260856919071019,0.2730347110402049,-0.5839792429586576,0.5734666754858172,0.2508681884193968,-0.21300486704423163,-0.9214164231030132,-0.3156065315658106,0.9344940455420596,0.056383706065245176
76,vertical_velocity_800_max,0.18429729827734342,-0.5933992637857681,2.865658680542873,0.692904551593666,-2.166908259075498,0.42692446389682354,0.04710130775385443,-0.5077046454854334,-0.4311876356942819,0.0953045379582258,-0.3978304179934219,-0.004100341340240668,0.21155589779053527,0.32364681053020355,0.5607008190485355
77,vertical_velocity_800_max,0.10054953757641247,-2.288285092063602,1.1362017810240244,-1.2306867046059506,0.18770580550114413,0.9093292377483133,0.24738542199363392,0.4021091167247253,-0.007414406827517722,0.1915004765272647,0.3286898616331614,0.05744288092927911,-0.39224859803761636,-0.24372332910436034,-0.10221648472622054
78,vertical_velocity_800_max,0.5981937310820548,0.8154044766426052,1.226668220115162,1.6523489731205494,0.028144257970793528,-0.4895299944997074,1.2674421152274118,-0.05047433340749519,0.17929538925022992,-0.14185348049527627,-0.6379130227731692,-0.4383593284853247,-0.20543614872121435,-0.10517811548514477,0.3698864025052531
79,vertical_velocity_800_max,-4.677243613487628,5.155098706883033,0.15373845859769097,-0.006950125172033174,0.45516778807016156,1.3076290794459067,-0.5000550495210899,0.4315121002067482,-0.898479338375443,0.4375680525445582,-0.10849750282117394,-0.6241764381135031,-0.09780479995969202,0.018401077812884283,-0.04838595399155651
80,vertical_velocity_800_max,-2.397690192716729,-8.121630148658548,2.8703827480349884,0.10530664470928013,0.9270697376667054,-0.6290930952318744,0.2968144327543815,-0.9289458602664188,1.086566501457353,0.8322817722692185,0.2444800777183052,-0.18744148263711094,-0.667477050661647,0.28441243159681645,0.27752127849587765
81,vertical_velocity_800_max,-5.937968548158388,-3.965679659191364,1.5887698190315453,1.4500753961010802,-1.5007656183169553,0.16993459740039646,-0.8679021224098239,-0.775994142115044,-0.5851494458930078,0.597669665955382,-0.8343639175747177,0.07468571054255399,0.22428626410355743,-0.0023267660759856024,0.04365220306264065
82,vertical_velocity_800_max,-3.3082382735703497,-2.7954523708925634,-0.544807341601348,-0.5835787043642208,1.1120859567823962,0.7337800752711672,0.73707646248636,1.0165539660978498,-0.8596944427914402,-1.1090197643322792,0.05619448592854291,0.8327752836737898,-0.014798085439987037,0.4019357986182253,-0.21519992223272658
83,vertical_velocity_800_max,-7.479272101003902,0.3540910789136128,-0.4734071221757804,-0.8803315253487125,-0.5575496864800368,0.14825601584611037,-0.1151169167560272,-1.265429246478708,-0.6840963850025931,-0.6776553453477051,-0.4481144671568731,-0.16235658924216662,0.2768343998838894,-0.24398093755085493,0.12358047237296711
85,vertical_velocity_800_max,12.041362873644907,1.8428018911982167,1.223468761320258,-1.684570214012953,-2.302829302001054,-0.22471425602002554,-0.3551755564796342,0.5414324944097514,-1.280908790836986,0.8039616516136748,0.03634930041674879,-0.7492819119733378,-0.16487177718751594,0.09672705614186525,-0.28303006113383805
86,vertical_velocity_800_max,22.53929531131049,-2.3967522879084333,-2.3657825238753385,-0.5926169417487303,0.029270440684526014,-0.26514993169533,0.5700388988190853,-0.18020483372226298,-0.20934026426653246,0.8778394706728015,-0.11199870306177066,0.001616019703016682,-0.1071516672816409,-0.37302409433877104,0.13386367396203103
87,vertical_velocity_800_max,4.01119187383659,-1.0516403531188052,-0.906234128055697,1.220981795574705,-1.0797330536444396,-1.0909846022170993,0.25064083611437793,0.1660542411755488,1.7119559360427006,0.004462694654533909,-0.3744286482012996,1.1312419412436745,0.5407089118520939,0.1277738042299746,-0.5142151662531848
89,vertical_velocity_800_max,7.419658497307349,2.6080309725962145,0.7110225348165738,2.0998710986254,-1.4190276558003485,-0.9832799426506288,-1.480315200007974,0.04853847712546161,-0.2550662277429593,-0.3630211243720422,0.7136172550264587,-0.024223594740708666,-0.14611953492845411,-0.05276182450098872,-0.28292438242936
90,vertical_velocity_800_max,-0.6362212149766024,0.45149970343735035,0.2611743059450593,-0.6078955390897622,0.5791138703269594,-0.3187839122545134,0.29051758771931546,0.15231720457914183,0.26360407069726205,0.13543040076110163,0.06317417542980842,-0.017622980714776824,0.3639699960070774,-0.14283969837499416,-0.14086203909162678
93,vertical_velocity_800_max,12.711391276971703,6.163323112742176,3.384488440303536,0.9597534852493284,2.592718637712238,1.3860527768151671,0.7016230695155794,-1.2659342504013547,0.17068648883978202,-0.22398391983290605,-0.3163708857732528,-0.3250151502474934,0.3147854509976775,0.5696991892668202,-0.07701416417130774
95,vertical_velocity_800_max,-2.3737639368943952,-0.30603697233087757,-0.5650777137854553,-0.5000077075365392,-0.7706932627338483,-1.1062441033294161,0.9138235656377913,0.20504106149252185,-0.08893385274940856,0.546008373703668,-0.04984265842675757,-0.16189703615912376,0.19249766760969217,-0.05912407936445033,-0.15779933809767863
