time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,vertical_velocity_925_min,4.4831582865351765,-0.9836409769073754,1.0372852835038764,-1.4102368815266826,2.7737822830900036
2,vertical_velocity_925_min,5.2882745272095155,-1.7583310734057316,0.6910531202091649,-1.768659761641484,2.2062738338838495
3,vertical_velocity_925_min,5.703372391422344,-2.4274515501941702,0.5159974591099287,-1.943290272566231,1.2507784155450903
4,vertical_velocity_925_min,6.10058673411397,-3.145083440679611,-0.12305737625689701,-1.5547455661010094,0.2047028829806724
5,vertical_velocity_925_min,6.19400157018018,-2.5099386463075057,-1.139127472259959,-0.5315353349619181,-1.023620223267825
6,vertical_velocity_925_min,6.081226205397123,-2.105357128776635,-1.5724292226723422,0.44034368929957024,-1.874742993805799
7,vertical_velocity_925_min,5.923145940350819,-0.9899566976298185,-1.028251826743601,1.0564848627314236,-2.150231907880571
8,vertical_velocity_925_min,5.227623059965577,0.29143809793742464,-0.09757990272071473,1.7770187956697627,-1.310989852382223
9,vertical_velocity_925_min,4.5794832544747495,0.9717741870318222,0.8626431318041252,3.1958138675218475,-0.11994387920141927
10,vertical_velocity_925_min,2.8499434160957047,1.8955684497988687,1.321858745219021,2.4887094083742083,0.6289270140987723
11,vertical_velocity_925_min,1.9422257216583485,3.045363869943865,1.541923100471124,1.413109045765862,1.097347225762344
12,vertical_velocity_925_min,1.3435338184217185,3.5134257328514535,1.4612348092024448,0.2837981445208856,1.3013473952187558
13,vertical_velocity_925_min,-0.022667950019378942,3.8523338945162977,0.6125813246390235,-1.3899296695626955,0.7997522607782479
14,vertical_velocity_925_min,0.14156765362052323,3.9282669476237957,-0.35707733185512025,-2.4950480283505603,0.14378166395320421
15,vertical_velocity_925_min,-0.43440145651156786,3.4627358501571974,-1.8946495052002283,-2.7623669211020445,-0.5130167667999068
16,vertical_velocity_925_min,-0.3913762482898813,2.8688773133229275,-2.6413048125669505,-1.5523479572427186,-0.636983927754556
17,vertical_velocity_925_min,-0.019691209001152704,2.334543709844605,-2.4545282549753322,-0.4699970992190375,-0.6961338664036502
18,vertical_velocity_925_min,-0.789853205726721,1.2296756305550391,-1.7665628666276272,0.38290368612481945,-0.018197783611957945
19,vertical_velocity_925_min,-0.8857900929962406,1.0743121930047415,-1.2739588641124011,1.3937662355887421,0.5540620791753714
20,vertical_velocity_925_min,-0.6178966353962774,0.6707783730043178,-0.5952877210313752,1.9072982329528427,0.4311928253031212
21,vertical_velocity_925_min,-1.056345165414914,0.08634961812311985,0.7673232597287668,1.7216116704795115,0.03664475291187484
22,vertical_velocity_925_min,-1.0531491432106457,1.0388904272795287,1.6965447953977297,1.1784156150255072,-0.30244275002898724
23,vertical_velocity_925_min,-2.3441014200333616,0.2749855430516008,2.7551457720500685,0.19806698640474327,-0.2385067158864111
24,vertical_velocity_925_min,-2.678647965681262,-1.1260022331748971,2.4785260835855945,-0.4585761426367161,-1.1584403191071542
25,vertical_velocity_925_min,-2.6414874036405322,-0.6620337841658933,2.4625670411911638,-1.1569276418173675,-1.8480233224462597
26,vertical_velocity_925_min,-2.6751857721841303,-0.243466778913787,2.073753217039684,-1.3754124833818095,-1.7668397172301697
27,vertical_velocity_925_min,-3.2590315030766854,-0.4841725466773327,1.239274589450976,-1.0509632561938458,-2.1052827573998036
28,vertical_velocity_925_min,-3.641509974997327,-0.8461043332505607,0.12552667808521384,-0.5080593999226063,-2.156514132121681
29,vertical_velocity_925_min,-3.699366472352551,-1.565876397220365,-0.6647291362712586,0.5686481293078318,-1.5694623060515465
30,vertical_velocity_925_min,-4.160505404831158,-1.4760281731087885,-1.771121740773276,0.8482745446200148,-0.46399218754825167
31,vertical_velocity_925_min,-4.203726463062412,-1.0831630478088963,-2.242037977778516,0.9537496109922828,0.6824758806916488
32,vertical_velocity_925_min,-4.262507068629744,-0.8972769829714534,-1.7260249387354796,0.6660602832331136,2.116151468089534
33,vertical_velocity_925_min,-4.113589464181859,-2.2253811444193623,-1.0442598931637146,0.7398345026766086,1.739161001828012
34,vertical_velocity_925_min,-4.173687015555467,-2.310749007475898,-0.07309276632435215,0.17031552461712196,1.8760938684400892
35,vertical_velocity_925_min,-4.247988115372872,-1.9604187796865633,0.13756731892344234,-0.38244951453378684,1.341358170723466
36,vertical_velocity_925_min,-4.485637429279608,-1.7388871152719607,0.6842758804577959,-0.5736769051461843,0.7695323864541118
