,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,4.395442,4.0678906,4.0247593,4.062018,3.9966033,4.1025763,4.1620674,4.24198,4.063614,3.9411173,3.7316601,3.4657104,3.397134,3.3575542,3.268595,3.1711743,3.0994525,3.1726472,3.273237,3.4392679,3.6721134,3.8765574,3.9454463,3.9376826,4.249205,4.1819186,4.090669,3.9927301,5.001444,5.165959,5.2978344,5.4270864,5.4548535,5.531535,5.678778,5.8818016
1,2,2.197223,2.0920854,2.0653253,2.0519927,2.217967,2.2858057,2.3154154,2.3870795,2.4886901,2.6917958,2.9164083,2.9847825,2.877415,2.8588092,2.9326804,3.1103742,3.2501657,3.3332655,3.7866724,3.888816,4.0058866,4.089203,4.1231484,4.0762563,4.000227,3.959987,3.827959,3.709395,3.5905557,3.620726,3.5325534,3.5572493,3.4901297,3.449151,3.3483596,3.357567
2,3,3.4399562,3.2991977,3.1180546,3.0199227,2.9979112,3.0072448,3.0721345,3.2501428,3.587962,3.9131854,4.1182175,4.39397,4.4806395,4.452356,4.40658,4.3044777,4.2180142,4.2929025,4.3872166,4.3933816,4.252659,4.143949,4.40702,4.4356327,4.416702,4.227527,4.19162,4.0316606,3.9767127,3.841553,3.84971,3.9344041,3.951154,3.9339597,3.9385345,4.0806885
3,4,8.178181,7.9993014,7.5095534,7.379225,7.224095,6.768602,6.6572795,6.597886,6.2050033,5.738165,5.4794526,5.3907766,5.4045806,5.5403767,5.498696,5.080194,4.940959,4.787048,3.846284,3.8452492,3.8979795,4.013652,4.116829,4.1593766,4.153469,4.0546036,3.967653,3.7793534,3.5545127,3.4097931,3.435897,3.8359182,3.9882164,4.019239,3.8425426,3.6109285
4,5,10.375896,10.372459,10.682571,11.08457,10.401931,10.191805,9.742579,9.490349,9.136354,8.97138,9.010549,9.065504,8.797178,8.453752,8.291503,7.9657125,8.011371,7.423074,7.0476522,7.146162,7.309602,6.805493,6.6593957,7.2788477,7.051359,7.0025773,7.211592,7.0184727,7.4379873,7.61617,7.957812,8.458768,8.231276,7.958116,7.700492,7.5663157
5,6,3.6803117,3.3067997,3.0503743,2.8930006,2.764662,2.582578,2.0222626,2.0377321,2.042034,1.9494679,2.1285243,2.2717388,2.2511377,2.286855,2.364139,2.3452835,2.4570851,2.3528962,2.296795,2.9005752,3.1647766,3.3316865,3.431491,3.5607638,3.5745132,3.5532808,3.5581145,3.5168924,3.5851607,3.5987983,3.145457,3.131622,5.2390394,5.112084,4.9311004,4.9016056
6,7,3.2304673,3.3730428,3.483119,3.6588173,3.6338203,3.2847335,3.090403,6.6040516,6.6133523,6.7533464,6.820431,6.707554,6.770994,6.71062,6.7309747,6.7011194,6.43875,6.193007,5.8825316,5.6096034,5.4733806,5.2555056,5.122763,5.1886973,4.9806767,4.928335,4.708139,4.57659,4.4509892,4.4223204,4.303318,4.245339,4.2724395,4.1416764,3.8459437,3.0241728
7,8,1.7796997,1.7580374,1.6691983,1.5817906,1.5526342,1.5070448,1.357681,1.3955122,1.4334549,1.4775544,1.465023,1.3975071,1.2881734,1.193953,1.170762,1.1994783,1.1109753,1.0094222,0.7728591,0.65115386,0.55101895,0.5604953,0.68276715,0.81953275,0.9316667,0.9454201,0.8879895,0.878674,0.92926514,1.081058,0.9854138,1.1534113,1.2246425,1.200135,1.1575098,1.0001376
9,10,5.274505,5.371148,5.4299383,5.363637,5.434437,5.451681,5.3371663,5.1258206,4.9907436,4.920221,4.9933014,5.195567,5.2695904,5.3219447,5.2705946,5.2674913,5.1718063,4.9539065,4.726974,4.5263796,4.439017,4.392379,4.349582,4.154236,3.7715194,3.506787,3.386484,3.744006,3.8498366,3.8786297,3.891027,3.76272,3.683709,3.6061585,3.8311524,3.8337965
10,11,2.6040864,2.1981766,1.4781317,1.1839669,1.1000655,0.9542897,0.8962015,0.92820233,0.8816786,0.79547185,0.7642072,0.7613045,0.75524706,0.5914428,0.5245242,0.5009045,0.58102345,0.8859488,2.061423,2.729358,2.83866,2.5571642,2.6567411,2.7016056,2.7392182,2.4455564,1.93894,1.4189625,1.3427402,1.3412104,1.4264234,1.397175,1.3350537,1.4621048,1.3704963,1.3133861
11,12,4.969826,5.2917957,5.5222287,5.722831,6.1354423,6.384682,6.5742044,6.772651,6.8310313,6.037706,6.225798,6.300251,6.3256183,6.4432697,6.639011,6.7862782,6.912958,6.8878117,6.6889224,6.485552,6.455197,5.924594,5.7259235,5.5670342,5.497239,5.4942603,5.559575,5.703206,5.48918,5.2666035,5.1666594,5.241864,5.0599637,4.9677463,8.339425,8.268277
12,13,2.2041876,2.1676257,2.1986399,2.1156642,2.2323031,2.3268678,2.3805988,2.2991045,2.3075721,2.271987,2.2674844,2.3032289,2.3851905,2.3628886,2.4103673,2.5648096,2.7417073,2.8632245,2.9506357,3.0564063,3.182762,3.393287,3.610035,3.7911503,3.827792,3.8911848,3.9288733,3.8249576,3.9754813,3.9965742,4.026082,4.024159,4.0544505,3.9814472,3.8997893,3.7473726
13,14,1.8978217,1.7774812,1.9969391,2.0037236,2.2616482,2.3917253,2.5923018,2.8930314,3.0597534,3.157397,3.1839037,3.1324127,3.205511,3.2769718,3.146029,3.0122454,3.0689657,3.0683343,2.315238,1.9645071,1.8428171,1.7621756,1.6791565,1.5816383,1.7906399,1.9029044,1.9124374,1.7932404,1.6639421,1.6595582,1.7600852,1.828736,1.8014357,1.7803459,1.9247104,2.146216
