lon_east,lon_west,lat_north,lat_south
306.307404,298.307404,48.769184,40.769184
308.976837,300.976837,49.228519,41.228519
311.157898,303.157898,49.501019,41.501019
311.690399,303.690399,48.719952,40.719952
313.916504,305.916504,48.875923,40.875923
316.953461,308.953461,49.812969,41.812969
320.440643,312.440643,50.753292,42.753292
324.666229,316.666229,52.125038,44.125038
329.293579,321.293579,53.946743,45.946743
334.239471,326.239471,56.074974,48.074974
339.05191,331.05191,58.752125,50.752125
341.965302,333.965302,62.372433,54.372433
347.036163,339.036163,63.196121,55.196121
351.56604,343.56604,64.422897,56.422897
355.62674,347.62674,65.627609,57.627609
358.496429,350.496429,66.573467,58.573467
1.041626,353.041626,67.221115,59.221115
3.134766,355.134766,67.745869,59.745869
4.416117,356.416117,68.424316,60.424316
5.694252,357.694252,69.028114,61.028114
6.004548,358.004548,69.342743,61.342743
6.664774,358.664774,69.740295,61.740295
8.056893,0.056893,70.276878,62.276878
9.199498,1.199498,70.932755,62.932755
10.620776,2.620776,71.645813,63.645813
11.71368,3.71368,72.280411,64.280411
12.817515,4.817515,72.8862,64.8862
13.774896,5.774896,73.464142,65.464142
13.750998,5.750998,73.854294,65.854294
12.670982,4.670982,74.137016,66.137016
11.031648,3.031648,74.038025,66.038025
10.099452,2.099452,74.073021,66.073021
8.826842,0.826842,74.091377,66.091377
6.999807,358.999807,73.990417,65.990417
6.009066,358.009066,73.954651,65.954651
5.244671,357.244671,74.050591,66.050591
3.811523,355.811523,74.236023,66.236023
2.55014,354.55014,74.483246,66.483246
0.59137,352.59137,74.624489,66.624489
358.127563,350.127563,74.535187,66.535187
356.415009,348.415009,74.06839,66.06839
355.062531,347.062531,73.238998,65.238998
353.529205,345.529205,72.565819,64.565819
352.766235,344.766235,71.770554,63.770554
