lon_east,lon_west,lat_north,lat_south
277.15271,269.15271,37.126343,29.126343
277.052338,269.052338,36.175365,28.175365
277.059937,269.059937,35.747383,27.747383
277.489227,269.489227,36.098255,28.098255
277.939941,269.939941,36.87077,28.87077
278.559143,270.559143,38.310276,30.310276
278.798523,270.798523,37.598068,29.598068
279.068787,271.068787,36.647377,28.647377
279.553467,271.553467,35.772678,27.772678
280.486755,272.486755,35.753094,27.753094
281.521851,273.521851,36.035233,28.035233
283.194366,275.194366,36.861012,28.861012
285.70752,277.70752,38.21373,30.21373
288.828674,280.828674,40.217735,32.217735
291.425507,283.425507,41.827843,33.827843
293.658722,285.658722,43.26236,35.26236
295.843536,287.843536,44.90659,36.90659
297.987183,289.987183,46.392284,38.392284
300.35437,292.35437,47.576286,39.576286
303.056183,295.056183,49.250061,41.250061
306.098541,298.098541,50.796822,42.796822
309.501465,301.501465,52.285519,44.285519
313.228516,305.228516,53.633041,45.633041
317.192688,309.192688,55.131119,47.131119
320.99585,312.99585,56.135941,48.135941
324.786194,316.786194,57.041588,49.041588
328.328247,320.328247,57.971153,49.971153
331.657745,323.657745,58.531185,50.531185
334.972137,326.972137,58.923325,50.923325
338.153259,330.153259,59.277237,51.277237
341.118286,333.118286,59.299973,51.299973
344.108032,336.108032,59.232262,51.232262
346.95752,338.95752,59.018772,51.018772
349.384735,341.384735,58.92543,50.92543
352.157166,344.157166,58.888744,50.888744
355.470947,347.470947,58.843487,50.843487
359.814087,351.814087,58.570221,50.570221
2.958923,354.958923,58.886345,50.886345
5.547139,357.547139,59.993332,51.993332
7.364009,359.364009,60.745369,52.745369
8.736503,0.736503,60.918701,52.918701
9.629378,1.629378,61.537918,53.537918
10.751422,2.751422,62.153103,54.153103
10.685934,2.685934,63.149918,55.149918
10.302034,2.302034,65.21286,57.21286
15.060984,7.060984,66.914524,58.914524
17.331321,9.331321,67.544144,59.544144
21.142967,13.142967,68.352943,60.352943
23.200285,15.200285,69.120819,61.120819
24.174757,16.174757,69.88942,61.88942
25.741249,17.741249,70.572212,62.572212
