lon_east,lon_west,lat_north,lat_south
291.717285,283.717285,49.557716,41.557716
292.790344,284.790344,48.869759,40.869759
294.428894,286.428894,48.372292,40.372292
296.329285,288.329285,48.12241,40.12241
297.551086,289.551086,47.51395,39.51395
298.69043,290.69043,47.192234,39.192234
300.111145,292.111145,46.848434,38.848434
301.550232,293.550232,46.485073,38.485073
303.628113,295.628113,45.719681,37.719681
305.88913,297.88913,45.389198,37.389198
308.303436,300.303436,45.165695,37.165695
310.485046,302.485046,45.138649,37.138649
312.960419,304.960419,44.761063,36.761063
315.710602,307.710602,44.956264,36.956264
318.409058,310.409058,45.421375,37.421375
320.982452,312.982452,45.919384,37.919384
323.806702,315.806702,46.836979,38.836979
326.221039,318.221039,47.761303,39.761303
328.508881,320.508881,48.469711,40.469711
330.950378,322.950378,49.211197,41.211197
333.548126,325.548126,49.963833,41.963833
335.821777,327.821777,50.628262,42.628262
338.302032,330.302032,51.424164,43.424164
340.671875,332.671875,52.246208,44.246208
343.546051,335.546051,53.171032,45.171032
346.511963,338.511963,54.25127,46.25127
349.301453,341.301453,55.347973,47.347973
352.023071,344.023071,56.193554,48.193554
355.148621,347.148621,56.837048,48.837048
358.247772,350.247772,57.561749,49.561749
1.442993,353.442993,58.047195,50.047195
4.602043,356.602043,58.426781,50.426781
7.871889,359.871889,58.786533,50.786533
11.206257,3.206257,59.093899,51.093899
14.775881,6.775881,59.216953,51.216953
18.281682,10.281682,59.062977,51.062977
21.652658,13.652658,58.967556,50.967556
24.569624,16.569624,58.896782,50.896782
26.774446,18.774446,58.686138,50.686138
28.946129,20.946129,58.4217,50.4217
30.831316,22.831316,58.56086,50.56086
32.557949,24.557949,58.513081,50.513081
34.437273,26.437273,58.269089,50.269089
35.972809,27.972809,58.043968,50.043968
37.449718,29.449718,57.577118,49.577118
38.618118,30.618118,57.52845,49.52845
39.771843,31.771843,57.340118,49.340118
40.658146,32.658146,57.194462,49.194462
41.314064,33.314064,57.118313,49.118313
42.093826,34.093826,57.148849,49.148849
42.22023,34.22023,56.927372,48.927372
42.679535,34.679535,57.016209,49.016209
42.825069,34.825069,56.65012,48.65012
43.931572,35.931572,56.698986,48.698986
44.567841,36.567841,56.728043,48.728043
45.008686,37.008686,57.285606,49.285606
46.382374,38.382374,57.879665,49.879665
46.983082,38.983082,57.042435,49.042435
47.957802,39.957802,56.874119,48.874119
48.680256,40.680256,57.143898,49.143898
49.345478,41.345478,57.211926,49.211926
50.554298,42.554298,57.522743,49.522743
51.045509,43.045509,57.457756,49.457756
