lon_east,lon_west,lat_north,lat_south
335.311401,327.311401,52.618847,44.618847
338.136505,330.136505,53.270832,45.270832
340.607635,332.607635,53.64864,45.64864
342.791107,334.791107,54.349323,46.349323
345.990936,337.990936,55.079578,47.079578
348.69989,340.69989,55.75906,47.75906
350.810394,342.810394,56.537376,48.537376
353.263245,345.263245,57.45216,49.45216
355.586792,347.586792,58.328777,50.328777
357.792389,349.792389,59.425068,51.425068
359.476166,351.476166,60.73951,52.73951
0.600739,352.600739,61.531944,53.531944
1.622894,353.622894,62.397518,54.397518
2.659882,354.659882,63.132534,55.132534
3.533905,355.533905,63.717377,55.717377
4.730761,356.730761,64.197906,56.197906
5.943919,357.943919,64.869232,56.869232
6.93011,358.93011,65.633118,57.633118
7.541259,359.541259,66.111736,58.111736
8.076804,0.076804,66.603241,58.603241
8.993054,0.993054,67.146599,59.146599
10.186389,2.186389,67.841862,59.841862
10.746928,2.746928,68.667656,60.667656
12.990434,4.990434,69.393379,61.393379
16.439591,8.439591,70.147369,62.147369
