lon_east,lon_west,lat_north,lat_south
303.579193,295.579193,38.220718,30.220718
304.810089,296.810089,38.475769,30.475769
306.591614,298.591614,39.104065,31.104065
309.140808,301.140808,40.967255,32.967255
309.550537,301.550537,41.05442,33.05442
312.407593,304.407593,42.782318,34.782318
314.584412,306.584412,44.257317,36.257317
316.715973,308.715973,45.846287,37.846287
319.372345,311.372345,47.696789,39.696789
321.857758,313.857758,48.96664,40.96664
324.628845,316.628845,50.167698,42.167698
328.486206,320.486206,52.062294,44.062294
332.159973,324.159973,53.634708,45.634708
335.788055,327.788055,55.275471,47.275471
339.381927,331.381927,56.87915,48.87915
343.221313,335.221313,58.625126,50.625126
346.924805,338.924805,60.476078,52.476078
349.908997,341.908997,62.153492,54.153492
352.694794,344.694794,63.862133,55.862133
355.08783,347.08783,65.473804,57.473804
357.179626,349.179626,66.787777,58.787777
359.617859,351.617859,68.003601,60.003601
1.960938,353.960938,69.196167,61.196167
4.216989,356.216989,70.135651,62.135651
6.370204,358.370204,70.885674,62.885674
9.04704,1.04704,71.659348,63.659348
12.014145,4.014145,72.185196,64.185196
14.822242,6.822242,72.611519,64.611519
17.882301,9.882301,73.027763,65.027763
22.587618,14.587618,73.422516,65.422516
27.842791,19.842791,73.581749,65.581749
33.564611,25.564611,73.201813,65.201813
42.34848,34.34848,72.234657,64.234657
49.526115,41.526115,71.734039,63.734039
53.263176,45.263176,71.496185,63.496185
55.102997,47.102997,71.405968,63.405968
56.371883,48.371883,71.252266,63.252266
57.763702,49.763702,70.855476,62.855476
58.92128,50.92128,70.348549,62.348549
59.80761,51.80761,69.905151,61.905151
60.866322,52.866322,69.720818,61.720818
61.961193,53.961193,69.512444,61.512444
63.304405,55.304405,69.2901,61.2901
63.313599,55.313599,69.363426,61.363426
63.33564,55.33564,69.553391,61.553391
62.879787,54.879787,69.228851,61.228851
63.145435,55.145435,68.639946,60.639946
63.523842,55.523842,68.07869,60.07869
64.774952,56.774952,67.745209,59.745209
65.972351,57.972351,67.310146,59.310146
66.228477,58.228477,66.888226,58.888226
66.378593,58.378593,66.421379,58.421379
66.840633,58.840633,66.11562,58.11562
66.8055,58.8055,65.611912,57.611912
66.65469,58.65469,65.046944,57.046944
66.482285,58.482285,64.512066,56.512066
66.405792,58.405792,64.118786,56.118786
65.709526,57.709526,63.595116,55.595116
65.312107,57.312107,63.054516,55.054516
64.996063,56.996063,62.568062,54.568062
65.23288,57.23288,62.005947,54.005947
64.900944,56.900944,61.578178,53.578178
64.522533,56.522533,61.328228,53.328228
64.414776,56.414776,61.096878,53.096878
64.159523,56.159523,61.039536,53.039536
63.117565,55.117565,60.782806,52.782806
61.745743,53.745743,60.182049,52.182049
59.915745,51.915745,58.949028,50.949028
