lon_east,lon_west,lat_north,lat_south
293.562683,301.562683,52.963093,44.963093
297.173157,305.173157,53.57267,45.57267
300.762054,308.762054,53.977791,45.977791
303.636932,311.636932,54.480999,46.480999
306.528717,314.528717,55.147194,47.147194
310.183746,318.183746,55.810883,47.810883
314.126587,322.126587,56.630493,48.630493
318.200165,326.200165,57.488068,49.488068
322.348846,330.348846,58.21949,50.21949
326.730743,334.730743,59.050575,51.050575
331.167999,339.167999,59.825005,51.825005
335.152435,343.152435,60.212593,52.212593
339.114716,347.114716,60.587292,52.587292
343.333832,351.333832,60.85569,52.85569
347.235107,355.235107,61.265553,53.265553
350.456635,358.456635,61.89431,53.89431
353.11795,1.11795,62.276154,54.276154
355.859436,3.859436,62.585667,54.585667
358.479579,6.479579,62.651531,54.651531
1.064171,9.064171,62.495975,54.495975
3.355346,11.355346,62.890594,54.890594
4.931264,12.931264,63.613976,55.613976
6.421526,14.421526,63.979324,55.979324
7.345436,15.345436,64.482162,56.482162
7.937051,15.937051,64.673504,56.673504
9.181911,17.181911,64.834808,56.834808
10.584614,18.584614,64.969402,56.969402
11.324052,19.324052,65.044407,57.044407
12.087988,20.087988,65.088184,57.088184
13.285343,21.285343,65.209824,57.209824
14.643127,22.643127,65.128246,57.128246
15.367418,23.367418,65.177498,57.177498
17.081785,25.081785,65.290314,57.290314
18.156092,26.156092,65.380646,57.380646
19.275862,27.275862,65.61171,57.61171
20.908104,28.908104,66.021488,58.021488
22.603926,30.603926,66.841515,58.841515
24.235651,32.235651,67.620838,59.620838
24.117929,32.117929,67.999836,59.999836
24.148714,32.148714,68.258484,60.258484
25.803787,33.803787,68.863113,60.863113
27.302746,35.302746,69.386955,61.386955
29.324612,37.324612,70.342667,62.342667
32.638702,40.638702,72.759224,64.759224
34.252888,42.252888,72.822639,64.822639
35.940063,43.940063,73.209335,65.209335
37.072876,45.072876,73.142822,65.142822
39.192165,47.192165,73.272873,65.272873
41.308186,49.308186,73.223732,65.223732
44.13633,52.13633,72.987114,64.987114
48.033451,56.033451,72.105705,64.105705
49.991425,57.991425,72.642082,64.642082
53.66024,61.66024,72.993874,64.993874
56.379089,64.379089,73.714302,65.714302
58.760628,66.760628,74.478348,66.478348
63.486458,71.486458,75.25898,67.25898
67.786667,75.786667,75.663811,67.663811
70.894356,78.894356,75.86187,67.86187
74.971619,82.971619,76.625122,68.625122
79.463829,87.463829,77.266373,69.266373
