,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,1.1131677e-05,3.8060684e-06,3.7966697e-06,4.9088144e-06,4.6250334e-06,1.2460787e-07,6.982787e-08,4.628657e-08,1.0759673e-07,1.360732e-07,8.2025515e-08,6.028455e-08,3.1801687e-08,1.4846178e-08,3.5280777e-08
1,2,2.2176939e-05,1.9945526e-05,1.7971892e-05,2.041447e-05,2.3950983e-05,2.7234713e-05,1.7277465e-05,1.9626217e-05,2.1782549e-05,2.2020235e-05,1.809261e-05,1.4588924e-05,2.106223e-05,3.18252e-05,2.8966064e-05
2,3,2.5258249e-05,2.3810326e-05,1.9062714e-05,1.5426534e-05,1.2535323e-05,1.4710846e-05,1.358271e-05,1.2358241e-05,1.21107205e-05,1.375408e-05,1.4781143e-05,1.6141043e-05,1.1174042e-05,1.2431153e-05,9.742509e-06
4,5,1.0070685e-05,9.997651e-06,1.5431166e-05,2.0699377e-05,2.277399e-05,1.3329693e-05,1.3671038e-05,1.4765709e-05,1.2756061e-05,1.2562303e-05,1.5848891e-05,1.6914813e-05,1.8527835e-05,1.8822337e-05,1.5479409e-05
5,6,6.5054473e-06,7.4319337e-06,5.767364e-06,5.4943357e-06,6.9269126e-06,1.0300033e-05,8.538159e-06,7.440882e-06,1.08783925e-05,1.1815621e-05,9.899376e-06,1.2799239e-05,1.8995768e-05,1.9997493e-05,2.1201597e-05
6,7,6.286383e-05,6.126558e-05,5.8678666e-05,6.065568e-05,6.0306058e-05,5.8309375e-05,5.8034882e-05,4.711002e-05,4.267146e-05,4.456065e-05,4.216387e-05,3.109644e-05,2.795123e-05,2.5383006e-05,2.400408e-05
7,8,5.2205905e-06,4.681285e-06,4.7233616e-06,4.527959e-06,7.2994626e-06,8.388965e-06,6.361071e-06,6.279506e-06,6.550823e-06,5.9328727e-06,6.2853273e-06,4.0498367e-06,3.6456624e-06,3.5334865e-06,4.175641e-06
10,11,5.143436e-05,4.965068e-05,4.0982894e-05,2.5301772e-05,1.8141167e-05,1.13648275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,3.847223e-05,3.8204988e-05,2.9595065e-05,2.6617658e-05,2.7856333e-05,2.7098795e-05,2.7065918e-05,2.4537068e-05,2.0844389e-05,1.31627585e-05,1.0768627e-05,7.5704975e-06,7.001864e-06,6.41872e-06,7.446613e-07
12,13,3.8719634e-05,3.7422702e-05,3.543701e-05,3.455558e-05,3.186666e-05,3.0301559e-05,3.1168187e-05,3.161038e-05,2.553115e-05,2.1001617e-05,1.7178583e-05,1.3597505e-05,9.839351e-06,7.4951136e-06,4.26707e-06
15,16,2.2523696e-05,1.557433e-05,2.035781e-05,2.0554216e-05,2.2999306e-05,2.2134991e-05,2.573894e-05,2.4380644e-05,2.224488e-05,2.8386527e-05,3.0370411e-05,3.1047497e-05,3.09876e-05,2.8466304e-05,2.2200999e-05
