,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,17.774105,19.885445,20.64658,19.799013,19.705578,55.86226,54.052,46.958332,50.094696,43.09791,38.625343,38.892216,35.431473,30.379936,15.383723
1,2,28.54247,22.863867,20.963957,19.7764,19.988407,14.185147,20.737719,24.302456,22.732323,18.657598,17.319216,17.125345,16.459023,16.125,15.822888
2,3,38.672867,33.678375,28.274908,20.412535,13.994835,11.069329,9.318641,8.991621,9.076331,9.649334,10.836088,10.739899,15.374886,16.675964,14.969008
4,5,23.485308,25.08953,26.485422,27.381199,26.270891,21.804522,11.056474,9.726239,9.967172,12.382461,16.738062,18.044422,15.754935,14.982094,12.832644
5,6,22.280188,24.719007,25.592861,18.921831,21.588385,23.646465,25.746212,28.612144,28.921831,25.014347,19.729109,19.285812,16.392677,15.182162,17.027205
6,7,31.051193,30.337006,27.277548,25.764233,25.002525,21.085743,18.639921,18.532827,18.966024,19.551079,16.927687,14.4309,13.112373,13.067952,11.121556
7,8,11.701447,11.643595,11.691231,12.788568,32.825413,36.526516,25.472567,16.555555,13.885446,14.774564,12.548325,11.234045,10.311295,6.753788,4.5050507
10,11,16.386364,15.2632,13.900368,12.372819,11.40668,7.1581726,5.162879,3.9860537,4.1375113,4.0344353,8.67275,7.9598255,3.6084712,3.239325,3.2252066
11,12,9.316575,5.9879475,4.645776,6.0119376,6.5490127,7.4066806,10.0439625,9.279614,7.184573,6.174587,4.6489897,4.182277,3.2056932,3.7311754,16.275137
12,13,4.197888,2.7843206,2.6464646,4.760101,5.588958,5.1188016,4.4551373,5.8301196,7.7137284,7.428375,7.363751,8.006543,8.679293,9.901859,9.693182
15,16,18.970041,25.759527,26.248966,24.96086,24.842402,25.056244,29.932737,29.682852,31.932163,36.235767,40.76217,39.086662,31.59022,22.729683,28.026285
18,19,23.495983,28.269514,27.16506,23.017332,19.90737,17.303833,12.960055,7.0278926,4.66483,4.1504498,4.687443,5.066345,4.15955,4.8064737,5.070707
20,21,4.9900136,5.903581,8.352847,12.066115,13.278237,18.017447,21.947659,24.98462,29.958908,29.143595,26.088728,28.097567,27.152893,28.921373,35.076332
25,26,12.503558,11.195936,6.917011,23.107782,24.365932,25.327595,25.052916,22.014921,16.469582,11.900712,7.5332875,9.692149,11.280073,12.05326,12.444789
26,27,23.496786,23.375689,22.932852,22.719582,22.224747,22.324839,23.294765,23.511133,21.834023,20.094467,19.74644,17.528925,17.359734,16.57989,16.53501
28,29,19.076561,19.423553,27.013086,28.90381,24.117653,16.907484,12.366621,10.719353,9.094811,8.758723,9.056704,6.8737373,6.2226815,5.448347,8.017792
30,31,45.331154,42.37741,42.404957,44.511707,37.31497,29.47601,28.383379,29.875689,27.955809,24.123852,17.477158,12.969467,10.935032,8.550276,13.78237
31,32,35.193527,35.158516,30.76079,27.687098,22.86375,22.797865,35.6708,34.26343,35.06187,39.87615,35.110767,32.28765,25.064623,19.30831,15.940427
32,33,24.17849,20.843319,17.378214,15.979913,17.771809,18.862259,16.79488,17.117884,15.198117,18.469812,27.652779,23.902205,18.96809,14.321052,13.658631
33,34,25.82197,22.55303,16.997131,12.983931,11.591023,13.625804,12.508494,8.55062,4.946855,4.1546144,3.445707,2.795225,7.067034,7.485193,5.005854
37,38,12.849059,18.054522,21.454546,24.944788,30.051193,31.700285,33.608356,28.385561,24.393135,23.943642,23.329086,19.17881,25.285583,30.383724,27.831152
38,39,10.330693,12.450184,13.641644,12.833448,9.81382,10.772957,11.671144,10.933655,10.969811,12.1492195,12.733815,13.422062,13.080579,20.186983,17.964188
42,43,20.966139,19.356865,17.480602,17.069788,17.358356,17.13051,16.36421,14.438476,14.458907,12.233012,8.7825985,6.317608,5.1237373,6.026515,7.957071
43,44,29.965565,35.28719,34.767334,30.784895,30.365932,31.260904,30.144972,24.69341,23.365932,21.678604,20.498163,28.897842,18.64922,12.948117,10.041552
44,45,23.847452,21.15381,19.002525,18.652319,17.165634,16.112833,13.282828,10.148301,9.681474,8.619261,7.446281,7.2493687,7.844238,11.632002,15.530877
45,46,34.51802,38.166668,39.696053,35.684,37.977043,39.64038,40.414143,41.242653,38.920914,34.818527,31.442608,24.869606,23.068642,21.82243,23.918848
46,47,23.786043,72.68056,66.31405,54.47222,47.29465,45.291897,34.948463,31.629477,24.957415,24.966024,24.39612,25.38843,25.436066,20.40909,16.182507
47,48,29.907598,29.140726,21.5885,17.2865,19.800964,20.592287,20.35124,20.266184,16.631428,15.702824,18.381313,20.377754,19.99185,20.065428,16.821281
48,49,33.73255,28.07151,23.60342,18.253902,16.754822,15.468434,19.973484,17.659664,9.620409,7.5427,6.6685033,6.262741,8.5427,9.103994,11.503788
49,50,18.871326,19.637512,22.689394,23.216368,20.485308,16.280876,15.665289,13.567034,12.278466,11.783517,11.782254,11.871556,10.891759,11.872016,13.046718
50,51,17.384642,12.075987,8.544537,6.6227045,7.3040633,7.394858,7.9576445,9.133379,9.875574,11.31118,11.500574,13.383839,13.564738,23.756773,22.73129
