,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,279.13528,278.7814,278.6278,278.48996,278.4177,279.2695,279.22412,279.23508,279.09802,278.84235,278.59335,278.38287,277.95795,277.56824,277.46057
1,2,281.60107,281.4361,281.3088,281.0797,280.92636,281.0344,280.44205,280.39957,280.45972,280.34964,280.23358,280.1447,280.2907,280.18448,279.86
2,3,281.2296,280.806,280.65295,280.37527,280.2947,280.0467,279.81934,279.75345,279.5792,279.41388,279.2373,278.94724,278.95517,278.90536,278.99362
4,5,281.2391,280.94003,280.96884,280.8269,280.55228,280.55325,280.5218,280.33514,280.60422,280.7427,280.89148,280.5152,280.08948,279.89417,279.51456
5,6,280.4685,280.24423,280.26038,280.38263,280.238,280.30884,280.23978,280.0527,280.00803,279.9449,279.7989,279.5765,279.58713,279.5108,279.40964
6,7,284.70877,284.44168,284.15973,283.8144,283.73822,283.72876,283.7207,283.65622,283.11996,282.49542,282.224,281.8801,281.76804,281.66553,281.60623
7,8,279.17255,279.28983,279.31656,279.34286,279.57104,279.56226,279.5863,279.48355,279.3015,279.10394,278.88593,278.7441,278.685,278.55612,278.41092
8,9,279.08246,278.71957,278.27475,277.79688,277.45685,277.2743,277.3364,277.25873,277.29727,277.2186,277.31918,277.393,277.2846,277.35995,277.56763
9,10,279.19934,278.8269,278.73322,278.5119,278.40353,278.50372,278.59744,278.47534,277.9292,277.3311,276.64496,276.07547,275.5965,275.34406,275.14188
10,11,281.01617,280.6879,280.1367,279.81274,279.57535,278.8238,276.5907,276.76544,276.72406,276.60208,276.32877,276.0752,275.76166,275.6153,275.47916
11,12,280.159,279.94635,279.488,279.19824,279.0692,278.7185,278.65158,278.47092,278.19537,278.01257,277.6523,277.46198,277.29767,277.18683,276.90613
12,13,279.24796,278.75217,278.34088,278.04517,277.92096,277.68607,277.60275,277.5652,277.53522,277.3239,277.2906,277.13394,277.0421,276.46277,276.10175
15,16,282.07407,281.90314,281.81354,281.5664,281.46628,281.20514,280.82968,280.4964,280.2562,279.92096,279.76224,279.37115,278.97318,278.8505,278.68942
16,17,284.04477,283.69754,283.26315,283.72125,283.30762,282.9132,282.40793,282.20743,281.74817,281.59494,281.28305,280.99597,280.86322,280.59976,280.0002
17,18,274.73514,274.92667,274.88135,274.71207,274.40216,274.01123,273.43527,272.99146,272.82785,272.90924,272.9331,272.81046,272.63867,272.40265,272.47354
18,19,282.1879,282.17166,281.86575,281.64514,281.42563,281.08752,280.60437,280.21313,280.19937,280.13464,280.09775,280.24557,280.26257,280.54965,280.63217
19,20,279.50827,279.12317,279.18475,278.59732,277.8602,277.53397,277.54602,277.48965,277.92596,278.218,278.06906,276.95145,276.02332,274.8559,274.59058
20,21,277.13626,277.02155,277.02496,277.13272,277.11465,276.9766,277.0531,277.0717,277.1336,277.1803,277.18353,277.20535,277.23312,277.34283,277.4193
21,22,283.49707,283.07278,282.9729,282.76297,282.28375,281.4988,281.22165,281.033,280.6659,280.75925,280.66022,280.70746,280.67792,280.3445,280.05667
22,23,280.22568,280.0156,280.20764,280.0012,279.7941,279.6703,279.52634,279.45834,279.40106,279.26157,279.2053,279.10507,279.06757,279.10907,279.15872
23,24,277.4684,276.94223,276.40363,276.13965,275.68857,275.50858,275.10715,274.70114,274.22177,273.6512,273.4825,272.73932,272.03107,271.70215,271.86188
24,25,286.8409,286.89447,286.9554,286.88263,286.97165,286.82852,286.85513,286.7068,286.42917,286.11108,285.70172,285.29263,285.0876,284.18857,284.18784
25,26,282.2149,281.1545,279.1925,278.45007,278.414,278.26813,278.3393,278.40686,278.48288,278.40372,278.13367,277.9402,277.74173,277.5753,277.0671
26,27,286.26074,286.12805,285.9894,285.85297,285.73462,285.5956,285.5734,285.384,285.26645,285.16177,284.98233,285.04477,284.99255,284.94208,284.86685
27,28,281.56506,281.61478,281.6485,281.45743,281.46173,281.2365,280.92758,280.98987,281.03766,280.95172,281.0994,281.3265,281.39334,281.61118,281.71854
28,29,282.09317,281.90826,281.72446,281.50006,281.39545,280.76193,280.2036,279.7213,279.3499,279.14502,278.68402,278.30753,277.9763,277.7771,277.9343
29,30,280.7904,280.7085,280.7318,280.42215,280.36444,280.46887,280.3835,280.2062,279.95743,279.77274,279.55804,279.55606,279.54306,279.35678,279.28314
30,31,285.41983,285.22003,285.0086,284.61227,284.40048,284.19537,283.74258,283.25085,282.9315,282.5833,282.21408,282.17734,282.0215,282.04214,282.0618
