10m_u_component_of_wind_max_PCA_1,10m_u_component_of_wind_max_PCA_2,mean_sea_level_pressure_std_PCA_1,mean_sea_level_pressure_std_PCA_2,mean_sea_level_pressure_min_PCA_1,10m_u_component_of_wind_std_PCA_1,10m_u_component_of_wind_std_PCA_2,mean_sea_level_pressure_mean_PCA_1,surface_pressure_mean_PCA_1,surface_pressure_mean_PCA_2,geopotential_1000_min_PCA_1,geopotential_1000_min_PCA_2,geopotential_500_mean_PCA_1,geopotential_500_mean_PCA_2,mean_surface_latent_heat_flux_std_PCA_1,mean_surface_latent_heat_flux_std_PCA_2,mean_surface_latent_heat_flux_std_PCA_3,surface_latent_heat_flux_std_PCA_1,surface_latent_heat_flux_std_PCA_2,surface_latent_heat_flux_std_PCA_3,10m_v_component_of_wind_max_PCA_1,10m_v_component_of_wind_max_PCA_2,surface_latent_heat_flux_min_PCA_1,surface_latent_heat_flux_min_PCA_2,surface_latent_heat_flux_min_PCA_3,mean_surface_latent_heat_flux_min_PCA_1,mean_surface_latent_heat_flux_min_PCA_2,mean_surface_latent_heat_flux_min_PCA_3,geopotential_500_max_PCA_1,mean_sea_level_pressure_max_PCA_1,mean_sea_level_pressure_max_PCA_2,surface_pressure_max_PCA_1,surface_pressure_max_PCA_2,geopotential_1000_std_PCA_1,geopotential_1000_std_PCA_2,2m_dewpoint_temperature_std_PCA_1,2m_dewpoint_temperature_std_PCA_2,2m_dewpoint_temperature_std_PCA_3,surface_latent_heat_flux_mean_PCA_1,surface_latent_heat_flux_mean_PCA_2,mean_surface_latent_heat_flux_mean_PCA_1,mean_surface_latent_heat_flux_mean_PCA_2
0.0267272493614921,0.2591082072157428,-0.0074635002722745,-0.001243243649996,-0.0473394626351911,0.1642135365932548,0.0733214126099068,-0.0427339797238103,-0.0371362876784816,-0.1641313387978718,-0.0717310748961715,-0.0467275188472342,-0.0717310748961715,-0.0467275188472342,0.0518726297910237,0.1608732490903562,-0.0225921694422369,0.0518733001756967,0.1608729410308296,-0.022593664008927,-0.1780546044188954,-0.0692885398048366,-0.0587853922957641,-0.3156700737735367,-0.011070481549896,-0.0587858614605834,-0.3156619823772238,-0.0110519175154762,0.0579223558749838,-0.0424013247938228,-0.1118284218849602,-0.0410625191489597,-0.1107371088788844,-0.0400186182719748,-0.1176465125739694,0.0105269231814856,-0.028735426961387,-0.0788972209415211,0.0533091417319231,-0.1958354811203168,0.0533091184322342,-0.19583598893315
-0.1205120347518771,0.0057729831926491,-0.2134035236049282,0.0187848761810283,0.185760792768799,-0.1194140179864874,0.0299115168991926,0.1405140974524984,0.1268658799118875,-0.0388826478300839,0.0485551240840504,0.0744327345626452,0.0485551240840504,0.0744327345626452,0.0045387612021149,-0.2507563574836227,0.0663384599939278,0.0045390054126947,-0.2507555876507168,0.0663410823566294,-0.0886462194915574,-0.0358843833288452,0.0342654279625344,0.1658396420767774,-0.0081171623472277,0.0342677689142114,0.1658400450366428,-0.0081067519743634,-0.041936655346169,0.0997822164325956,-0.0200534112180113,0.1009455606976771,-0.0202181718672994,0.0912570223790153,-0.0080550385429105,0.0238912035213748,-0.2033836113009169,-0.0443806435523181,-0.0538631235961506,0.132566396459233,-0.0538630918213927,0.1325661859173387
0.0615243296520713,-0.0249394220927581,0.0280277478481135,0.0101794768937192,0.0661642677565035,0.0431432283085357,-0.0844354348138333,0.0875996767003267,0.0818353597919139,0.0328703345077126,0.1062503726177456,0.0189043468899807,0.1062503726177456,0.0189043468899807,-0.0770140230692956,-0.0127007843501981,0.0285584649832541,-0.0770139375922635,-0.0127012362742108,0.028559688678964,0.2073990200625222,-0.1243567809332537,0.0226925360723882,0.0522575184666938,-0.0522612238368301,0.0226898051690463,0.0522524300438811,-0.0522473303474692,-0.0844812191346762,0.1440820594179067,-0.0241268984874974,0.1431986390353574,-0.0237280713427946,0.1366708893158078,-0.0127610424829872,0.030142296771909,-0.0829761875229428,-0.0213404649103363,-0.1456888272545536,0.0640059779006291,-0.1456889918650121,0.0640059672109936
0.0761963702676158,-0.1380135508289772,0.1260930038402035,-0.0520670137946307,-0.0826212912714888,-0.0066860235901582,0.0665013552169911,-0.0453576737457143,-0.0311887592391682,-0.1228653346166538,0.0802504071298991,-0.1723253836689684,0.0802504071298991,-0.1723253836689684,-0.0795697267457773,-0.1865917660708387,-0.3281848673395907,-0.0795683021744297,-0.1865913670097444,-0.3281819668242781,0.13070867558398,0.063588804170039,0.1689685526728241,0.2422053386784277,0.0977142530242672,0.1689691116064266,0.2422051323585866,0.0977022946464304,-0.0734292683504093,-0.0307321807797651,-0.1106413605065802,-0.0318936394949821,-0.1095963909275693,-0.0365025433082947,-0.1022224364567454,-0.0868540275286041,-0.0264083094954166,0.0664064744070295,0.2779476899749506,0.3042104883216614,0.2779477465036722,0.3042102311530494
-0.0124243230303775,0.0574748554559738,0.111615015861294,-0.0401045355970629,-0.1966365332821347,0.0406690814721914,0.0145993220738208,-0.202140715731738,-0.209950462892577,0.1169009683873301,-0.1604618596839264,-0.0249901615558399,-0.1604618596839264,-0.0249901615558399,0.1665969303711615,-0.1068882011304657,-0.0230379780654617,0.1665964089738356,-0.1068887979287388,-0.0230400456390624,0.0331909729379959,0.1218113054725812,-0.2398197766695592,0.0769389093399474,0.2007931381741014,-0.2398232744684907,0.0769327497152767,0.2007958710124062,0.1554687742268355,-0.206298334319835,-0.0251333228118848,-0.2073550040121673,-0.0191056542334145,-0.2205456024138447,-0.0010232605781049,-0.0414525502924148,-0.2354069459343943,0.0956455219561653,-0.1962581490657083,-0.1518076514982557,-0.1962578332823918,-0.1518083860786072
0.0017836917773507,0.051917588841457,0.0531453412898494,0.0517047520152663,-0.1020162885401611,-0.0614314561709907,-0.0912299872162883,-0.0930420583093605,-0.0990345578519333,0.0587823874220865,-0.0781510534757753,-0.0074895154555693,-0.0781510534757753,-0.0074895154555693,0.067110264269545,0.0894615327474186,-0.0405518695683741,0.0671102732299983,0.0894622414325891,-0.0405547353143447,-0.0246015330976022,0.1311533782358886,0.0338896042997152,-0.0379056615209677,-0.0034985889135693,0.0338926567724264,-0.0378935000384689,-0.0035010076504029,0.0442686611652589,-0.0880240456959127,-0.0038686326914993,-0.0919002408530668,0.0071004466290412,-0.1010824971889582,0.0209009943014868,-0.0826136962858854,0.071645329425105,-0.1965371640840213,0.0943892991417451,-0.0555303309057554,0.0943895079969524,-0.0555311009942465
0.1073410868332268,0.171892789605769,0.2081656255918708,0.0728289105467214,-0.1374469146679882,0.0465846496265139,0.0937495688705625,-0.0508285229520248,-0.0572730764043469,0.0171679536415603,-0.0740023199685925,-0.060135607581672,-0.0740023199685925,-0.060135607581672,-0.0598703082161697,0.0311613748913926,0.0494692260134737,-0.0598696277399789,0.0311605779882773,0.0494686375427523,0.1969109522227544,-0.1536685215896667,0.0253681787099146,-0.0665747380569121,-0.0133119609513305,0.0253664447804638,-0.0665735818854781,-0.0133087258216383,0.008623025136593,0.0036372448178497,-0.0681032670062869,0.0023055043365315,-0.0666397542025203,-0.0024271505818516,-0.0733930735252235,-0.1051264957058904,-0.0420091937434176,-0.0567549454489861,-0.043586713892613,-0.0806818002901749,-0.0435867386611135,-0.0806823864177953
-0.1687263126337565,-0.0653643646588991,-0.0871379180534816,-0.0198256195308244,0.0066627635821927,0.1210667015644845,0.0244670479194204,0.0043399280363188,-0.0145519154804145,0.0924879062463416,-0.042148709510484,0.049716312562494,-0.042148709510484,0.049716312562494,0.1875023785513481,0.0172316607362289,0.0377964478182071,0.18750093002981,0.0172311536215414,0.0377963152478889,0.037198057941563,-0.169936827252373,-0.2173578135959819,-0.0454164981226104,0.073431942385296,-0.2173565074395286,-0.0454096262253423,0.0734337674351432,0.140350710540021,-0.0639716063980265,0.078312581763138,-0.0627954503999618,0.0861966052889547,-0.0676305114384136,0.0977780013133693,-0.1464382903155084,0.0952796721817771,0.0382326811922183,-0.1014242988519945,-0.1287164432677152,-0.1014239909055216,-0.1287165424540124
-0.1134878208796904,-0.0041405472865791,-0.1232341660188662,0.1149167157373971,0.1710832391694445,-0.1833669170123357,-0.0056371944512672,0.1568383811299172,0.1433009580684437,-0.1145012228131097,0.294383410115804,-0.0008937415528297,0.294383410115804,-0.0008937415528297,0.0386793975791175,-0.0812963451548937,0.0490829894480658,0.0386788309360256,-0.0812983099482331,0.0490834463989528,0.1807385899520137,0.1594490982545444,-0.0652887986144245,0.1619642516005534,0.0197942559631277,-0.0652872439230277,0.1619667051430871,0.0197933133854854,-0.3720155796281357,0.1452600423148754,-0.0508924524068025,0.1440245083894951,-0.0504722394540902,0.1512156049772352,-0.0572238465669716,0.1553197595238975,-0.0842673070568052,-0.2066410718650023,-0.0728771030407427,0.2567602333948672,-0.0728772787450453,0.2567599698646086
-0.0829164923560259,-0.2574097278021172,-0.0525998370037924,-0.2314038960362894,0.1438422139359825,0.0787585832679292,-0.234317552873231,0.1011818102449689,0.0940932333626144,0.111045747933349,0.143803450226867,0.1116556600993906,0.143803450226867,0.1116556600993906,0.0811253105446068,-0.0321467327685002,0.1521811352045028,0.0811253283086582,-0.0321483814527697,0.1521826947531262,-0.100787822628161,-0.1075902296286797,-0.0866362030457543,0.2011428562337124,-0.2124670858406273,-0.0866347093302589,0.2011321560662911,-0.2124757289824103,-0.126852852548491,0.1028124904950047,0.0359849466841477,0.1021687198805951,0.0392527859120487,0.1004789220663892,0.0504297749991914,0.0784480993857909,0.1575813812352771,0.1243417929134292,-0.1189088137648643,0.0742794125400713,-0.1189090702337778,0.0742791604036293
-0.0381569439228241,0.162519142907822,0.0302006115795349,0.1864653272794416,0.0517186215037048,-0.0809821534290163,0.0213098287626372,0.0402971253135683,0.0354519027124412,-0.0827548737742361,0.0009218379425027,-0.2225806863213716,0.0009218379425027,-0.2225806863213716,-0.0666418144496332,-0.3112348574267567,0.1783517327298234,-0.0666421470225871,-0.3112355751552505,0.1783523746808359,0.1328157588194104,0.1556781572012094,0.0160674641378076,0.2875576545650308,-0.1645498943532636,0.0160670406261364,0.2875478600223495,-0.164567551278342,-0.0630292151581062,0.0763444449497374,-0.0527291823918612,0.0752544090969177,-0.0513865965018042,0.0914581276969614,-0.06956489713908,-0.1157244427614991,0.0320454417700749,0.0307199992634712,-0.0547601091295642,0.1352106155877618,-0.0547599386703952,0.1352109918525429
-0.0589850554298456,-0.099676606878951,0.0097482535417764,-0.0964923642191786,0.0059967845728506,-0.0871990518672721,0.0659273581455598,0.0035751162673776,0.0054027874501113,0.025172832553852,0.0113260921958661,-0.0470868462479666,0.0113260921958661,-0.0470868462479666,0.1015676792339664,0.0248597558684391,-0.0282180855459606,0.1015677669316912,0.0248604028545731,-0.0282161698789723,0.0823586243548592,0.0107995436815641,-0.0697802772339966,0.0346866880177813,0.0993541222720639,-0.0697833117899889,0.0346818744421671,0.0993442333585236,-0.0145472021518612,0.0093477631462305,-0.0470747473184334,0.0066898002091642,-0.0383898190628618,0.0019667476590837,-0.0290911271334715,0.0325205693699536,0.0504449941956902,0.159906148649553,0.0864514669314715,0.1614548879889169,0.0864514981018751,0.1614551264651845
0.1114979168766376,0.0542798997838551,0.0987575479524836,-0.0072584611138413,0.0485271571087877,0.0793496617352139,-0.0343985442982384,0.0690224914403583,0.0658052118612095,-0.0289207131605026,0.1403788444832612,-0.140144500254558,0.1403788444832612,-0.140144500254558,-0.0336612907792766,-0.0757074735460908,-0.0550543678351145,-0.0336617979834519,-0.0757068998371209,-0.0550544960435522,0.0118304364491265,0.062571387119725,-0.0014576083274792,-0.0828742234807766,0.1016317106928035,-0.0014607660723602,-0.0828753514697624,0.1016267734079797,-0.1312975570357601,0.1566338958442718,-0.1492044020094389,0.157087485688796,-0.1589350491014959,0.1561921785429418,-0.1736095700377758,0.024734568454004,-0.1108067416746295,0.0159532314253199,-0.0935514899547799,0.0004778520972633,-0.0935518060834417,0.0004777176142456
0.0931592076994671,0.0345845482513418,0.0933662806906116,-0.0451604943244949,-0.1996310282130235,0.0982423392188945,0.1089120984952611,-0.2003786807180914,-0.2053575788393248,0.0624974340917667,-0.2342103926925733,0.0334647579307527,-0.2342103926925733,0.0334647579307527,0.0488588214599347,-0.2383715317273594,-0.0790675123056956,0.0488589333853598,-0.238371072770779,-0.079068237227399,0.062622465167882,0.001745529778971,-0.0877515816750944,0.2275447549918823,0.1650336206872934,-0.0877471943860587,0.2275598226697493,0.165033892784118,0.185428722836917,-0.207701015971133,1.1189680635780112e-05,-0.2085195470936083,0.0067578724148423,-0.2234672442128513,0.0427245922692239,-0.075246556121171,-0.0507364755051479,0.1025621404024369,-0.0755427998090405,0.1245881140129559,-0.0755430159890193,0.1245883775132848
0.1073408303368647,0.0754150682062308,-0.0196555817459277,0.1232211288712275,-0.1093911453668203,0.1146387487058077,0.0859607394082463,-0.128722845173533,-0.1601776795042162,-0.3811629031936144,-0.1303509117396865,-0.1211115097595256,-0.1303509117396865,-0.1211115097595256,-0.1405826265257997,0.1513425724302899,-0.1092448658558285,-0.1405826137055792,0.151341445647946,-0.1092459661425811,-0.0162778258529589,0.0735617331921955,0.097923355071513,-0.1219505931238476,0.040138513278176,0.0979220986381854,-0.1219433827194732,0.0401262637764744,0.0905286486913106,-0.157434821198611,0.0826906813894469,-0.1582405431682374,0.0941631054234878,-0.1294806103951163,0.0547789247585225,-0.064002460028651,0.2337152883576185,-0.0132821142058031,0.0972961882670145,-0.0832342389288306,0.0972959539148463,-0.0832347864681678
-0.0034729153425638,-0.0298622590911616,-0.0574447166862504,-0.2936415937804684,0.005605786121502,0.1224578152579681,-0.1782570992045981,0.0077776417710924,0.0206101046600174,0.1019084478463764,0.046658882402341,0.0435570401943643,0.046658882402341,0.0435570401943643,-0.0664305317089212,-0.0437069428789529,0.1085209930611629,-0.0664313999825119,-0.0437062750711298,0.1085210368303803,-0.0109558321672336,-0.1170454810517555,0.1425123048016118,0.0749145251867179,-0.0760320586384001,0.1425155650432423,0.0749077518373732,-0.0760307407622798,-0.0518080840950613,-0.0332554333017368,0.0442915345286365,-0.0315814718899766,0.0367535295265472,-0.031042741886586,0.0382603771728945,-0.0487705425241348,0.061797735108056,-0.175564953567,0.1435475688302348,0.0127899512351053,0.1435475781881469,0.0127908758812197
0.0719850643273973,-0.1033281056797468,-0.0845436229220837,-0.1231450076220329,0.0873890974079734,0.0692103222100795,-0.1869125182495085,0.0640771676644311,0.0482767670736229,0.0919839781199495,-0.0693466985878321,0.0875233875037273,-0.0693466985878321,0.0875233875037273,-0.2021733036663882,-0.014964976517005,-0.1299904920092545,-0.2021737027330746,-0.0149658317082017,-0.1299901235187039,-0.2106483349743406,0.1585395409553007,0.22388449724027,-0.0542985911206089,-0.0849234309791329,0.2238853026322502,-0.0542970130532107,-0.0849323036958877,0.2120393595523086,0.0788684400093248,0.0940030207619657,0.0782465219099982,0.0955278806083972,0.0765698685462426,0.1112631430154042,-0.1475545692372921,0.0473018349898814,0.0393049871455509,0.2939628814111803,-0.0152942074948697,0.2939629216049663,-0.0152947577449161
0.1311417295670904,-0.0215213176930776,0.0378487612138593,-0.0991007894741591,0.0108982835380552,0.0314978439010547,0.0634600469165195,0.0186456095981118,0.0413648445000232,-0.1505024393786608,0.0808146462674136,0.0086878676265965,0.0808146462674136,0.0086878676265965,-0.0976679578754883,-0.0145125580154011,-0.1998877686011289,-0.0976673006146607,-0.014512820591292,-0.1998860188841673,-0.1210368048024754,-0.1444546718716967,0.1716893241530371,-0.0274190295260558,0.1983354824316506,0.171690615559191,-0.0274206941903885,0.1983166319686121,-0.0963673014753101,0.012439097653538,-0.0437828706256222,0.0110916362120681,-0.040833639068413,0.0118597711765473,-0.0295033236633945,-0.0720254013587103,0.2540383376207939,-0.005189141205754,0.1699036096905812,0.0264011254915531,0.1699038990330708,0.0264011511955559
-0.0040952942834938,-0.0104938883068139,-0.07545671016229,-0.1132146389136256,-0.0162191464511113,0.0625010512932073,0.0092475657984412,-0.0361833614455988,-0.0266487431106937,0.0486568222677532,0.0051811824657284,0.006176878319601,0.0051811824657284,0.006176878319601,-0.0814762113715052,-0.1600995892696095,-0.2985201805958461,-0.0814765809567245,-0.1601011812984257,-0.2985209521326237,-0.073617565861736,0.0629374340911269,0.1293294550322114,0.0416418293968882,0.3305122058714538,0.1293297415060199,0.0416509151686001,0.3305060891644874,0.047137550392641,-0.0787408193317487,0.0877082232561471,-0.0746558583218027,0.0779718260183303,-0.0724293925985702,0.0887133505721672,-0.0853675058610666,-0.0255061880768179,-0.0388919288633282,0.1321590440759689,-0.0039057495896303,0.1321595168634049,-0.0039062039520157
0.1720072845398761,-0.0048614977654435,-0.0813362526758956,-0.017247867202312,0.0349692431076119,0.0556301800660807,-0.0131074265514832,0.0041153999256002,-0.0125850661038434,-0.1186642842260673,-0.0015750795819625,0.0088467406149038,-0.0015750795819625,0.0088467406149038,0.0511538829400507,0.0182856475154595,-0.0973955837104205,0.0511547817924142,0.0182879390569417,-0.097393959285976,-0.1507353984883882,-0.0124495830342079,0.0354341161204928,-0.0954218956161751,0.058475425046035,0.035429498414244,-0.0954149745821808,0.0584777549311905,0.0388470195657272,-0.0656835103845765,-0.0781029649742897,-0.0629700365234693,-0.090912007109241,-0.064429556393222,-0.0860997821516148,-0.0128076810472072,-0.084297013548716,0.0425385894381253,0.0640273532424558,-0.0739528677461884,0.0640272347300108,-0.0739526839630381
0.0590735298809568,0.0730630550994793,0.1441667385521813,0.020562649918071,-0.1284762601149129,-0.1111854607485529,0.1625484597214692,-0.1039742367487628,-0.1105194583696494,-0.0107023906364768,-0.0356440359951857,-0.345541693184344,-0.0356440359951857,-0.345541693184344,0.0291016563573105,0.0692053137246446,0.1322611103367405,0.0291018298454575,0.0692071731696465,0.132259199320327,0.1131038792173174,0.0642301359471347,-0.0462920488909516,-0.0770597061100115,-0.213474717675005,-0.0462928388294266,-0.0770575126240355,-0.2134785746728344,0.0731784425620119,-0.0835384056794234,-0.0197347990633964,-0.0809254385465469,-0.0281339256389403,-0.0678725602672089,-0.0813228561990142,-0.1594770001454953,-0.0401193634392989,0.0513484413223007,-0.0724639919175198,-0.2559349216869051,-0.0724638257335687,-0.2559348415959759
