lon_east,lon_west,lat_north,lat_south,step
"-4.646312","-12.646312","59.750721","51.750721",112
"-3.991933","-11.991933","60.326912","52.326912",113
"-3.337555","-11.337555","60.903103","52.903103",114
"-3.291331","-11.291331","61.448259","53.448259",115
"-3.245107","-11.245107","61.993414","53.993414",116
"-7.186513","-15.186513","58.227931","50.227931",109
"-6.243602","-14.243602","58.70123","50.70123",110
"-5.30069","-13.30069","59.17453","51.17453",111
"-3.198883","-11.198883","62.53857","54.53857",117
"-3.298645","-11.298645","62.97973","54.97973",118
"-3.398407","-11.398407","63.420889","55.420889",119
"-3.498169","-11.498169","63.862049","55.862049",120
"-3.671417","-11.671417","64.275955","56.275955",121
"-3.844666","-11.844666","64.689861","56.689861",122
"-4.017914","-12.017914","65.103767","57.103767",123
"-4.29419","-12.29419","65.494898","57.494898",124
"-4.570465","-12.570465","65.88603","57.88603",125
"-4.846741","-12.846741","66.277161","58.277161",126
"-8.129425","-16.129425","57.754631","49.754631",108
"-10.130646","-18.130646","56.999608","48.999608",106
"-9.130035","-17.130035","57.37712","49.37712",107
