lon_east,lon_west,lat_north,lat_south,step
"-1.753998","-9.753998","57.135839","49.135839","400"
"-1.063263","-9.063263","57.017207","49.017207","401"
"-0.372528","-8.372528","56.898575","48.898575","402"
"0.29601","-7.70399","56.825677","48.825677","403"
"0.964549","-7.035451","56.75278","48.75278","404"
"1.633087","-6.366913","56.679882","48.679882","405"
"2.35202","-5.64798","56.592457","48.592457","406"
"3.070953","-4.929047","56.505031","48.505031","407"
"3.789886","-4.210114","56.417606","48.417606","408"
"4.590307","-3.409693","56.462425","48.462425","409"
"5.390727","-2.609273","56.507244","48.507244","410"
"-2.444733","-10.444733","57.254471","49.254471","399"
"-4.756978","-12.756978","57.338533","49.338533","395"
"-4.354034","-12.354034","57.303795","49.303795","396"
"-3.7176","-11.7176","57.287354","49.287354","397"
"-3.081167","-11.081167","57.270912","49.270912","398"
"-5.159922","-13.159922","57.373271","49.373271","394"
"-7.50413","-15.50413","56.968367","48.968367","388"
"-7.059469","-15.059469","57.105089","49.105089","389"
"-6.614807","-14.614807","57.24181","49.24181","390"
"-6.26416","-14.26416","57.29721","49.29721","391"
"-5.913513","-13.913513","57.352609","49.352609","392"
"-5.562866","-13.562866","57.408009","49.408009","393"
"-7.948792","-15.948792","56.831646","48.831646","387"
"6.191148","-1.808852","56.552063","48.552063","411"
"7.381103","-0.618897","57.146506","49.146506","412"
"8.571058","0.571058","57.740949","49.740949","413"
"23.918711","15.918711","59.493034","51.493034","440"
"24.325314","16.325314","59.464153","51.464153","441"
"24.943219","16.943219","59.343679","51.343679","442"
"25.561124","17.561124","59.223204","51.223204","443"
"26.179029","18.179029","59.10273","51.10273","444"
"26.649659","18.649659","59.046481","51.046481","445"
"27.120288","19.120288","58.990232","50.990232","446"
"27.590918","19.590918","58.933983","50.933983","447"
"28.06011","20.06011","58.877693","50.877693","448"
"28.529301","20.529301","58.821404","50.821404","449"
"28.998493","20.998493","58.765114","50.765114","450"
"29.783066","21.783066","58.617254","50.617254","451"
"30.567638","22.567638","58.469393","50.469393","452"
"31.352211","23.352211","58.321533","50.321533","453"
"32.196051","24.196051","58.163658","50.163658","454"
"33.039892","25.039892","58.005783","50.005783","455"
"33.883732","25.883732","57.847908","49.847908","456"
"34.324473","26.324473","57.899598","49.899598","457"
"34.765215","26.765215","57.951289","49.951289","458"
"35.205956","27.205956","58.002979","50.002979","459"
"35.703221","27.703221","58.007824","50.007824","460"
"36.200485","28.200485","58.012668","50.012668","461"
"36.69775","28.69775","58.017513","50.017513","462"
"37.33563","29.33563","58.013805","50.013805","463"
"37.973509","29.973509","58.010098","50.010098","464"
"38.611389","30.611389","58.00639","50.00639","465"
"38.64341","30.64341","58.545423","50.545423","466"
"38.67543","30.67543","59.084456","51.084456","467"
"38.707451","30.707451","59.623489","51.623489","468"
"38.839522","30.839522","59.716586","51.716586","469"
"38.971593","30.971593","59.809682","51.809682","470"
"39.103664","31.103664","59.902779","51.902779","471"
"11.735821","3.735821","59.485114","51.485114","416"
"12.723225","4.723225","60.059975","52.059975","417"
"13.348088","5.348088","60.129856","52.129856","418"
"13.972951","5.972951","60.199738","52.199738","419"
"14.597814","6.597814","60.269619","52.269619","420"
"15.135179","7.135179","60.167848","52.167848","421"
"15.672543","7.672543","60.066077","52.066077","422"
"16.209908","8.209908","59.964306","51.964306","423"
"16.812988","8.812988","59.950099","51.950099","424"
"17.416068","9.416068","59.935891","51.935891","425"
"18.019148","10.019148","59.921684","51.921684","426"
"18.474526","10.474526","59.908259","51.908259","427"
"18.929905","10.929905","59.894834","51.894834","428"
"19.385283","11.385283","59.881409","51.881409","429"
"19.652415","11.652415","59.881785","51.881785","430"
"19.919548","11.919548","59.882162","51.882162","431"
"20.18668","12.18668","59.882538","51.882538","432"
"20.645534","12.645534","59.836938","51.836938","433"
"21.104388","13.104388","59.791339","51.791339","434"
"21.563242","13.563242","59.745739","51.745739","435"
"22.07733","14.07733","59.680758","51.680758","436"
"22.591417","14.591417","59.615778","51.615778","437"
"23.105505","15.105505","59.550797","51.550797","438"
"23.512108","15.512108","59.521916","51.521916","439"
"-31.104584","-39.104584","45.147022","37.147022","351"
"-30.558126","-38.558126","45.458186","37.458186","352"
"-30.011668","-38.011668","45.769349","37.769349","353"
"-29.46521","-37.46521","46.080513","38.080513","354"
"-28.914022","-36.914022","46.348572","38.348572","355"
"-28.362834","-36.362834","46.61663","38.61663","356"
"-27.811646","-35.811646","46.884689","38.884689","357"
"-27.239645","-35.239645","47.166082","39.166082","358"
"-26.667643","-34.667643","47.447474","39.447474","359"
"9.761013","1.761013","58.335392","50.335392","414"
"10.748417","2.748417","58.910253","50.910253","415"
"-10.124013","-18.124013","55.83843","47.83843","383"
"-9.561127","-17.561127","56.070221","48.070221","384"
"-9.023682","-17.023682","56.324029","48.324029","385"
"-8.486237","-16.486237","56.577838","48.577838","386"
