lon_east,lon_west,lat_north,lat_south,step
"-4.305033","-12.305033","60.845833","52.845833","53"
"-3.805481","-11.805481","61.364361","53.364361","54"
"-3.44401","-11.44401","61.95924","53.95924","55"
"-6.961182","-14.961182","58.229366","50.229366","48"
"-6.408834","-14.408834","58.755836","50.755836","49"
"-5.856486","-13.856486","59.282307","51.282307","50"
"-5.304138","-13.304138","59.808777","51.808777","51"
"-4.804586","-12.804586","60.327305","52.327305","52"
"-3.08254","-11.08254","62.554119","54.554119","56"
"-2.721069","-10.721069","63.148998","55.148998","57"
"-2.414815","-10.414815","63.65499","55.65499","58"
"-2.108561","-10.108561","64.160981","56.160981","59"
"-1.802307","-9.802307","64.666973","56.666973","60"
"-1.644257","-9.644257","65.230722","57.230722","61"
"-1.486206","-9.486206","65.79447","57.79447","62"
"-1.328156","-9.328156","66.358219","58.358219","63"
"-1.484233","-9.484233","66.921071","58.921071","64"
"-1.64031","-9.64031","67.483924","59.483924","65"
"-7.583191","-15.583191","57.708701","49.708701","47"
"14.769506","6.769506","73.199631","65.199631","147"
"11.191281","3.191281","72.977913","64.977913","143"
"11.836316","3.836316","72.947128","64.947128","144"
"12.814046","4.814046","73.031296","65.031296","145"
"13.791776","5.791776","73.115463","65.115463","146"
"-10.185648","-18.185648","55.472637","47.472637","43"
"-9.506429","-17.506429","56.070004","48.070004","44"
"-8.827209","-16.827209","56.66737","48.66737","45"
"-8.2052","-16.2052","57.188035","49.188035","46"
