lon_east,lon_west,lat_north,lat_south,step
"-3.867208","-11.867208","59.401118","51.401118",64
"-2.868938","-10.868938","59.770593","51.770593",65
"-1.870667","-9.870667","60.140068","52.140068",66
"-1.060476","-9.060476","60.456469","52.456469",67
"-0.250285","-8.250285","60.772871","52.772871",68
"0.559906","-7.440094","61.089272","53.089272",69
"1.44106","-6.55894","61.31666","53.31666",70
"2.322215","-5.677785","61.544047","53.544047",71
"3.203369","-4.796631","61.771435","53.771435",72
"-4.865479","-12.865479","59.031643","51.031643",63
"-7.135824","-15.135824","58.402366","50.402366",61
"-6.000651","-14.000651","58.717004","50.717004",62
"4.217841","-3.782159","61.99019","53.99019",73
"5.232312","-2.767688","62.208945","54.208945",74
"6.246784","-1.753216","62.4277","54.4277",75
"7.086485","-0.913515","62.685828","54.685828",76
"11.436302","3.436302","64.061725","56.061725",82
"11.887308","3.887308","64.290395","56.290395",83
"12.338313","4.338313","64.519066","56.519066",84
"12.812342","4.812342","64.725244","56.725244",85
"13.286371","5.286371","64.931422","56.931422",86
"13.7604","5.7604","65.1376","57.1376",87
"14.235164","6.235164","65.270793","57.270793",88
"14.709929","6.709929","65.403985","57.403985",89
"15.184693","7.184693","65.537178","57.537178",90
"17.852563","9.852563","65.408649","57.408649",91
"20.520433","12.520433","65.280121","57.280121",92
"23.188303","15.188303","65.151592","57.151592",93
"24.354541","16.354541","65.161402","57.161402",94
"25.520778","17.520778","65.171213","57.171213",95
"26.687016","18.687016","65.181023","57.181023",96
"26.733202","18.733202","65.407885","57.407885",97
"26.779387","18.779387","65.634748","57.634748",98
"26.825573","18.825573","65.86161","57.86161",99
"27.084464","19.084464","65.913879","57.913879",100
"27.343354","19.343354","65.966148","57.966148",101
"27.602245","19.602245","66.018417","58.018417",102
"27.713728","19.713728","66.04084","58.04084",103
"27.825212","19.825212","66.063263","58.063263",104
"27.936695","19.936695","66.085686","58.085686",105
"28.515858","20.515858","66.154436","58.154436",106
"29.095022","21.095022","66.223185","58.223185",107
"29.674185","21.674185","66.291935","58.291935",108
"30.556508","22.556508","66.376734","58.376734",109
"31.438831","23.438831","66.461534","58.461534",110
"7.926185","-0.073815","62.943956","54.943956",77
"8.765886","0.765886","63.202084","55.202084",78
"9.50569","1.50569","63.412407","55.412407",79
"10.245493","2.245493","63.622731","55.622731",80
"10.985297","2.985297","63.833054","55.833054",81
"-10.350993","-18.350993","57.290343","49.290343",58
"-9.310994","-17.310994","57.689035","49.689035",59
"-8.270996","-16.270996","58.087727","50.087727",60
"32.321154","24.321154","66.546333","58.546333",111
"32.895373","24.895373","66.67847","58.67847",112
"33.469591","25.469591","66.810608","58.810608",113
"34.04381","26.04381","66.942745","58.942745",114
"34.270261","26.270261","67.101609","59.101609",115
"34.496711","26.496711","67.260474","59.260474",116
"34.723162","26.723162","67.419338","59.419338",117
"34.945006","26.945006","67.472492","59.472492",118
"35.166851","27.166851","67.525646","59.525646",119
"35.388695","27.388695","67.5788","59.5788",120
"34.964867","26.964867","67.857274","59.857274",121
"34.54104","26.54104","68.135749","60.135749",122
"34.117212","26.117212","68.414223","60.414223",123
"34.70032","26.70032","68.552195","60.552195",124
"35.283427","27.283427","68.690168","60.690168",125
"35.866535","27.866535","68.82814","60.82814",126
"36.577137","28.577137","68.750725","60.750725",127
"37.287739","29.287739","68.673309","60.673309",128
"37.998341","29.998341","68.595894","60.595894",129
"38.119632","30.119632","68.562971","60.562971",130
"38.240922","30.240922","68.530047","60.530047",131
"38.362213","30.362213","68.497124","60.497124",132
"38.178144","30.178144","68.516548","60.516548",133
"37.994074","29.994074","68.535973","60.535973",134
"37.810005","29.810005","68.555397","60.555397",135
"38.714247","30.714247","68.699163","60.699163",136
