,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,-339.62238,-381.52313,-358.86713,-369.80896,-369.48712,-214.62811,-211.40994,-211.56012,-217.4172,-199.50266,-154.8128,-150.39317,-129.19606,-121.81569,-109.05023
1,2,-276.07397,-248.29033,-232.80013,-370.86023,-389.5686,-407.6548,-386.22168,-383.73297,-381.73767,-354.16858,-339.36493,-287.4449,-321.858,-319.15472,-290.36273
2,3,-315.72165,-313.8744,-326.7292,-339.88763,-346.08728,-343.55682,-351.95795,-349.50342,-338.2428,-345.85953,-378.22424,-372.85965,-379.86905,-397.73416,-372.91025
4,5,-233.75974,-283.86304,-345.6824,-335.0797,-293.17517,-203.72305,-179.75952,-200.20572,-241.47768,-173.02847,-169.25809,-210.85898,-239.88347,-279.56122,-295.45258
5,6,-203.24228,-237.53014,-252.25748,-262.98666,-281.48438,-270.1226,-245.34929,-247.14592,-225.68753,-231.55823,-239.60512,-252.35869,-302.5379,-305.90344,-293.9596
6,7,-207.99957,-215.38852,-227.00339,-251.16937,-257.01477,-263.01196,-272.22287,-282.0917,-324.32526,-347.20068,-382.77908,-412.0566,-395.58325,-347.09946,-263.51807
7,8,-555.28314,-557.9332,-538.5833,-536.45905,-543.82043,-514.4379,-495.13007,-479.96558,-512.6712,-556.52405,-430.8125,-407.90805,-408.53903,-376.52747,-363.0456
10,11,-285.0062,-285.74115,-318.63507,-327.00885,-331.9307,-346.05035,-138.82092,-125.54755,-120.33618,-120.113464,-110.559326,-103.87808,-104.70212,-100.448395,-94.16803
11,12,-229.41046,-240.93367,-238.00142,-251.94244,-281.57355,-318.35526,-297.46942,-307.2693,-315.52588,-334.27682,-349.8126,-366.04285,-375.7398,-376.46002,-371.3672
12,13,-135.60431,-140.02838,-139.02527,-135.78436,-124.31259,-123.00079,-115.875946,-111.786224,-111.45184,-101.78058,-136.83893,-139.51398,-172.33453,-174.95813,-196.79565
15,16,-369.11127,-349.01508,-341.0711,-338.62347,-333.8571,-309.6601,-309.2951,-314.2762,-322.71402,-301.97375,-260.75085,-293.32123,-285.7637,-275.90884,-292.9777
18,19,-457.4302,-451.1249,-475.20764,-464.78638,-462.13,-437.20074,-409.5275,-354.06427,-301.1407,-288.32578,-301.54938,-377.0961,-350.53214,-218.47131,-242.29129
20,21,-379.31955,-357.95044,-326.35532,-344.7667,-337.4755,-318.85776,-302.69336,-249.27054,-238.58597,-217.19392,-219.87653,-213.25026,-224.34753,-208.80219,-196.44386
25,26,-272.00137,-280.39587,-244.52046,-241.00803,-276.06607,-284.76984,-307.21405,-277.9438,-321.28586,-359.9668,-346.57977,-340.72574,-346.49142,-336.88196,-339.7979
26,27,-341.65356,-337.16913,-339.9084,-328.6421,-315.98407,-292.63416,-266.25775,-250.59541,-244.96228,-249.49088,-253.93112,-268.68774,-282.14105,-291.24243,-278.38562
28,29,-233.26825,-241.31244,-233.78723,-235.04143,-247.49695,-277.64105,-297.7732,-318.38104,-337.45355,-374.08493,-396.53082,-406.13196,-428.34,-443.13095,-441.46588
30,31,-265.07513,-236.59036,-223.06702,-235.31824,-227.65778,-232.05493,-250.74979,-246.8504,-212.97293,-191.31897,-213.27713,-395.9667,-379.7608,-345.66208,-304.2624
31,32,-595.40857,-630.5875,-624.4126,-593.40283,-571.8132,-528.2282,-510.0866,-522.05334,-534.2003,-483.1108,-453.09262,-412.79794,-413.0684,-406.89346,-374.17093
32,33,-369.68625,-355.87158,-345.57254,-365.4945,-349.4037,-355.87158,-326.46185,-301.627,-338.9469,-396.18878,-321.54898,-314.92334,-327.0478,-394.18307,-383.2981
33,34,-431.31192,-431.12537,-417.48212,-437.36078,-423.74414,-442.6902,-428.14093,-418.92105,-394.11267,-448.33936,-448.17947,-420.91956,-421.5058,-464.00778,-462.62213
