WIND,
38.10718443
35.36805741
35.58950524
34.47575562
35.21248833
34.16657312
34.94897336
35.23788737
32.83450382
31.45581254
33.79807966
32.87339609
31.78520625
30.11283864
28.98561911
29.49018777
30.00191344
31.34824287
30.22735902
28.93623579
27.64797537
28.14610273
29.09368984
30.06489506
34.89587166
36.59208122
34.56163810
33.90999415
37.70000618
31.24785795
29.26474220
28.64351439
28.03588489
27.56566984
25.54021889
25.37732699
27.58213094
28.58124847
29.06434613
28.98490341
28.62562189
28.05163030
28.79967859
28.51540405
28.32359639
28.27278167
28.22626116
26.98809975
27.49481551
27.53847323
27.10332749
27.18849581
27.62292586
27.53775753
28.04948320
29.45869696
36.85548831
36.08875499
38.32010452
36.48687329
33.53747261
29.77360507
28.45317054
27.64913239
26.79270873
26.70455290
26.74948921
26.22582921
26.06770924
25.61610239
26.12925946
26.87144061
27.63723986
27.01887486
26.50213929
26.33752823
26.19009398
26.00186482
25.80361586
25.50087466
25.10795523
25.03996370
25.47510945
26.53219870
26.45275597
26.18794688
25.94460880
26.57871921
26.98666835
27.09688618
34.55992605
34.29527342
34.18669799
37.17855445
38.85724964
37.50316367
36.46497817
35.54585065
29.02498262
26.31033162
26.10593710
24.95123451
24.55402966
24.42965238
25.32757608
26.42450342
27.87690905
26.85460807
26.18490686
26.77661567
27.28485166
27.63085413
27.53250903
27.61362579
27.15779266
26.50814072
25.28133943
25.38183807
26.30857913
26.10183906
25.41916614
24.56349198
25.03566950
26.14715197
26.93871643
26.63597523
26.37617605
26.13212226
35.64705660
33.74259429
32.81970309
32.22103020
31.58993548
32.79002375
34.58320668
33.39732269
32.21072086
31.81662261
28.51452434
29.64057536
33.83697193
32.47336132
31.11213186
27.71977345
27.19403767
27.39464618
27.59445226
26.49993222
25.40621462
25.25406123
24.91164799
25.43352309
26.86343485
26.00708320
27.03360505
27.55117307
27.11759321
27.01709456
26.91731377
26.99843053
27.08026514
25.87141003
25.33517799
25.69697310
26.63663541
26.42487042
26.21382327
26.30857913
24.85350235
25.23683289
26.62084277
26.11404247
25.60796002
25.63236683
25.63810961
25.22175156
26.99740385
31.11912151
34.34703487
34.30611756
34.26735380
33.62028642
33.62663618
32.90631504
34.99237972
35.08857128
35.18619854
34.38364509
32.51078109
32.17698203
31.85825776
28.24389585
29.50587167
31.12006906
28.72859131
27.19368504
26.28808963
26.71498455
27.18842063
27.14749650
26.46382269
26.31934684
26.81896867
26.43492028
26.05517898
26.20520910
26.07671440
26.56197928
27.05083339
26.58351470
26.11978525
25.74147965
24.88867688
25.73932610
26.94172058
26.62371416
26.30642559
26.15208839
25.11623452
25.23467935
26.53972601
26.36959616
26.19946632
26.10471045
25.99775118
26.06307530
26.13055296
24.58287386
25.93816985
26.59141103
25.62254370
26.37617605
27.13481830
27.08829778
27.04607147
27.17561321
26.48281538
40.95338494
38.22771818
35.51281913
33.61195908
31.95301362
30.43333057
31.65438909
32.49785984
33.34491983
33.80075296
32.43971420
34.06635652
36.01244095
33.30184898
30.59843549
27.90148262
27.77155223
27.77873071
27.79380550
26.03436140
25.60361339
25.75206369
25.32757608
24.92716149
24.53075907
23.83774821
24.28066009
24.70060084
24.96117947
25.44500865
25.96042312
25.40983412
24.85996298
24.41920464
24.98845767
26.03507925
27.08887931
26.95607753
26.82901853
26.73856975
26.11332462
26.07025378
26.04082203
24.18949346
24.43571514
26.08317503
25.81470009
25.77019354
25.72784054
25.49884721
25.27128957
24.78961393
24.79033178
24.79104962
24.80038164
24.22549683
24.18183912
24.18183912
24.36505838
24.60768076
24.85173454
24.86533285
24.88107825
24.80592973
24.61698486
25.15519144
25.99971772
24.72362420
25.93816750
27.51771792
26.30245892
38.23992159
33.34061274
35.27281104
38.13178975
33.19088401
33.38932266
33.86395840
35.02675790
36.21813132
37.40236125
33.35677145
30.57002124
31.48067000
28.73849275
26.65601484
25.52434449
25.49894546
25.46719667
25.56720536
24.51076431
24.24429012
24.19257462
24.07497653
24.01158424
24.20834814
24.25150904
24.28531841
24.34598420
24.47447890
24.85996298
25.30574624
25.14279487
25.01142879
24.87790916
24.12416934
23.63962231
23.26921303
23.24839545
23.24121698
23.23906344
21.02522190
23.68915379
27.20086351
26.28632586
25.37035251
24.51826759
22.77174475
22.45014909
22.62961095
22.11274974
22.56721939
23.01166923
23.11902427
23.24140901
23.36450945
23.38598046
23.40959856
23.45039348
23.12904407
22.78550796
22.44483465
22.41906944
22.39831413
22.36324482
22.63163241
22.89787290
23.37882345
23.81897910
24.26342895
24.78159592
25.13443613
25.62111230
26.38476445
26.06055224
25.74063424
40.71003466
37.25575273
36.06811828
36.23162455
36.50488430
37.32035900
38.63976261
38.70006180
39.34684235
39.83282508
39.59378188
39.42795911
39.94552713
39.38488827
38.52131779
37.51561351
34.31329604
30.69247350
30.47424788
30.80178742
31.10022607
30.22792801
27.56023577
27.22052370
26.40140487
25.62752807
26.39426139
27.45228988
26.63713965
25.76087299
25.01783654
24.47539112
23.91208242
23.86693102
23.68013325
23.48975699
23.91345153
24.76728191
25.61896519
25.97538391
24.53334239
24.00141743
23.85425870
23.85928363
23.86430857
23.63746877
23.36827598
23.16297161
23.14717896
23.09621179
23.04524463
22.37836435
23.64034016
24.89083042
26.28776155
23.99136756
21.70071635
20.68065513
20.54857120
20.80771413
20.75818265
20.14083385
20.47391506
20.39638754
20.13598568
