,PCA_1
0,-1.1657729336400222
1,-1.1657729336400222
2,-1.1657729336400222
3,-1.1657729336400222
4,-1.1657729336400222
5,-1.165771847660831
6,-1.1657729336400222
7,-0.498115095977241
8,-1.1657729336400222
9,-1.1657729336400222
10,-1.1657729336400222
11,-1.1657729336400222
12,0.05899334954725899
13,-1.1657740196192135
14,-1.1657729336400222
15,-1.1657729336400222
16,-1.1657729336400222
17,-1.165771847660831
18,-1.1657729336400222
19,-1.1657729336400222
20,0.7154166735623387
21,-1.1657729336400222
22,-0.250528130795823
23,0.44789763301855656
24,-1.1657729336400222
25,-1.1657740196192135
26,-1.1657729336400222
27,-0.7914141686368498
28,0.040266728467727275
29,-1.124713146635019
30,-1.158080943205781
31,-1.1657729336400222
32,-1.1657729336400222
33,-1.1657729336400222
34,-1.1657729336400222
35,-1.1657729336400222
36,-0.21373734581548165
37,-1.1657729336400222
38,-1.1657729336400222
39,-1.165771847660831
40,-1.165771847660831
41,-1.13467048903195
42,-1.1657729336400222
43,-1.165771847660831
44,-1.1657740196192135
45,-1.1657729336400222
46,-1.1657729336400222
47,-1.1657729336400222
48,-1.1657729336400222
49,-1.1657729336400222
50,-1.1657729336400222
51,-1.165771847660831
52,-1.1657729336400222
53,-0.35076618265119613
54,-1.1657729336400222
55,-1.1657729336400222
56,-1.1657729336400222
57,-1.1657729336400222
58,-0.4829613346359258
59,-1.1657740196192135
60,-1.1657729336400222
61,-1.1657729336400222
62,-1.1657729336400222
63,-1.165771847660831
64,-1.1657729336400222
65,-1.1657729336400222
66,0.5978659317786345
67,-1.1657729336400222
68,-0.20035698120287349
69,1.103224216044798
70,-1.1657729336400222
71,-1.1657740196192135
72,-1.1657729336400222
73,-1.1635575360586667
74,-0.31620706274655286
75,-0.11389459400146179
76,-1.1657729336400222
77,-1.1657729336400222
78,-1.1657729336400222
79,-1.1657729336400222
80,-1.0068398804425467
81,-1.1657729336400222
82,-0.6277136727477249
83,-1.1657729336400222
84,-1.1657729336400222
85,-1.165771847660831
86,-1.165771847660831
87,-0.5315317476973727
88,-1.1657729336400222
89,-1.165771847660831
90,-1.1657740196192135
91,-1.1657729336400222
92,-1.1657729336400222
93,-1.1657729336400222
94,-1.1657729336400222
95,-1.1657729336400222
96,-1.1657729336400222
97,-1.165771847660831
98,-1.1657729336400222
99,-0.40110782173400694
100,-1.1657729336400222
101,-1.1657729336400222
102,-1.1657729336400222
103,-1.1657729336400222
104,-1.1657740196192135
105,-1.1657740196192135
106,-1.1657729336400222
107,-1.1657729336400222
108,-1.1657729336400222
109,-1.165771847660831
110,-1.1657729336400222
111,-1.1657729336400222
112,0.3036221032295817
113,-1.1657729336400222
114,-0.47113067713957046
115,1.3792269858372488
116,-1.1657729336400222
117,-1.1657740196192135
118,-1.1657729336400222
119,-1.1657729336400222
120,-1.1452435828143566
121,0.6274230658424581
122,-1.1657729336400222
123,-1.1657729336400222
124,-1.1657729336400222
125,-1.1657729336400222
126,-0.9312090293047075
127,-1.1657729336400222
128,-1.1657729336400222
129,-0.7510581036013104
130,-1.1657729336400222
131,-1.165771847660831
132,-1.1613291067603249
133,-0.0539083420584191
134,-1.1657729336400222
135,-1.165771847660831
136,-1.1657740196192135
137,-1.1657729336400222
138,-1.1657729336400222
139,-1.1657729336400222
140,-1.1657729336400222
141,-1.078377676061505
142,-1.1657729336400222
143,-1.165771847660831
144,-1.1657729336400222
145,-0.7277714669301922
146,-1.1657729336400222
147,-0.9090724316047778
148,-1.1657729336400222
149,-1.1657729336400222
150,-1.1657740196192135
151,-1.1657740196192135
152,-1.1657729336400222
153,-1.1657729336400222
154,-1.1657729336400222
155,-1.165771847660831
156,-1.1657729336400222
157,-0.8506717212418349
158,-0.2523754027449333
159,-1.1657729336400222
160,-1.0569480439371755
161,1.6639922962231952
162,-1.1657729336400222
163,-1.1657740196192135
164,-1.1657729336400222
165,-1.1657729336400222
166,-1.1657740196192135
167,1.1668006755921203
168,-1.1657729336400222
169,-0.86314092255077
170,-1.1657729336400222
171,-1.1657729336400222
172,-1.1303330883747558
173,-1.1657729336400222
174,-1.1657729336400222
175,-0.1660986821921024
176,-1.1657729336400222
177,-0.908447997389929
178,-0.5000611706958358
179,0.1575046748818052
180,-1.1657729336400222
181,-1.165771847660831
182,-1.1657740196192135
183,-1.1657729336400222
184,-0.9065605673549685
185,-1.1657729336400222
186,-1.1657729336400222
187,-0.18092881241975817
188,-0.606519722504287
189,-1.165771847660831
190,-1.1657729336400222
191,-1.1657729336400222
192,-1.1657729336400222
193,-0.04997384603535293
194,-1.1657729336400222
195,-1.1657729336400222
196,-1.1657740196192135
197,-1.0918872511390862
198,-1.1657729336400222
199,-1.1657729336400222
200,-1.1657729336400222
201,-0.7281884740449781
202,-1.1657729336400222
203,-0.0025241407069357402
204,-1.1413134246474401
205,-1.1657729336400222
