,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
0,11.283958003287388,-1.7350715765829339,-3.8717199700768075,-1.2677057215286656,1.1581661196495303,2.8285515213146675,-0.0680234102608821
1,9.696370155840622,4.390943775061147,3.676333718908464,2.6478378566449634,1.3228570620163926,0.5661780000348916,-0.059898550108882766
2,0.3620358317846245,-1.1311349419153005,-0.570623091530847,-0.21955963620165767,0.6718757412638697,-0.36372679139698555,0.10137771168064788
3,-4.614148076272196,0.3879926651348841,0.02006601699633198,-0.04537976152648368,0.08742462968841534,-0.04369561618785847,0.03899007074016557
4,0.10494753556724877,-3.8353240905487573,-2.867792773915596,-0.45241377973666236,-0.14087202194948606,-0.34697070027985916,-0.04980196511694211
5,3.8763723724143633,-2.9470613499438882,0.3179724553990786,0.16396353948724224,0.16194575614429113,-0.5617873086541733,0.5527326198591876
6,-3.3999851807586583,-0.8684878113446349,-0.38198562913298867,0.0808661722840535,0.24867255842693872,-0.019073995614167383,-0.15476450538476405
7,-3.8387279699487777,-0.7349875291256665,-0.4151997624815143,0.08106430552195568,0.26282857172478713,0.02922554507249662,-0.15348879585427502
8,-4.626386204702063,0.0830976666374036,-0.3830989963076818,-0.13189016018029773,0.8146694529783276,0.07237731911650075,-0.0057174233343057065
9,1.3729780186013254,-0.12998939917087396,-0.11829919441501593,1.443694930972799,-0.456045638188826,-0.03457000168529743,0.21173301665818683
10,-2.0549916794260623,-0.1607383349425097,-0.16036170522773896,-0.12569739682338177,-0.0201289965714251,0.2450180625010079,0.010309564449226679
11,6.298626655941923,4.035799873271813,-0.47072586088826374,-0.5283641296414853,-1.336137478485089,-0.14917524048553188,-0.5101993584238037
12,-0.5458479683439001,-1.5202378473705553,-0.9770152923715213,0.8061388673943857,-0.9381202768537308,-0.47775102935091246,-0.044129794292224134
13,-5.467634648235116,0.03123804737635471,0.8325154708280664,0.34041256861136626,-0.3362101378629206,0.4238727292518518,0.01130634619448504
14,-2.875480968149794,-0.13785984612786711,-0.4688049131200781,-0.14127765726176952,-0.18248085587946647,-0.02552599114128672,0.11210746876375408
15,-5.051930295655682,-0.48219083926139045,-0.008626496971147651,0.3437304132315624,0.0014617356710582773,0.006661638966414818,-0.1521003386119826
