,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
0,13.711199971747586,-0.6646778628185528,-3.0002557165605563,0.502785661473214,-3.270510321598744,-0.8100612689275626,1.3649704372904126,-1.2774671430080766,-0.28981930696745284,-0.8210517253102543,-0.12836960218310373,0.4217533670404227
1,5.806443028887878,4.992929606694459,1.6092947599644514,-1.000273664990041,0.0459159213199672,0.3979215031561237,0.502354078559729,-0.5873483206208377,-0.3966938495029626,0.12465557032825506,0.6565670140975655,-0.4844766132208936
2,-1.6980424480657923,-1.4412461114231006,-1.2367704354598081,0.5229889930775931,-0.12382022186267147,-0.09927495408199173,0.32034781746592256,0.568298557139768,0.0725106126394882,0.3008541595594062,0.17341124222320678,0.04747914150139694
3,-3.9842889742949827,0.3945548183946265,0.8905150393230699,-0.9968647174233907,-0.3059731644438581,0.11571107136519972,-0.05684548210606431,-0.20928951179704594,-0.1853730603074817,-0.1185762629034528,-0.022412050887593585,-0.11398505101032765
4,1.866636333637212,-2.1309440083718294,-1.3906387438386698,-0.6437138083866822,2.2015243657015855,1.2113962329120531,0.7671991691384759,-0.39249204093638124,-0.20452751425339114,-0.13831338994255055,0.30913898700774606,0.028214053863408615
5,6.1440690273167355,-0.43584995399602533,0.8196312454459621,-2.4252534078576264,1.1320342456676995,2.200726878471777,-0.6706087502162845,-0.6139385539594093,-0.5676604117317045,-0.13400341285544545,0.3022787102429036,-0.2236533611340618
6,-3.6591780794753754,-0.7998226054219456,-0.4039973165823884,0.6338483710853127,-0.4060835224484472,0.4312267642590264,-0.3848163089722008,0.14911060760914263,-0.03787050823387875,-0.11289669989310055,-0.03221143532254329,0.11469316916858366
7,-2.7158050833396072,-0.29342941829311686,-0.4752293750517307,0.9260313245661629,-0.29114066850011416,-0.15491459447928152,0.3374265414834944,-0.059561627271567635,0.6998489542883873,0.7614998746285336,-0.7019109475445047,0.03296308734307518
8,-4.998463709469264,-0.5175224711068739,0.16836500659172832,0.0958160877239981,-0.9156873778912976,0.12721630720785712,-0.28865988238089235,-0.0487171293051207,-0.24292410934210223,0.06028787072543714,0.005587516398159232,-0.069965706079193
9,-1.1717774216725332,1.8425070560102574,0.6169643201738352,-0.47610269724512655,-0.26247950947410015,-0.9115709887346719,0.00980427438304825,0.42355432404859544,0.058523322466958475,-0.02320859578886695,0.30667049660000684,0.6129168978580972
10,-3.980384216610077,-0.5904726278964487,-0.3898953754828331,0.8166823707732244,-0.33932667917303067,-0.0577313436513299,0.1839513034540616,-0.04279611731522181,-0.21998411845057983,0.337057411872613,0.09482766860891215,-0.04906879618274182
11,3.620153499417272,-0.79304234652972,-2.52068992869388,-0.27392233969513924,0.3030600707531981,1.3316392598488256,1.6755102636641952,0.2806183051396434,0.5269193494045724,0.4574698558596486,0.29537745897175727,-0.5338928454042385
12,-1.8196822294608042,-1.3784003474627888,-1.1884968584547093,1.4584021541666718,-0.6045530605745169,0.694141952991537,-1.6597803388034087,-0.3752183937208331,-0.5412449292353794,0.06245646022260414,0.07810450527033133,0.025928062282494987
13,-4.965868930251781,-0.28046713239572807,0.7192967093674141,-0.5174608019470974,-0.030181996202617883,0.25474566536960713,-0.06717592198165098,-0.4942186691926697,0.34533479146435864,-0.02430136907550547,-0.10390569217499228,0.25154740364709516
14,-2.927909146647605,0.0535685326590587,0.2716383465797704,-0.49665730860999946,0.3888809709252715,0.06986171803546129,-0.015842666823180907,0.24807890437114052,0.5715706816444079,-0.18032545274501294,-0.5318453816371956,0.48193998921115405
