lon_east,lon_west,lat_north,lat_south
-82.84729,-90.84729,37.126343,29.126343
-82.947662,-90.947662,36.175365,28.175365
-82.940063,-90.940063,35.747383,27.747383
-82.510773,-90.510773,36.098255,28.098255
-82.060059,-90.060059,36.87077,28.87077
-81.440857,-89.440857,38.310276,30.310276
-81.201477,-89.201477,37.598068,29.598068
-80.931213,-88.931213,36.647377,28.647377
-80.446533,-88.446533,35.772678,27.772678
-79.513245,-87.513245,35.753094,27.753094
-78.478149,-86.478149,36.035233,28.035233
-76.805634,-84.805634,36.861012,28.861012
-74.29248,-82.29248,38.21373,30.21373
-71.171326,-79.171326,40.217735,32.217735
-68.574493,-76.574493,41.827843,33.827843
-66.341278,-74.341278,43.26236,35.26236
-64.156464,-72.156464,44.90659,36.90659
-62.012817,-70.012817,46.392284,38.392284
-59.64563,-67.64563,47.576286,39.576286
-56.943817,-64.943817,49.250061,41.250061
-53.901459,-61.901459,50.796822,42.796822
-50.498535,-58.498535,52.285519,44.285519
-46.771484,-54.771484,53.633041,45.633041
-42.807312,-50.807312,55.131119,47.131119
-39.00415,-47.00415,56.135941,48.135941
-35.213806,-43.213806,57.041588,49.041588
-31.671753,-39.671753,57.971153,49.971153
-28.342255,-36.342255,58.531185,50.531185
-25.027863,-33.027863,58.923325,50.923325
-21.846741,-29.846741,59.277237,51.277237
-18.881714,-26.881714,59.299973,51.299973
-15.891968,-23.891968,59.232262,51.232262
-13.04248,-21.04248,59.018772,51.018772
-10.615265,-18.615265,58.92543,50.92543
-7.842834,-15.842834,58.888744,50.888744
-4.529053,-12.529053,58.843487,50.843487
-0.185913,-8.185913,58.570221,50.570221
2.958923,-5.041077,58.886345,50.886345
5.547139,-2.452861,59.993332,51.993332
7.364009,-0.635991,60.745369,52.745369
8.736503,0.736503,60.918701,52.918701
9.629378,1.629378,61.537918,53.537918
10.751422,2.751422,62.153103,54.153103
10.685934,2.685934,63.149918,55.149918
10.302034,2.302034,65.21286,57.21286
15.060984,7.060984,66.914524,58.914524
17.331321,9.331321,67.544144,59.544144
21.142967,13.142967,68.352943,60.352943
23.200285,15.200285,69.120819,61.120819
24.174757,16.174757,69.88942,61.88942
25.741249,17.741249,70.572212,62.572212
