lon_east,lon_west,lat_north,lat_south
-24.688599,-32.688599,52.618847,44.618847
-21.863495,-29.863495,53.270832,45.270832
-19.392365,-27.392365,53.64864,45.64864
-17.208893,-25.208893,54.349323,46.349323
-14.009064,-22.009064,55.079578,47.079578
-11.30011,-19.30011,55.75906,47.75906
-9.189606,-17.189606,56.537376,48.537376
-6.736755,-14.736755,57.45216,49.45216
-4.413208,-12.413208,58.328777,50.328777
-2.207611,-10.207611,59.425068,51.425068
-0.523834,-8.523834,60.73951,52.73951
0.600739,-7.399261,61.531944,53.531944
1.622894,-6.377106,62.397518,54.397518
2.659882,-5.340118,63.132534,55.132534
3.533905,-4.466095,63.717377,55.717377
4.730761,-3.269239,64.197906,56.197906
5.943919,-2.056081,64.869232,56.869232
6.93011,-1.06989,65.633118,57.633118
7.541259,-0.458741,66.111736,58.111736
8.076804,0.076804,66.603241,58.603241
8.993054,0.993054,67.146599,59.146599
10.186389,2.186389,67.841862,59.841862
10.746928,2.746928,68.667656,60.667656
12.990434,4.990434,69.393379,61.393379
16.439591,8.439591,70.147369,62.147369
