lon_east,lon_west,lat_north,lat_south
-100.828934,-108.828934,41.630711,33.630711
-99.933838,-107.933838,43.05035,35.05035
-98.222565,-106.222565,44.280464,36.280464
-96.047455,-104.047455,44.235329,36.235329
-94.497742,-102.497742,43.652954,35.652954
-93.349731,-101.349731,42.729259,34.729259
-92.408966,-100.408966,42.12495,34.12495
-91.218506,-99.218506,41.749477,33.749477
-89.68158,-97.68158,41.74332,33.74332
-88.3255,-96.3255,41.287682,33.287682
-86.594513,-94.594513,41.444561,33.444561
-85.093597,-93.093597,41.043987,33.043987
-82.142273,-90.142273,41.164299,33.164299
-80.178436,-88.178436,41.971889,33.971889
-77.579407,-85.579407,43.136604,35.136604
-75.035645,-83.035645,43.771149,35.771149
-72.591248,-80.591248,44.334766,36.334766
-70.513428,-78.513428,44.676922,36.676922
-68.119354,-76.119354,45.561829,37.561829
-65.78418,-73.78418,46.813328,38.813328
-63.121521,-71.121521,48.043949,40.043949
-60.570679,-68.570679,49.361774,41.361774
-57.956635,-65.956635,50.771702,42.771702
-54.888214,-62.888214,52.327908,44.327908
-51.532227,-59.532227,53.713097,45.713097
-47.650085,-55.650085,55.340118,47.340118
-44.703003,-52.703003,56.490139,48.490139
-41.620087,-49.620087,57.747635,49.747635
-38.210541,-46.210541,58.725281,50.725281
-34.832581,-42.832581,60.102112,52.102112
-30.848846,-38.848846,61.344463,53.344463
-26.796692,-34.796692,62.308853,54.308853
-22.719635,-30.719635,63.163967,55.163967
-18.935425,-26.935425,63.722481,55.722481
-15.141083,-23.141083,64.113495,56.113495
-11.028107,-19.028107,64.310905,56.310905
-6.790192,-14.790192,64.142014,56.142014
-2.90979,-10.90979,64.006145,56.006145
0.135223,-7.864777,63.985149,55.985149
2.774475,-5.225525,63.821949,55.821949
6.656738,-1.343262,62.800556,54.800556
10.399333,2.399333,61.481571,53.481571
13.648228,5.648228,60.7719,52.7719
17.287723,9.287723,60.25584,52.25584
20.517664,12.517664,59.747105,51.747105
22.925827,14.925827,59.467072,51.467072
25.361254,17.361254,59.419701,51.419701
27.343307,19.343307,59.416725,51.416725
29.67939,21.67939,59.280891,51.280891
32.986128,24.986128,59.009373,51.009373
35.746065,27.746065,58.966125,50.966125
37.400158,29.400158,59.230812,51.230812
39.500172,31.500172,59.633694,51.633694
39.944134,31.944134,60.213909,52.213909
40.363628,32.363628,60.705269,52.705269
40.462517,32.462517,61.182838,53.182838
40.229206,32.229206,61.392986,53.392986
40.680702,32.680702,61.579437,53.579437
42.17067,34.17067,61.996628,53.996628
42.804123,34.804123,62.461796,54.461796
42.440693,34.440693,62.565914,54.565914
43.210571,35.210571,62.961506,54.961506
46.542774,38.542774,63.893635,55.893635
